CMDLINE /usr/bin/python3 scripts/Lasso-RF-Rhizo.py
MEM 204.988281 1652109701.4013
MEM 194.160156 1652109701.5017
MEM 201.378906 1652109701.6019
MEM 204.988281 1652109701.7023
MEM 194.160156 1652109701.8027
MEM 194.160156 1652109701.9030
MEM 203.957031 1652109702.0034
MEM 204.988281 1652109702.1038
MEM 194.160156 1652109702.2041
MEM 194.160156 1652109702.3044
MEM 205.246094 1652109702.4048
MEM 205.246094 1652109702.5052
MEM 194.160156 1652109702.6056
MEM 201.636719 1652109702.7059
MEM 205.246094 1652109702.8063
MEM 205.246094 1652109702.9065
MEM 194.160156 1652109703.0069
MEM 201.378906 1652109703.1073
MEM 204.988281 1652109703.2077
MEM 194.160156 1652109703.3081
MEM 194.160156 1652109703.4084
MEM 204.988281 1652109703.5090
MEM 204.988281 1652109703.6093
MEM 194.160156 1652109703.7097
MEM 201.378906 1652109703.8101
MEM 204.988281 1652109703.9104
MEM 204.988281 1652109704.0107
MEM 194.160156 1652109704.1111
MEM 201.636719 1652109704.2115
MEM 205.246094 1652109704.3118
MEM 194.160156 1652109704.4122
MEM 194.160156 1652109704.5125
MEM 205.246094 1652109704.6131
MEM 205.246094 1652109704.7135
MEM 194.160156 1652109704.8139
MEM 201.378906 1652109704.9143
MEM 204.988281 1652109705.0146
MEM 204.988281 1652109705.1150
MEM 194.160156 1652109705.2154
MEM 201.378906 1652109705.3157
MEM 204.988281 1652109705.4160
MEM 194.160156 1652109705.5164
MEM 194.160156 1652109705.6167
MEM 204.988281 1652109705.7172
MEM 204.988281 1652109705.8175
MEM 194.160156 1652109705.9179
MEM 194.160156 1652109706.0182
MEM 205.246094 1652109706.1185
MEM 205.246094 1652109706.2188
MEM 194.160156 1652109706.3192
MEM 203.183594 1652109706.4194
MEM 205.246094 1652109706.5197
MEM 194.160156 1652109706.6201
MEM 194.160156 1652109706.7204
MEM 204.988281 1652109706.8207
MEM 204.988281 1652109706.9211
MEM 194.160156 1652109707.0214
MEM 201.378906 1652109707.1217
MEM 204.988281 1652109707.2220
MEM 194.160156 1652109707.3224
MEM 194.160156 1652109707.4227
MEM 204.988281 1652109707.5231
MEM 204.988281 1652109707.6234
MEM 194.160156 1652109707.7238
MEM 194.160156 1652109707.8241
MEM 205.246094 1652109707.9245
MEM 205.246094 1652109708.0247
MEM 194.160156 1652109708.1252
MEM 194.160156 1652109708.2256
MEM 205.246094 1652109708.3259
MEM 205.246094 1652109708.4262
MEM 194.160156 1652109708.5266
MEM 201.378906 1652109708.6269
MEM 204.988281 1652109708.7271
MEM 204.988281 1652109708.8275
MEM 194.160156 1652109708.9278
MEM 201.378906 1652109709.0281
MEM 204.988281 1652109709.1284
MEM 194.160156 1652109709.2288
MEM 194.160156 1652109709.3292
MEM 204.988281 1652109709.4295
MEM 204.988281 1652109709.5298
MEM 194.160156 1652109709.6302
MEM 201.636719 1652109709.7305
MEM 205.246094 1652109709.8308
MEM 205.246094 1652109709.9311
MEM 194.160156 1652109710.0315
MEM 201.636719 1652109710.1317
MEM 205.246094 1652109710.2321
MEM 194.160156 1652109710.3325
MEM 194.160156 1652109710.4328
MEM 204.988281 1652109710.5332
MEM 204.988281 1652109710.6335
MEM 194.160156 1652109710.7338
MEM 201.378906 1652109710.8341
MEM 204.988281 1652109710.9344
MEM 192.820312 1652109711.0347
MEM 194.160156 1652109711.1350
MEM 201.378906 1652109711.2353
MEM 204.988281 1652109711.3355
MEM 194.160156 1652109711.4358
MEM 194.160156 1652109711.5361
MEM 202.152344 1652109711.6364
MEM 205.246094 1652109711.7367
MEM 194.160156 1652109711.8370
MEM 201.636719 1652109711.9373
MEM 205.246094 1652109712.0376
MEM 205.246094 1652109712.1379
MEM 194.160156 1652109712.2382
MEM 201.378906 1652109712.3384
MEM 204.988281 1652109712.4387
MEM 194.160156 1652109712.5390
MEM 194.160156 1652109712.6393
MEM 204.988281 1652109712.7396
MEM 204.988281 1652109712.8399
MEM 194.160156 1652109712.9401
MEM 194.933594 1652109713.0405
MEM 204.988281 1652109713.1407
MEM 204.988281 1652109713.2410
MEM 194.160156 1652109713.3413
MEM 201.636719 1652109713.4416
MEM 205.246094 1652109713.5418
MEM 194.160156 1652109713.6421
MEM 194.160156 1652109713.7424
MEM 201.636719 1652109713.8427
MEM 205.246094 1652109713.9430
MEM 194.160156 1652109714.0433
MEM 194.160156 1652109714.1435
MEM 204.988281 1652109714.2438
MEM 204.988281 1652109714.3441
MEM 194.160156 1652109714.4444
MEM 201.378906 1652109714.5446
MEM 204.988281 1652109714.6449
MEM 192.355469 1652109714.7452
MEM 194.160156 1652109714.8454
MEM 201.378906 1652109714.9457
MEM 204.988281 1652109715.0460
MEM 194.160156 1652109715.1462
MEM 194.160156 1652109715.2465
MEM 205.246094 1652109715.3467
MEM 205.246094 1652109715.4470
MEM 194.160156 1652109715.5473
MEM 201.636719 1652109715.6475
MEM 205.246094 1652109715.7478
MEM 205.246094 1652109715.8481
MEM 194.160156 1652109715.9483
MEM 201.378906 1652109716.0486
MEM 204.988281 1652109716.1489
MEM 194.160156 1652109716.2491
MEM 194.160156 1652109716.3494
MEM 204.988281 1652109716.4497
MEM 204.988281 1652109716.5499
MEM 194.160156 1652109716.6502
MEM 198.800781 1652109716.7504
MEM 204.988281 1652109716.8507
MEM 204.988281 1652109716.9510
MEM 194.160156 1652109717.0512
MEM 201.636719 1652109717.1515
MEM 205.246094 1652109717.2517
MEM 194.160156 1652109717.3615
MEM 194.160156 1652109717.4618
MEM 205.246094 1652109717.5621
MEM 205.246094 1652109717.6623
MEM 194.160156 1652109717.7626
MEM 201.378906 1652109717.8628
MEM 204.988281 1652109717.9631
MEM 204.988281 1652109718.0633
MEM 194.160156 1652109718.1672
MEM 201.378906 1652109718.2675
MEM 204.988281 1652109718.3678
MEM 194.160156 1652109718.4682
MEM 194.160156 1652109718.5685
MEM 204.988281 1652109718.6689
MEM 204.988281 1652109718.7692
MEM 194.160156 1652109718.8696
MEM 196.480469 1652109718.9698
MEM 205.246094 1652109719.0702
MEM 205.246094 1652109719.1705
MEM 194.160156 1652109719.2709
MEM 201.636719 1652109719.3712
MEM 205.246094 1652109719.4716
MEM 205.246094 1652109719.5718
MEM 194.160156 1652109719.6722
MEM 201.378906 1652109719.7725
MEM 204.988281 1652109719.8728
MEM 204.988281 1652109719.9731
MEM 194.160156 1652109720.0735
MEM 201.378906 1652109720.1737
MEM 204.988281 1652109720.2740
MEM 204.988281 1652109720.3743
MEM 194.160156 1652109720.4747
MEM 201.378906 1652109720.5750
MEM 204.988281 1652109720.6753
MEM 194.160156 1652109720.7756
MEM 194.160156 1652109720.8759
MEM 205.246094 1652109720.9764
MEM 205.246094 1652109721.0767
MEM 194.160156 1652109721.1771
MEM 201.636719 1652109721.2775
MEM 205.246094 1652109721.3778
MEM 205.246094 1652109721.4781
MEM 194.160156 1652109721.5785
MEM 201.378906 1652109721.6790
MEM 204.988281 1652109721.7793
MEM 194.160156 1652109721.8797
MEM 194.160156 1652109721.9801
MEM 202.925781 1652109722.0805
MEM 204.988281 1652109722.1809
MEM 194.160156 1652109722.2813
MEM 194.160156 1652109722.3816
MEM 204.988281 1652109722.4819
MEM 204.988281 1652109722.5822
MEM 194.160156 1652109722.6826
MEM 201.636719 1652109722.7829
MEM 205.246094 1652109722.8831
MEM 205.246094 1652109722.9834
MEM 194.160156 1652109723.0838
MEM 201.636719 1652109723.1841
MEM 205.246094 1652109723.2845
MEM 194.160156 1652109723.3849
MEM 194.160156 1652109723.4852
MEM 204.988281 1652109723.5858
MEM 204.988281 1652109723.6861
MEM 194.160156 1652109723.7865
MEM 194.160156 1652109723.8868
MEM 204.988281 1652109723.9871
MEM 204.988281 1652109724.0874
MEM 194.160156 1652109724.1878
MEM 201.378906 1652109724.2881
MEM 204.988281 1652109724.3884
MEM 193.902344 1652109724.4888
MEM 194.160156 1652109724.5892
MEM 201.636719 1652109724.6896
MEM 205.246094 1652109724.7899
MEM 194.160156 1652109724.8903
MEM 194.160156 1652109724.9906
MEM 205.246094 1652109725.0909
MEM 205.246094 1652109725.1912
MEM 194.160156 1652109725.2916
MEM 201.378906 1652109725.3919
MEM 204.988281 1652109725.4922
MEM 204.988281 1652109725.5925
MEM 194.160156 1652109725.6928
MEM 201.378906 1652109725.7931
MEM 204.988281 1652109725.8934
MEM 192.871094 1652109725.9937
MEM 194.160156 1652109726.0940
MEM 201.378906 1652109726.1943
MEM 204.988281 1652109726.2946
MEM 194.160156 1652109726.3950
MEM 194.160156 1652109726.4952
MEM 205.246094 1652109726.5955
MEM 205.246094 1652109726.6958
MEM 194.160156 1652109726.7962
MEM 201.636719 1652109726.8966
MEM 205.246094 1652109726.9969
MEM 205.246094 1652109727.0972
MEM 190.812500 1652109727.1975
MEM 199.628906 1652109727.2978
MEM 192.046875 1652109727.3982
MEM 196.910156 1652109727.4986
MEM 196.910156 1652109727.5990
MEM 196.910156 1652109727.6995
MEM 196.910156 1652109727.7999
MEM 196.910156 1652109727.9003
MEM 196.910156 1652109728.0008
MEM 196.910156 1652109728.1012
MEM 196.910156 1652109728.2017
MEM 196.910156 1652109728.3022
MEM 196.910156 1652109728.4028
MEM 196.910156 1652109728.5033
MEM 196.910156 1652109728.6037
MEM 196.910156 1652109728.7042
MEM 196.910156 1652109728.8046
MEM 196.910156 1652109728.9050
MEM 196.910156 1652109729.0055
MEM 196.910156 1652109729.1059
MEM 196.910156 1652109729.2063
MEM 196.910156 1652109729.3067
MEM 196.910156 1652109729.4071
MEM 196.910156 1652109729.5076
MEM 196.910156 1652109729.6080
MEM 196.910156 1652109729.7085
MEM 196.910156 1652109729.8090
MEM 196.910156 1652109729.9094
MEM 196.910156 1652109730.0098
MEM 196.910156 1652109730.1102
MEM 196.910156 1652109730.2107
MEM 196.910156 1652109730.3112
MEM 196.910156 1652109730.4116
MEM 196.910156 1652109730.5120
MEM 196.910156 1652109730.6124
MEM 196.910156 1652109730.7128
MEM 196.910156 1652109730.8133
MEM 196.910156 1652109730.9137
MEM 196.910156 1652109731.0141
MEM 196.910156 1652109731.1146
MEM 196.910156 1652109731.2151
MEM 196.910156 1652109731.3155
MEM 196.910156 1652109731.4160
MEM 196.910156 1652109731.5165
MEM 196.910156 1652109731.6169
MEM 196.910156 1652109731.7173
MEM 196.910156 1652109731.8177
MEM 196.910156 1652109731.9181
MEM 196.910156 1652109732.0185
MEM 196.910156 1652109732.1189
MEM 196.910156 1652109732.2194
MEM 196.910156 1652109732.3199
MEM 196.910156 1652109732.4203
MEM 196.910156 1652109732.5208
MEM 196.910156 1652109732.6212
MEM 196.910156 1652109732.7217
MEM 196.910156 1652109732.8221
MEM 196.910156 1652109732.9226
MEM 196.910156 1652109733.0230
MEM 196.910156 1652109733.1234
MEM 196.910156 1652109733.2238
MEM 196.910156 1652109733.3242
MEM 196.910156 1652109733.4247
MEM 196.910156 1652109733.5252
MEM 196.910156 1652109733.6257
MEM 196.910156 1652109733.7261
MEM 196.910156 1652109733.8265
MEM 196.910156 1652109733.9270
MEM 196.910156 1652109734.0274
MEM 196.910156 1652109734.1279
MEM 196.910156 1652109734.2283
MEM 196.910156 1652109734.3287
MEM 196.910156 1652109734.4291
MEM 196.910156 1652109734.5295
MEM 196.910156 1652109734.6299
MEM 196.910156 1652109734.7304
MEM 196.910156 1652109734.8309
MEM 196.910156 1652109734.9313
MEM 196.910156 1652109735.0318
MEM 196.910156 1652109735.1323
MEM 196.910156 1652109735.2327
MEM 196.910156 1652109735.3332
MEM 196.910156 1652109735.4336
MEM 196.910156 1652109735.5341
MEM 196.910156 1652109735.6345
MEM 196.910156 1652109735.7349
MEM 196.910156 1652109735.8353
MEM 196.945312 1652109735.9358
MEM 196.945312 1652109736.0362
MEM 196.945312 1652109736.1367
MEM 196.945312 1652109736.2372
MEM 196.945312 1652109736.3377
MEM 196.945312 1652109736.4381
MEM 196.945312 1652109736.5386
MEM 196.945312 1652109736.6391
MEM 196.945312 1652109736.7396
MEM 196.945312 1652109736.8400
MEM 196.945312 1652109736.9404
MEM 196.945312 1652109737.0408
MEM 196.945312 1652109737.1413
MEM 196.945312 1652109737.2417
MEM 196.945312 1652109737.3422
MEM 196.945312 1652109737.4427
MEM 196.945312 1652109737.5432
MEM 196.945312 1652109737.6437
MEM 196.945312 1652109737.7441
MEM 196.945312 1652109737.8446
MEM 196.945312 1652109737.9450
MEM 196.945312 1652109738.0455
MEM 196.945312 1652109738.1459
MEM 196.945312 1652109738.2463
MEM 196.945312 1652109738.3467
MEM 196.945312 1652109738.4472
MEM 196.945312 1652109738.5477
MEM 196.945312 1652109738.6482
MEM 196.945312 1652109738.7486
MEM 196.945312 1652109738.8491
MEM 196.945312 1652109738.9496
MEM 196.945312 1652109739.0500
MEM 196.945312 1652109739.1505
MEM 196.945312 1652109739.2510
MEM 196.945312 1652109739.3514
MEM 196.945312 1652109739.4518
MEM 196.945312 1652109739.5523
MEM 196.945312 1652109739.6527
MEM 196.945312 1652109739.7532
MEM 196.945312 1652109739.8536
MEM 196.945312 1652109739.9541
MEM 196.945312 1652109740.0545
MEM 196.945312 1652109740.1550
MEM 196.945312 1652109740.2555
MEM 196.945312 1652109740.3560
MEM 196.945312 1652109740.4564
MEM 196.945312 1652109740.5568
MEM 196.945312 1652109740.6573
MEM 196.945312 1652109740.7577
MEM 196.945312 1652109740.8581
MEM 196.945312 1652109740.9585
MEM 196.945312 1652109741.0590
MEM 196.945312 1652109741.1595
MEM 196.945312 1652109741.2600
MEM 196.945312 1652109741.3604
MEM 196.945312 1652109741.4609
MEM 196.945312 1652109741.5613
MEM 196.945312 1652109741.6618
MEM 196.945312 1652109741.7622
MEM 196.945312 1652109741.8627
MEM 196.945312 1652109741.9631
MEM 196.945312 1652109742.0635
MEM 196.945312 1652109742.1640
MEM 196.945312 1652109742.2644
MEM 196.945312 1652109742.3649
MEM 196.945312 1652109742.4653
MEM 196.945312 1652109742.5658
MEM 196.945312 1652109742.6663
MEM 196.945312 1652109742.7668
MEM 196.945312 1652109742.8672
MEM 196.972656 1652109742.9677
MEM 196.972656 1652109743.0682
MEM 196.972656 1652109743.1686
MEM 196.972656 1652109743.2690
MEM 196.972656 1652109743.3694
MEM 196.972656 1652109743.4698
MEM 196.972656 1652109743.5703
MEM 196.972656 1652109743.6707
MEM 196.972656 1652109743.7712
MEM 196.972656 1652109743.8717
MEM 196.972656 1652109743.9721
MEM 196.972656 1652109744.0726
MEM 196.972656 1652109744.1731
MEM 196.972656 1652109744.2735
MEM 196.972656 1652109744.3740
MEM 196.972656 1652109744.4744
MEM 196.972656 1652109744.5748
MEM 196.972656 1652109744.6753
MEM 196.972656 1652109744.7757
MEM 196.972656 1652109744.8761
MEM 196.972656 1652109744.9765
MEM 196.972656 1652109745.0770
MEM 196.972656 1652109745.1774
MEM 196.972656 1652109745.2779
MEM 196.972656 1652109745.3783
MEM 196.972656 1652109745.4788
MEM 196.972656 1652109745.5793
MEM 196.972656 1652109745.6797
MEM 196.972656 1652109745.7801
MEM 196.972656 1652109745.8805
MEM 196.972656 1652109745.9809
MEM 196.972656 1652109746.0813
MEM 196.972656 1652109746.1818
MEM 196.972656 1652109746.2822
MEM 196.972656 1652109746.3826
MEM 196.972656 1652109746.4831
MEM 196.972656 1652109746.5835
MEM 196.972656 1652109746.6840
MEM 196.972656 1652109746.7844
MEM 196.972656 1652109746.8848
MEM 196.972656 1652109746.9853
MEM 196.972656 1652109747.0857
MEM 196.972656 1652109747.1861
MEM 196.972656 1652109747.2865
MEM 196.972656 1652109747.3869
MEM 196.972656 1652109747.4872
MEM 196.972656 1652109747.5876
MEM 196.972656 1652109747.6881
MEM 196.972656 1652109747.7886
MEM 196.972656 1652109747.8890
MEM 196.972656 1652109747.9894
MEM 196.972656 1652109748.0899
MEM 196.972656 1652109748.1904
MEM 196.972656 1652109748.2908
MEM 196.972656 1652109748.3912
MEM 196.972656 1652109748.4916
MEM 196.972656 1652109748.5920
MEM 196.972656 1652109748.6924
MEM 196.972656 1652109748.7929
MEM 196.972656 1652109748.8934
MEM 196.972656 1652109748.9938
MEM 196.972656 1652109749.0943
MEM 196.972656 1652109749.1947
MEM 196.972656 1652109749.2952
MEM 196.972656 1652109749.3956
MEM 196.972656 1652109749.4960
MEM 196.972656 1652109749.5964
MEM 196.972656 1652109749.6968
MEM 196.972656 1652109749.7972
MEM 196.972656 1652109749.8977
MEM 196.972656 1652109749.9981
MEM 196.972656 1652109750.0985
MEM 196.972656 1652109750.1990
MEM 196.972656 1652109750.2994
MEM 196.972656 1652109750.3997
MEM 196.972656 1652109750.5002
MEM 196.972656 1652109750.6006
MEM 196.972656 1652109750.7011
MEM 196.972656 1652109750.8015
MEM 196.972656 1652109750.9019
MEM 196.972656 1652109751.0023
MEM 196.972656 1652109751.1027
MEM 196.972656 1652109751.2032
MEM 196.972656 1652109751.3036
MEM 196.972656 1652109751.4040
MEM 196.972656 1652109751.5045
MEM 196.972656 1652109751.6050
MEM 196.972656 1652109751.7054
MEM 196.972656 1652109751.8058
MEM 196.972656 1652109751.9063
MEM 196.972656 1652109752.0067
MEM 196.972656 1652109752.1072
MEM 196.972656 1652109752.2075
MEM 196.972656 1652109752.3079
MEM 196.972656 1652109752.4084
MEM 196.972656 1652109752.5088
MEM 196.972656 1652109752.6093
MEM 196.972656 1652109752.7097
MEM 196.972656 1652109752.8102
MEM 196.972656 1652109752.9107
MEM 196.972656 1652109753.0111
MEM 196.972656 1652109753.1115
MEM 196.972656 1652109753.2119
MEM 196.972656 1652109753.3124
MEM 196.972656 1652109753.4128
MEM 196.972656 1652109753.5132
MEM 196.972656 1652109753.6136
MEM 196.972656 1652109753.7140
MEM 196.972656 1652109753.8144
MEM 196.972656 1652109753.9149
MEM 196.972656 1652109754.0154
MEM 196.972656 1652109754.1158
MEM 196.972656 1652109754.2162
MEM 196.972656 1652109754.3166
MEM 196.972656 1652109754.4171
MEM 196.972656 1652109754.5176
MEM 196.972656 1652109754.6180
MEM 196.972656 1652109754.7184
MEM 196.972656 1652109754.8188
MEM 196.972656 1652109754.9192
MEM 196.972656 1652109755.0196
MEM 196.972656 1652109755.1200
MEM 196.972656 1652109755.2205
MEM 196.972656 1652109755.3209
MEM 196.972656 1652109755.4214
MEM 196.972656 1652109755.5218
MEM 196.972656 1652109755.6223
MEM 196.972656 1652109755.7227
MEM 196.972656 1652109755.8232
MEM 196.972656 1652109755.9235
MEM 196.972656 1652109756.0239
MEM 196.972656 1652109756.1244
MEM 196.972656 1652109756.2248
MEM 196.972656 1652109756.3252
MEM 196.972656 1652109756.4257
MEM 196.972656 1652109756.5261
MEM 196.972656 1652109756.6266
MEM 196.972656 1652109756.7271
MEM 196.972656 1652109756.8275
MEM 196.972656 1652109756.9279
MEM 196.972656 1652109757.0284
MEM 196.972656 1652109757.1289
MEM 196.972656 1652109757.2293
MEM 196.972656 1652109757.3297
MEM 196.972656 1652109757.4301
MEM 196.972656 1652109757.5305
MEM 196.972656 1652109757.6309
MEM 196.972656 1652109757.7313
MEM 196.972656 1652109757.8318
MEM 196.972656 1652109757.9322
MEM 196.972656 1652109758.0327
MEM 196.972656 1652109758.1331
MEM 196.972656 1652109758.2335
MEM 196.972656 1652109758.3340
MEM 196.972656 1652109758.4344
MEM 196.972656 1652109758.5348
MEM 196.972656 1652109758.6352
MEM 196.972656 1652109758.7356
MEM 196.972656 1652109758.8360
MEM 196.972656 1652109758.9364
MEM 196.972656 1652109759.0369
MEM 196.972656 1652109759.1374
MEM 196.972656 1652109759.2378
MEM 196.972656 1652109759.3383
MEM 196.972656 1652109759.4387
MEM 196.972656 1652109759.5392
MEM 196.972656 1652109759.6396
MEM 196.972656 1652109759.7400
MEM 196.972656 1652109759.8404
MEM 196.972656 1652109759.9408
MEM 196.972656 1652109760.0412
MEM 196.972656 1652109760.1417
MEM 196.972656 1652109760.2421
MEM 196.972656 1652109760.3426
MEM 196.972656 1652109760.4430
MEM 196.972656 1652109760.5434
MEM 196.972656 1652109760.6438
MEM 196.972656 1652109760.7443
MEM 196.972656 1652109760.8447
MEM 196.972656 1652109760.9451
MEM 196.972656 1652109761.0456
MEM 196.972656 1652109761.1460
MEM 196.972656 1652109761.2464
MEM 196.972656 1652109761.3468
MEM 196.972656 1652109761.4472
MEM 196.972656 1652109761.5476
MEM 196.972656 1652109761.6481
MEM 196.972656 1652109761.7485
MEM 196.972656 1652109761.8489
MEM 196.972656 1652109761.9494
MEM 196.972656 1652109762.0498
MEM 196.972656 1652109762.1503
MEM 196.972656 1652109762.2507
MEM 196.972656 1652109762.3511
MEM 196.972656 1652109762.4515
MEM 196.972656 1652109762.5519
MEM 196.972656 1652109762.6523
MEM 196.972656 1652109762.7528
MEM 196.972656 1652109762.8532
MEM 196.972656 1652109762.9537
MEM 196.972656 1652109763.0541
MEM 196.972656 1652109763.1545
MEM 196.972656 1652109763.2550
MEM 196.972656 1652109763.3553
MEM 196.972656 1652109763.4558
MEM 196.972656 1652109763.5562
MEM 196.972656 1652109763.6566
MEM 196.972656 1652109763.7571
MEM 196.972656 1652109763.8575
MEM 196.972656 1652109763.9579
MEM 196.972656 1652109764.0583
MEM 196.972656 1652109764.1588
MEM 196.972656 1652109764.2593
MEM 196.972656 1652109764.3596
MEM 196.972656 1652109764.4601
MEM 196.972656 1652109764.5605
MEM 196.972656 1652109764.6610
MEM 196.972656 1652109764.7614
MEM 196.972656 1652109764.8618
MEM 196.972656 1652109764.9623
MEM 196.972656 1652109765.0627
MEM 196.972656 1652109765.1631
MEM 196.972656 1652109765.2635
MEM 196.972656 1652109765.3639
MEM 196.972656 1652109765.4644
MEM 196.972656 1652109765.5648
MEM 196.972656 1652109765.6652
MEM 196.972656 1652109765.7657
MEM 196.972656 1652109765.8661
MEM 196.972656 1652109765.9666
MEM 196.972656 1652109766.0670
MEM 196.972656 1652109766.1674
MEM 196.972656 1652109766.2678
MEM 196.972656 1652109766.3682
MEM 196.972656 1652109766.4686
MEM 196.972656 1652109766.5690
MEM 196.972656 1652109766.6694
MEM 196.972656 1652109766.7698
MEM 196.972656 1652109766.8702
MEM 196.972656 1652109766.9706
MEM 196.972656 1652109767.0711
MEM 203.648438 1652109767.1714
MEM 203.789062 1652109767.2718
MEM 203.789062 1652109767.3722
MEM 203.789062 1652109767.4726
MEM 203.789062 1652109767.5730
MEM 203.789062 1652109767.6734
MEM 203.789062 1652109767.7738
MEM 203.789062 1652109767.8742
MEM 204.898438 1652109767.9747
MEM 205.367188 1652109768.0750
MEM 205.878906 1652109768.1754
MEM 206.078125 1652109768.2759
MEM 206.082031 1652109768.3764
MEM 191.007812 1652109768.4769
