CMDLINE /usr/bin/python3 scripts/Lasso-RF-TARA.py
MEM 293.218750 1652254327.8350
MEM 293.218750 1652254327.9353
MEM 293.218750 1652254328.0356
MEM 293.218750 1652254328.1359
MEM 293.218750 1652254328.2362
MEM 293.218750 1652254328.3366
MEM 293.218750 1652254328.4369
MEM 293.218750 1652254328.5378
MEM 293.218750 1652254328.6381
MEM 293.218750 1652254328.7384
MEM 293.218750 1652254328.8387
MEM 293.218750 1652254328.9390
MEM 293.218750 1652254329.0410
MEM 293.218750 1652254329.1413
MEM 293.218750 1652254329.2416
MEM 293.218750 1652254329.3420
MEM 293.218750 1652254329.4423
MEM 293.218750 1652254329.5427
MEM 293.218750 1652254329.6430
MEM 293.218750 1652254329.7434
MEM 293.218750 1652254329.8437
MEM 293.218750 1652254329.9440
MEM 293.218750 1652254330.0442
MEM 293.218750 1652254330.1446
MEM 293.218750 1652254330.2450
MEM 293.218750 1652254330.3453
MEM 293.218750 1652254330.4456
MEM 293.218750 1652254330.5459
MEM 293.218750 1652254330.6461
MEM 293.218750 1652254330.7465
MEM 293.218750 1652254330.8468
MEM 293.218750 1652254330.9471
MEM 293.218750 1652254331.0475
MEM 293.218750 1652254331.1478
MEM 293.218750 1652254331.2482
MEM 293.218750 1652254331.3485
MEM 293.218750 1652254331.4488
MEM 293.218750 1652254331.5491
MEM 293.218750 1652254331.6493
MEM 293.218750 1652254331.7496
MEM 293.218750 1652254331.8499
MEM 293.218750 1652254331.9502
MEM 293.218750 1652254332.0505
MEM 293.218750 1652254332.1507
MEM 293.218750 1652254332.2510
MEM 293.218750 1652254332.3513
MEM 293.218750 1652254332.4517
MEM 293.218750 1652254332.5519
MEM 293.218750 1652254332.6522
MEM 293.218750 1652254332.7525
MEM 293.218750 1652254332.8528
MEM 293.218750 1652254332.9531
MEM 293.218750 1652254333.0534
MEM 293.218750 1652254333.1537
MEM 293.218750 1652254333.2539
MEM 293.218750 1652254333.3542
MEM 293.218750 1652254333.4546
MEM 293.218750 1652254333.5549
MEM 293.218750 1652254333.6551
MEM 293.218750 1652254333.7555
MEM 293.218750 1652254333.8558
MEM 293.218750 1652254333.9562
MEM 293.218750 1652254334.0566
MEM 293.218750 1652254334.1569
MEM 293.218750 1652254334.2573
MEM 293.218750 1652254334.3576
MEM 293.218750 1652254334.4579
MEM 293.218750 1652254334.5583
MEM 293.218750 1652254334.6586
MEM 293.218750 1652254334.7589
MEM 293.218750 1652254334.8593
MEM 293.218750 1652254334.9596
MEM 293.218750 1652254335.0599
MEM 293.218750 1652254335.1672
MEM 293.218750 1652254335.2676
MEM 293.218750 1652254335.3679
MEM 293.218750 1652254335.4682
MEM 293.218750 1652254335.5693
MEM 293.218750 1652254335.6696
MEM 293.218750 1652254335.7700
MEM 293.218750 1652254335.8703
MEM 293.218750 1652254335.9706
MEM 293.218750 1652254336.0709
MEM 293.218750 1652254336.1713
MEM 293.218750 1652254336.2716
MEM 293.218750 1652254336.3869
MEM 293.218750 1652254336.4871
MEM 293.218750 1652254336.5874
MEM 293.218750 1652254336.6878
MEM 293.218750 1652254336.7882
MEM 293.218750 1652254336.8887
MEM 293.218750 1652254336.9890
MEM 293.218750 1652254337.0894
MEM 293.218750 1652254337.1897
MEM 293.218750 1652254337.2901
MEM 293.218750 1652254337.3905
MEM 293.218750 1652254337.4908
MEM 293.218750 1652254337.5911
MEM 293.218750 1652254337.6914
MEM 293.218750 1652254337.7918
MEM 293.218750 1652254337.8922
MEM 293.218750 1652254337.9927
MEM 293.218750 1652254338.0930
MEM 293.218750 1652254338.1933
MEM 293.218750 1652254338.2937
MEM 293.218750 1652254338.3941
MEM 293.218750 1652254338.4944
MEM 293.218750 1652254338.5947
MEM 293.218750 1652254338.6951
MEM 293.218750 1652254338.7955
MEM 293.218750 1652254338.8959
MEM 293.218750 1652254338.9963
MEM 293.218750 1652254339.0966
MEM 293.218750 1652254339.1970
MEM 293.218750 1652254339.2974
MEM 293.218750 1652254339.3991
MEM 293.218750 1652254339.4995
MEM 293.218750 1652254339.5998
MEM 293.218750 1652254339.7001
MEM 293.218750 1652254339.8005
MEM 293.218750 1652254339.9009
MEM 293.218750 1652254340.0012
MEM 293.218750 1652254340.1016
MEM 293.218750 1652254340.2019
MEM 293.218750 1652254340.3022
MEM 293.218750 1652254340.4026
MEM 293.218750 1652254340.5030
MEM 293.218750 1652254340.6035
MEM 293.218750 1652254340.7039
MEM 293.218750 1652254340.8042
MEM 293.218750 1652254340.9046
MEM 293.218750 1652254341.0051
MEM 293.218750 1652254341.1055
MEM 293.218750 1652254341.2058
MEM 293.218750 1652254341.3062
MEM 293.218750 1652254341.4066
MEM 293.218750 1652254341.5070
MEM 293.218750 1652254341.6073
MEM 293.218750 1652254341.7076
MEM 293.218750 1652254341.8080
MEM 293.218750 1652254341.9084
MEM 293.218750 1652254342.0088
MEM 293.218750 1652254342.1091
MEM 293.218750 1652254342.2095
MEM 293.218750 1652254342.3098
MEM 293.218750 1652254342.4102
MEM 293.218750 1652254342.5105
MEM 293.218750 1652254342.6108
MEM 293.218750 1652254342.7112
MEM 293.218750 1652254342.8115
MEM 293.218750 1652254342.9119
MEM 293.218750 1652254343.0122
MEM 293.218750 1652254343.1125
MEM 293.218750 1652254343.2128
MEM 293.218750 1652254343.3131
MEM 293.218750 1652254343.4134
MEM 293.218750 1652254343.5138
MEM 293.218750 1652254343.6141
MEM 293.218750 1652254343.7144
MEM 293.218750 1652254343.8147
MEM 293.218750 1652254343.9151
MEM 293.218750 1652254344.0153
MEM 293.218750 1652254344.1157
MEM 293.218750 1652254344.2210
MEM 293.218750 1652254344.3213
MEM 293.218750 1652254344.4217
MEM 293.218750 1652254344.5221
MEM 293.218750 1652254344.6243
MEM 293.218750 1652254344.7247
MEM 293.218750 1652254344.8250
MEM 293.218750 1652254344.9253
MEM 293.218750 1652254345.0257
MEM 293.218750 1652254345.1260
MEM 293.218750 1652254345.2263
MEM 293.218750 1652254345.3267
MEM 293.218750 1652254345.4270
MEM 293.218750 1652254345.5274
MEM 293.218750 1652254345.6278
MEM 293.218750 1652254345.7282
MEM 293.218750 1652254345.8311
MEM 293.218750 1652254345.9314
MEM 293.218750 1652254346.0318
MEM 293.218750 1652254346.1322
MEM 293.218750 1652254346.2325
MEM 293.218750 1652254346.3329
MEM 293.218750 1652254346.4332
MEM 293.218750 1652254346.5336
MEM 293.218750 1652254346.6340
MEM 293.218750 1652254346.7343
MEM 293.218750 1652254346.8432
MEM 293.218750 1652254346.9435
MEM 293.218750 1652254347.0439
MEM 293.218750 1652254347.1442
MEM 293.218750 1652254347.2445
MEM 293.218750 1652254347.3449
MEM 293.218750 1652254347.4453
MEM 293.218750 1652254347.5456
MEM 293.218750 1652254347.6460
MEM 293.218750 1652254347.7464
MEM 293.218750 1652254347.8467
MEM 293.218750 1652254347.9471
MEM 293.218750 1652254348.0475
MEM 293.218750 1652254348.1479
MEM 293.218750 1652254348.2483
MEM 293.218750 1652254348.3487
MEM 293.218750 1652254348.4490
MEM 293.218750 1652254348.5493
MEM 293.218750 1652254348.6496
MEM 293.218750 1652254348.7499
MEM 293.218750 1652254348.8503
MEM 293.218750 1652254348.9506
MEM 293.218750 1652254349.0509
MEM 293.218750 1652254349.1512
MEM 293.218750 1652254349.2515
MEM 293.218750 1652254349.3518
MEM 293.218750 1652254349.4521
MEM 293.218750 1652254349.5524
MEM 293.218750 1652254349.6527
MEM 293.218750 1652254349.7530
MEM 293.218750 1652254349.8533
MEM 293.218750 1652254349.9535
MEM 293.218750 1652254350.0539
MEM 293.218750 1652254350.1541
MEM 293.218750 1652254350.2544
MEM 293.218750 1652254350.3547
MEM 293.218750 1652254350.4550
MEM 293.218750 1652254350.5553
MEM 293.218750 1652254350.6556
MEM 293.218750 1652254350.7559
MEM 293.218750 1652254350.8563
MEM 293.218750 1652254350.9565
MEM 293.218750 1652254351.0569
MEM 293.218750 1652254351.1572
MEM 293.218750 1652254351.2593
MEM 293.218750 1652254351.3597
MEM 293.218750 1652254351.4600
MEM 293.218750 1652254351.5603
MEM 293.218750 1652254351.6606
MEM 293.218750 1652254351.7610
MEM 293.218750 1652254351.8613
MEM 293.218750 1652254351.9617
MEM 293.218750 1652254352.0620
MEM 293.218750 1652254352.1624
MEM 293.218750 1652254352.2628
MEM 293.218750 1652254352.3632
MEM 293.218750 1652254352.4635
MEM 293.218750 1652254352.5638
MEM 293.218750 1652254352.6712
MEM 293.218750 1652254352.7716
MEM 293.218750 1652254352.8720
MEM 293.218750 1652254352.9724
MEM 293.218750 1652254353.0736
MEM 293.218750 1652254353.1741
MEM 293.218750 1652254353.2744
MEM 293.218750 1652254353.3747
MEM 293.218750 1652254353.4750
MEM 293.218750 1652254353.5754
MEM 293.218750 1652254353.6757
MEM 293.218750 1652254353.7760
MEM 293.218750 1652254353.8763
MEM 293.218750 1652254353.9766
MEM 293.218750 1652254354.0770
MEM 293.218750 1652254354.1775
MEM 293.218750 1652254354.2778
MEM 293.218750 1652254354.3781
MEM 293.218750 1652254354.4784
MEM 293.218750 1652254354.5788
MEM 293.218750 1652254354.6791
MEM 293.218750 1652254354.7794
MEM 293.218750 1652254354.8797
MEM 293.218750 1652254354.9801
MEM 293.218750 1652254355.0804
MEM 293.218750 1652254355.1807
MEM 293.218750 1652254355.2810
MEM 293.218750 1652254355.3814
MEM 293.218750 1652254355.4817
MEM 293.218750 1652254355.5821
MEM 293.218750 1652254355.6824
MEM 293.218750 1652254355.7829
MEM 293.218750 1652254355.8832
MEM 293.218750 1652254355.9835
MEM 293.218750 1652254356.0840
MEM 293.218750 1652254356.1843
MEM 293.218750 1652254356.2846
MEM 293.218750 1652254356.3849
MEM 293.218750 1652254356.4852
MEM 293.218750 1652254356.5856
MEM 293.218750 1652254356.6860
MEM 293.218750 1652254356.7863
MEM 293.218750 1652254356.8867
MEM 293.218750 1652254356.9870
MEM 293.218750 1652254357.0874
MEM 293.218750 1652254357.1878
MEM 293.218750 1652254357.2882
MEM 293.218750 1652254357.3885
MEM 293.218750 1652254357.4888
MEM 293.218750 1652254357.5891
MEM 293.218750 1652254357.6895
MEM 293.218750 1652254357.7899
MEM 293.218750 1652254357.8901
MEM 293.218750 1652254357.9905
MEM 293.218750 1652254358.0909
MEM 293.218750 1652254358.1912
MEM 293.218750 1652254358.2915
MEM 293.218750 1652254358.3918
MEM 293.218750 1652254358.4922
MEM 293.218750 1652254358.5926
MEM 293.218750 1652254358.6929
MEM 293.218750 1652254358.7933
MEM 293.218750 1652254358.8935
MEM 293.218750 1652254358.9940
MEM 293.218750 1652254359.0943
MEM 293.218750 1652254359.1947
MEM 293.218750 1652254359.2952
MEM 293.218750 1652254359.3956
MEM 293.218750 1652254359.4960
MEM 293.218750 1652254359.5963
MEM 293.218750 1652254359.6967
MEM 293.218750 1652254359.7971
MEM 293.218750 1652254359.8974
MEM 293.218750 1652254359.9977
MEM 293.218750 1652254360.0980
MEM 293.218750 1652254360.1983
MEM 293.218750 1652254360.2987
MEM 293.218750 1652254360.3990
MEM 293.218750 1652254360.5003
MEM 293.218750 1652254360.6006
MEM 293.218750 1652254360.7010
MEM 293.218750 1652254360.8015
MEM 293.218750 1652254360.9018
MEM 293.218750 1652254361.0023
MEM 293.218750 1652254361.1027
MEM 293.218750 1652254361.2031
MEM 293.218750 1652254361.3035
MEM 293.218750 1652254361.4038
MEM 293.218750 1652254361.5042
MEM 293.218750 1652254361.6044
MEM 293.218750 1652254361.7048
MEM 293.218750 1652254361.8053
MEM 293.218750 1652254361.9056
MEM 293.218750 1652254362.0059
MEM 293.218750 1652254362.1063
MEM 293.218750 1652254362.2067
MEM 293.218750 1652254362.3071
MEM 293.218750 1652254362.4074
MEM 293.218750 1652254362.5078
MEM 293.218750 1652254362.6081
MEM 293.218750 1652254362.7085
MEM 293.218750 1652254362.8088
MEM 293.218750 1652254362.9091
MEM 293.218750 1652254363.0094
MEM 293.218750 1652254363.1098
MEM 293.218750 1652254363.2101
MEM 293.218750 1652254363.3105
MEM 293.218750 1652254363.4107
MEM 293.218750 1652254363.5112
MEM 293.218750 1652254363.6115
MEM 293.218750 1652254363.7119
MEM 293.218750 1652254363.8123
MEM 293.218750 1652254363.9127
MEM 293.218750 1652254364.0130
MEM 293.218750 1652254364.1133
MEM 293.218750 1652254364.2136
MEM 293.218750 1652254364.3140
MEM 293.218750 1652254364.4144
MEM 293.218750 1652254364.5147
MEM 293.218750 1652254364.6151
MEM 293.218750 1652254364.7153
MEM 293.218750 1652254364.8157
MEM 293.218750 1652254364.9161
MEM 293.218750 1652254365.0165
MEM 293.218750 1652254365.1168
MEM 293.218750 1652254365.2171
MEM 293.218750 1652254365.3175
MEM 293.218750 1652254365.4179
MEM 293.218750 1652254365.5183
MEM 293.218750 1652254365.6187
MEM 293.218750 1652254365.7190
MEM 293.218750 1652254365.8194
MEM 293.218750 1652254365.9199
MEM 293.218750 1652254366.0203
MEM 293.218750 1652254366.1206
MEM 293.218750 1652254366.2210
MEM 293.218750 1652254366.3213
MEM 293.218750 1652254366.4217
MEM 293.218750 1652254366.5221
MEM 293.218750 1652254366.6224
MEM 293.218750 1652254366.7227
MEM 293.218750 1652254366.8230
MEM 293.218750 1652254366.9233
MEM 293.218750 1652254367.0237
MEM 293.218750 1652254367.1240
MEM 293.218750 1652254367.2243
MEM 293.218750 1652254367.3246
MEM 293.218750 1652254367.4248
MEM 293.218750 1652254367.5251
MEM 293.218750 1652254367.6254
MEM 293.218750 1652254367.7257
MEM 293.218750 1652254367.8285
MEM 293.218750 1652254367.9287
MEM 293.218750 1652254368.0290
MEM 293.218750 1652254368.1293
MEM 293.218750 1652254368.2296
MEM 293.218750 1652254368.3322
MEM 293.218750 1652254368.4324
MEM 293.218750 1652254368.5327
MEM 293.218750 1652254368.6330
MEM 293.218750 1652254368.7333
MEM 293.218750 1652254368.8336
MEM 293.218750 1652254368.9339
MEM 293.218750 1652254369.0341
MEM 293.218750 1652254369.1344
MEM 293.218750 1652254369.2347
MEM 293.218750 1652254369.3349
MEM 293.218750 1652254369.4352
MEM 293.218750 1652254369.5355
MEM 293.218750 1652254369.6359
MEM 293.218750 1652254369.7362
MEM 293.218750 1652254369.8366
MEM 293.218750 1652254369.9369
MEM 293.218750 1652254370.0372
MEM 293.218750 1652254370.1377
MEM 293.218750 1652254370.2381
MEM 293.218750 1652254370.3384
MEM 293.218750 1652254370.4387
MEM 293.218750 1652254370.5391
MEM 293.218750 1652254370.6395
MEM 293.218750 1652254370.7422
MEM 293.218750 1652254370.8427
MEM 293.218750 1652254370.9431
MEM 293.218750 1652254371.0434
MEM 293.218750 1652254371.1439
MEM 293.218750 1652254371.2443
MEM 293.218750 1652254371.3446
MEM 293.218750 1652254371.4449
MEM 293.218750 1652254371.5452
MEM 293.218750 1652254371.6456
MEM 293.218750 1652254371.7459
MEM 293.218750 1652254371.8463
MEM 293.218750 1652254371.9466
MEM 293.218750 1652254372.0469
MEM 293.218750 1652254372.1473
MEM 293.218750 1652254372.2477
MEM 293.218750 1652254372.3481
MEM 293.218750 1652254372.4484
MEM 293.218750 1652254372.5487
MEM 293.218750 1652254372.6491
MEM 293.218750 1652254372.7494
MEM 293.218750 1652254372.8497
MEM 293.218750 1652254372.9501
MEM 293.218750 1652254373.0504
MEM 293.218750 1652254373.1508
MEM 293.218750 1652254373.2512
MEM 293.218750 1652254373.3516
MEM 293.218750 1652254373.4519
MEM 293.218750 1652254373.5523
MEM 293.218750 1652254373.6527
MEM 293.218750 1652254373.7531
MEM 293.218750 1652254373.8535
MEM 293.218750 1652254373.9538
MEM 293.218750 1652254374.0542
MEM 293.218750 1652254374.1547
MEM 293.218750 1652254374.2551
MEM 293.218750 1652254374.3555
MEM 293.218750 1652254374.4558
MEM 293.218750 1652254374.5562
MEM 293.218750 1652254374.6567
MEM 293.218750 1652254374.7571
MEM 293.218750 1652254374.8575
MEM 293.218750 1652254374.9578
MEM 293.218750 1652254375.0582
MEM 293.218750 1652254375.1586
MEM 293.218750 1652254375.2589
MEM 293.218750 1652254375.3593
MEM 293.218750 1652254375.4596
MEM 293.218750 1652254375.5599
MEM 293.218750 1652254375.6603
MEM 293.218750 1652254375.7607
MEM 293.218750 1652254375.8611
MEM 293.218750 1652254375.9614
MEM 293.218750 1652254376.0618
MEM 293.218750 1652254376.1623
MEM 293.218750 1652254376.2626
MEM 293.218750 1652254376.3630
MEM 293.218750 1652254376.4633
MEM 293.218750 1652254376.5636
MEM 293.218750 1652254376.6639
MEM 293.218750 1652254376.7644
MEM 293.218750 1652254376.8647
MEM 293.218750 1652254376.9650
MEM 293.218750 1652254377.0654
MEM 293.218750 1652254377.1657
MEM 293.218750 1652254377.2661
MEM 293.218750 1652254377.3664
MEM 293.218750 1652254377.4667
MEM 293.218750 1652254377.5670
MEM 293.218750 1652254377.6673
MEM 293.218750 1652254377.7677
MEM 293.218750 1652254377.8679
MEM 293.218750 1652254377.9682
MEM 293.218750 1652254378.0685
MEM 293.218750 1652254378.1688
MEM 293.218750 1652254378.2692
MEM 293.218750 1652254378.3695
MEM 293.218750 1652254378.4698
MEM 293.218750 1652254378.5701
MEM 293.218750 1652254378.6705
MEM 293.218750 1652254378.7710
MEM 293.218750 1652254378.8713
MEM 293.218750 1652254378.9716
MEM 293.218750 1652254379.0720
MEM 293.218750 1652254379.1724
MEM 293.218750 1652254379.2728
MEM 293.218750 1652254379.3731
MEM 293.218750 1652254379.4735
MEM 293.218750 1652254379.5738
MEM 293.218750 1652254379.6742
MEM 293.218750 1652254379.7745
MEM 293.218750 1652254379.8748
MEM 293.218750 1652254379.9751
MEM 293.218750 1652254380.0754
MEM 293.218750 1652254380.1758
MEM 293.218750 1652254380.2761
MEM 293.218750 1652254380.3765
MEM 293.218750 1652254380.4768
MEM 293.218750 1652254380.5771
MEM 293.218750 1652254380.6775
MEM 293.218750 1652254380.7778
MEM 293.218750 1652254380.8782
MEM 293.218750 1652254380.9785
MEM 293.218750 1652254381.0788
MEM 293.218750 1652254381.1792
MEM 293.218750 1652254381.2796
MEM 293.218750 1652254381.3799
MEM 293.218750 1652254381.4803
MEM 293.218750 1652254381.5805
MEM 293.218750 1652254381.6809
MEM 293.218750 1652254381.7813
MEM 293.218750 1652254381.8817
MEM 293.218750 1652254381.9821
MEM 293.218750 1652254382.0827
MEM 293.218750 1652254382.1830
MEM 293.218750 1652254382.2834
MEM 293.218750 1652254382.3837
MEM 293.218750 1652254382.4841
MEM 293.218750 1652254382.5870
MEM 293.218750 1652254382.6875
MEM 293.218750 1652254382.7878
MEM 293.218750 1652254382.8882
MEM 293.218750 1652254382.9886
MEM 293.218750 1652254383.0889
MEM 293.218750 1652254383.1893
MEM 293.218750 1652254383.2896
MEM 293.218750 1652254383.3900
MEM 293.218750 1652254383.4906
MEM 293.218750 1652254383.5979
MEM 293.218750 1652254383.6983
MEM 293.218750 1652254383.7986
MEM 293.218750 1652254383.8989
MEM 293.218750 1652254383.9992
MEM 293.218750 1652254384.0996
MEM 293.218750 1652254384.2000
MEM 293.218750 1652254384.3004
MEM 293.218750 1652254384.4008
MEM 293.218750 1652254384.5011
MEM 293.218750 1652254384.6093
MEM 293.218750 1652254384.7095
MEM 293.218750 1652254384.8098
MEM 293.218750 1652254384.9101
MEM 293.218750 1652254385.0104
MEM 293.218750 1652254385.1107
MEM 293.218750 1652254385.2110
MEM 293.218750 1652254385.3113
MEM 293.218750 1652254385.4128
MEM 293.218750 1652254385.5131
MEM 293.218750 1652254385.6135
MEM 293.218750 1652254385.7137
MEM 293.218750 1652254385.8140
MEM 293.218750 1652254385.9143
MEM 293.218750 1652254386.0146
MEM 293.218750 1652254386.1149
MEM 293.218750 1652254386.2151
MEM 293.218750 1652254386.3179
MEM 293.218750 1652254386.4182
MEM 293.218750 1652254386.5185
MEM 293.218750 1652254386.6188
MEM 293.218750 1652254386.7191
MEM 293.218750 1652254386.8194
MEM 293.218750 1652254386.9197
MEM 293.218750 1652254387.0200
MEM 293.218750 1652254387.1203
MEM 293.218750 1652254387.2206
MEM 293.218750 1652254387.3209
MEM 293.218750 1652254387.4212
MEM 293.218750 1652254387.5215
MEM 293.218750 1652254387.6220
MEM 293.218750 1652254387.7223
MEM 293.218750 1652254387.8226
MEM 293.218750 1652254387.9230
MEM 293.218750 1652254388.0234
MEM 293.218750 1652254388.1237
MEM 293.218750 1652254388.2241
MEM 293.218750 1652254388.3243
MEM 293.218750 1652254388.4247
MEM 293.218750 1652254388.5251
MEM 293.218750 1652254388.6256
MEM 293.218750 1652254388.7260
MEM 293.218750 1652254388.8264
MEM 293.218750 1652254388.9267
MEM 293.218750 1652254389.0271
MEM 293.218750 1652254389.1274
MEM 293.218750 1652254389.2277
MEM 293.218750 1652254389.3280
MEM 293.218750 1652254389.4283
MEM 293.218750 1652254389.5287
MEM 293.218750 1652254389.6290
MEM 293.218750 1652254389.7292
MEM 293.218750 1652254389.8296
MEM 293.218750 1652254389.9299
MEM 293.218750 1652254390.0302
MEM 293.218750 1652254390.1305
MEM 293.218750 1652254390.2308
MEM 293.218750 1652254390.3311
MEM 293.218750 1652254390.4313
MEM 293.218750 1652254390.5317
MEM 293.218750 1652254390.6320
MEM 293.218750 1652254390.7323
MEM 293.218750 1652254390.8326
MEM 293.218750 1652254390.9330
MEM 293.218750 1652254391.0334
MEM 293.218750 1652254391.1338
MEM 293.218750 1652254391.2341
MEM 293.218750 1652254391.3365
MEM 293.218750 1652254391.4368
MEM 293.218750 1652254391.5372
MEM 293.218750 1652254391.6375
MEM 293.218750 1652254391.7378
MEM 293.218750 1652254391.8382
MEM 293.218750 1652254391.9385
MEM 293.218750 1652254392.0388
MEM 293.218750 1652254392.1391
MEM 293.218750 1652254392.2394
MEM 293.218750 1652254392.3399
MEM 293.218750 1652254392.4401
MEM 293.218750 1652254392.5404
MEM 293.218750 1652254392.6408
MEM 293.218750 1652254392.7412
MEM 293.218750 1652254392.8415
MEM 293.218750 1652254392.9419
MEM 293.218750 1652254393.0422
MEM 293.218750 1652254393.1426
MEM 293.218750 1652254393.2430
MEM 293.218750 1652254393.3433
MEM 293.218750 1652254393.4436
MEM 293.218750 1652254393.5439
MEM 293.218750 1652254393.6443
MEM 293.218750 1652254393.7447
MEM 293.218750 1652254393.8451
MEM 293.218750 1652254393.9455
MEM 293.218750 1652254394.0459
MEM 293.218750 1652254394.1462
MEM 293.218750 1652254394.2466
MEM 293.218750 1652254394.3469
MEM 293.218750 1652254394.4473
MEM 293.218750 1652254394.5476
MEM 293.218750 1652254394.6480
MEM 293.218750 1652254394.7484
MEM 293.218750 1652254394.8487
MEM 293.218750 1652254394.9491
MEM 293.218750 1652254395.0495
MEM 293.218750 1652254395.1499
MEM 293.218750 1652254395.2502
MEM 293.218750 1652254395.3506
MEM 292.968750 1652254395.4510
MEM 292.968750 1652254395.5535
MEM 292.968750 1652254395.6538
MEM 292.968750 1652254395.7542
MEM 292.968750 1652254395.8545
MEM 292.968750 1652254395.9548
MEM 292.738281 1652254396.0551
MEM 292.738281 1652254396.1554
MEM 292.738281 1652254396.2558
MEM 292.738281 1652254396.3561
MEM 292.738281 1652254396.4565
MEM 292.738281 1652254396.5568
MEM 292.738281 1652254396.6571
MEM 292.738281 1652254396.7574
MEM 292.738281 1652254396.8578
MEM 292.738281 1652254396.9581
MEM 292.738281 1652254397.0585
MEM 292.738281 1652254397.1588
MEM 292.738281 1652254397.2591
MEM 292.738281 1652254397.3594
MEM 292.738281 1652254397.4598
MEM 292.738281 1652254397.5601
MEM 292.738281 1652254397.6604
MEM 292.738281 1652254397.7607
MEM 292.738281 1652254397.8611
MEM 292.738281 1652254397.9615
MEM 292.738281 1652254398.0635
MEM 292.738281 1652254398.1653
MEM 292.738281 1652254398.2656
MEM 292.738281 1652254398.3660
MEM 292.738281 1652254398.4664
MEM 292.738281 1652254398.5667
MEM 292.738281 1652254398.6670
MEM 292.738281 1652254398.7673
MEM 292.738281 1652254398.8676
MEM 292.738281 1652254398.9679
MEM 292.738281 1652254399.0723
MEM 292.738281 1652254399.1726
MEM 292.738281 1652254399.2729
MEM 292.738281 1652254399.3733
MEM 292.738281 1652254399.4736
MEM 292.738281 1652254399.5740
MEM 292.738281 1652254399.6743
MEM 292.738281 1652254399.7746
MEM 292.738281 1652254399.8749
MEM 292.738281 1652254399.9755
MEM 292.738281 1652254400.0758
MEM 292.738281 1652254400.1761
MEM 292.738281 1652254400.2764
MEM 292.738281 1652254400.3767
MEM 292.738281 1652254400.4771
MEM 292.738281 1652254400.5774
MEM 292.738281 1652254400.6777
MEM 292.738281 1652254400.7780
MEM 292.738281 1652254400.8783
MEM 292.738281 1652254400.9786
MEM 292.738281 1652254401.0790
MEM 292.738281 1652254401.1793
MEM 292.738281 1652254401.2796
MEM 292.738281 1652254401.3800
MEM 292.738281 1652254401.4804
MEM 292.738281 1652254401.5808
MEM 292.738281 1652254401.6811
MEM 292.738281 1652254401.7815
MEM 292.738281 1652254401.8818
MEM 292.738281 1652254401.9821
MEM 292.738281 1652254402.0824
MEM 292.738281 1652254402.1835
MEM 292.738281 1652254402.2838
MEM 292.738281 1652254402.3841
MEM 292.738281 1652254402.4844
MEM 292.738281 1652254402.5848
MEM 292.738281 1652254402.6852
MEM 292.738281 1652254402.7855
MEM 292.738281 1652254402.8858
MEM 292.738281 1652254402.9861
MEM 292.738281 1652254403.0864
MEM 292.738281 1652254403.1867
MEM 292.738281 1652254403.2870
MEM 292.738281 1652254403.3873
MEM 292.738281 1652254403.4876
MEM 292.738281 1652254403.5879
MEM 292.738281 1652254403.6882
MEM 292.738281 1652254403.7885
MEM 292.738281 1652254403.8888
MEM 292.738281 1652254403.9890
MEM 292.738281 1652254404.0893
MEM 292.738281 1652254404.1896
MEM 292.738281 1652254404.2899
MEM 292.738281 1652254404.3902
MEM 292.738281 1652254404.4905
MEM 292.738281 1652254404.5907
MEM 292.738281 1652254404.6910
MEM 292.738281 1652254404.7913
MEM 292.738281 1652254404.8916
MEM 292.738281 1652254404.9919
MEM 292.738281 1652254405.0922
MEM 292.738281 1652254405.1925
MEM 292.738281 1652254405.2927
MEM 292.738281 1652254405.3930
MEM 292.738281 1652254405.4933
MEM 292.738281 1652254405.5936
MEM 292.738281 1652254405.6939
MEM 292.738281 1652254405.7942
MEM 292.738281 1652254405.8945
MEM 292.738281 1652254405.9947
MEM 292.738281 1652254406.0950
MEM 292.738281 1652254406.1953
MEM 292.738281 1652254406.2956
MEM 292.738281 1652254406.3959
MEM 292.738281 1652254406.4962
MEM 292.738281 1652254406.5965
MEM 292.738281 1652254406.6968
MEM 292.738281 1652254406.7971
MEM 292.738281 1652254406.8974
MEM 292.738281 1652254406.9977
MEM 292.738281 1652254407.0981
MEM 292.738281 1652254407.1984
MEM 292.738281 1652254407.2987
MEM 292.738281 1652254407.3991
MEM 292.738281 1652254407.4994
MEM 292.738281 1652254407.5998
MEM 292.738281 1652254407.7002
MEM 292.738281 1652254407.8005
MEM 292.738281 1652254407.9009
MEM 292.738281 1652254408.0012
MEM 292.738281 1652254408.1016
MEM 292.738281 1652254408.2019
MEM 292.738281 1652254408.3023
MEM 292.738281 1652254408.4071
MEM 292.738281 1652254408.5075
MEM 292.738281 1652254408.6078
MEM 292.738281 1652254408.7082
MEM 292.738281 1652254408.8085
MEM 292.738281 1652254408.9088
MEM 292.738281 1652254409.0094
MEM 292.738281 1652254409.1097
MEM 292.738281 1652254409.2101
MEM 292.738281 1652254409.3105
MEM 292.738281 1652254409.4109
MEM 292.738281 1652254409.5111
MEM 292.738281 1652254409.6114
MEM 292.738281 1652254409.7117
MEM 292.738281 1652254409.8121
MEM 292.738281 1652254409.9146
MEM 292.738281 1652254410.0149
MEM 292.738281 1652254410.1152
MEM 292.738281 1652254410.2155
