CMDLINE /usr/bin/python3 scripts/AE-RF-Malaria.py
MEM 5157.390625 1652243248.3809
MEM 5157.367188 1652243248.4813
MEM 5157.367188 1652243248.5817
MEM 5157.367188 1652243248.6821
MEM 5157.367188 1652243248.7824
MEM 5157.367188 1652243248.8829
MEM 5157.367188 1652243248.9832
MEM 5157.367188 1652243249.0837
MEM 5157.367188 1652243249.1845
MEM 5157.367188 1652243249.2849
MEM 5157.367188 1652243249.3853
MEM 5157.367188 1652243249.4857
MEM 5157.367188 1652243249.5861
MEM 5157.367188 1652243249.6865
MEM 5157.367188 1652243249.7869
MEM 5157.878906 1652243249.8873
MEM 5157.878906 1652243249.9878
MEM 5157.644531 1652243250.0881
MEM 5157.628906 1652243250.1886
MEM 5157.613281 1652243250.2895
MEM 5157.613281 1652243250.3911
MEM 5157.601562 1652243250.4914
MEM 5157.582031 1652243250.5918
MEM 5157.582031 1652243250.6922
MEM 5157.570312 1652243250.7926
MEM 5157.550781 1652243250.8931
MEM 5157.535156 1652243250.9935
MEM 5157.535156 1652243251.0941
MEM 5157.523438 1652243251.1945
MEM 5157.210938 1652243251.2948
MEM 5157.210938 1652243251.3952
MEM 5157.210938 1652243251.5048
MEM 5157.210938 1652243251.6052
MEM 5157.210938 1652243251.7056
MEM 5157.187500 1652243251.8060
MEM 5157.187500 1652243251.9063
MEM 5157.187500 1652243252.0066
MEM 5157.187500 1652243252.1070
MEM 5172.910156 1652243252.2073
MEM 5172.910156 1652243252.3093
MEM 5172.910156 1652243252.4097
MEM 5172.910156 1652243252.5101
MEM 5172.910156 1652243252.6106
MEM 5176.730469 1652243252.7110
MEM 5176.730469 1652243252.8114
MEM 5176.730469 1652243252.9117
MEM 5176.730469 1652243253.0120
MEM 5176.730469 1652243253.1123
MEM 5176.730469 1652243253.2125
MEM 5176.988281 1652243253.3129
MEM 5176.988281 1652243253.4132
MEM 5176.812500 1652243253.5136
MEM 5176.800781 1652243253.6140
MEM 5176.796875 1652243253.7145
MEM 5176.781250 1652243253.8151
MEM 5176.765625 1652243253.9155
MEM 5176.765625 1652243254.0159
MEM 5177.269531 1652243254.1163
MEM 5177.250000 1652243254.2168
MEM 5177.492188 1652243254.3172
MEM 5177.492188 1652243254.4177
MEM 5177.476562 1652243254.5181
MEM 5177.464844 1652243254.6185
MEM 5177.140625 1652243254.7189
MEM 5177.140625 1652243254.8191
MEM 5177.140625 1652243254.9195
MEM 5177.140625 1652243255.0199
MEM 5177.140625 1652243255.1203
MEM 5177.125000 1652243255.2207
MEM 5177.125000 1652243255.3211
MEM 5177.125000 1652243255.4215
MEM 5177.125000 1652243255.5220
MEM 5192.847656 1652243255.6225
MEM 5192.847656 1652243255.7228
MEM 5192.847656 1652243255.8232
MEM 5192.847656 1652243255.9236
MEM 5192.847656 1652243256.0243
MEM 5192.847656 1652243256.1247
MEM 5192.847656 1652243256.2251
MEM 5192.847656 1652243256.3255
MEM 5192.847656 1652243256.4259
MEM 5192.847656 1652243256.5263
MEM 5192.847656 1652243256.6267
MEM 5193.105469 1652243256.7271
MEM 5192.937500 1652243256.8278
MEM 5193.195312 1652243256.9283
MEM 5193.175781 1652243257.0287
MEM 5193.160156 1652243257.1291
MEM 5193.160156 1652243257.2296
MEM 5193.148438 1652243257.3300
MEM 5193.128906 1652243257.4306
MEM 5193.113281 1652243257.5310
MEM 5193.113281 1652243257.6316
MEM 5193.097656 1652243257.7325
MEM 5193.082031 1652243257.8330
MEM 5193.066406 1652243257.9335
MEM 5195.902344 1652243258.0338
MEM 5197.382812 1652243258.1342
MEM 5197.382812 1652243258.2346
MEM 5197.382812 1652243258.3350
MEM 5197.382812 1652243258.4353
MEM 5197.382812 1652243258.5357
MEM 5197.367188 1652243258.6361
MEM 5197.367188 1652243258.7365
MEM 5197.367188 1652243258.8368
MEM 5228.351562 1652243258.9372
MEM 5228.609375 1652243259.0376
MEM 5228.609375 1652243259.1380
MEM 5228.609375 1652243259.2384
MEM 5228.609375 1652243259.3388
MEM 5229.359375 1652243259.4392
MEM 5230.179688 1652243259.5395
MEM 5230.179688 1652243259.6402
MEM 5230.179688 1652243259.7405
MEM 5230.179688 1652243259.8409
MEM 5230.179688 1652243259.9413
MEM 5230.179688 1652243260.0416
MEM 5230.179688 1652243260.1420
MEM 5230.179688 1652243260.2423
MEM 5230.179688 1652243260.3427
MEM 5230.433594 1652243260.4431
MEM 5230.210938 1652243260.5435
MEM 5230.210938 1652243260.6440
MEM 5231.472656 1652243260.7461
MEM 5235.070312 1652243260.8466
MEM 5236.343750 1652243260.9470
MEM 5240.210938 1652243261.0475
MEM 5240.195312 1652243261.1479
MEM 5240.179688 1652243261.2483
MEM 5241.207031 1652243261.3488
MEM 5241.703125 1652243261.4491
MEM 5241.687500 1652243261.5496
MEM 5241.671875 1652243261.6500
MEM 5241.671875 1652243261.7504
MEM 5241.523438 1652243261.8507
MEM 5241.523438 1652243261.9510
MEM 5241.523438 1652243262.0513
MEM 5241.523438 1652243262.1516
MEM 5241.511719 1652243262.2520
MEM 5241.511719 1652243262.3523
MEM 5241.511719 1652243262.4526
MEM 5241.511719 1652243262.5529
MEM 5241.511719 1652243262.6533
MEM 5241.511719 1652243262.7537
MEM 5241.511719 1652243262.8540
MEM 5241.511719 1652243262.9544
MEM 5241.511719 1652243263.0549
MEM 5241.511719 1652243263.1553
MEM 5241.511719 1652243263.2558
MEM 5241.511719 1652243263.3562
MEM 5241.511719 1652243263.4566
MEM 5241.511719 1652243263.5570
MEM 5241.511719 1652243263.6574
MEM 5242.023438 1652243263.7578
MEM 5242.023438 1652243263.8582
MEM 5241.792969 1652243263.9587
MEM 5241.773438 1652243264.0592
MEM 5241.757812 1652243264.1600
MEM 5241.757812 1652243264.2604
MEM 5241.742188 1652243264.3609
MEM 5241.730469 1652243264.4613
MEM 5241.730469 1652243264.5618
MEM 5241.714844 1652243264.6622
MEM 5242.722656 1652243264.7626
MEM 5242.722656 1652243264.8630
MEM 5242.703125 1652243264.9634
MEM 5242.691406 1652243265.0641
MEM 5242.691406 1652243265.1646
MEM 5242.597656 1652243265.2649
MEM 5242.597656 1652243265.3653
MEM 5242.597656 1652243265.4657
MEM 5242.597656 1652243265.5661
MEM 5242.578125 1652243265.6665
MEM 5242.578125 1652243265.7669
MEM 5242.578125 1652243265.8672
MEM 5242.578125 1652243265.9675
MEM 5242.578125 1652243266.0686
MEM 5242.578125 1652243266.1689
MEM 5242.578125 1652243266.2693
MEM 5242.578125 1652243266.3696
MEM 5242.578125 1652243266.4700
MEM 5242.578125 1652243266.5704
MEM 5242.578125 1652243266.6708
MEM 5242.578125 1652243266.7712
MEM 5242.578125 1652243266.8716
MEM 5242.578125 1652243266.9720
MEM 5242.578125 1652243267.0723
MEM 5242.578125 1652243267.1727
MEM 5243.089844 1652243267.2731
MEM 5242.855469 1652243267.3736
MEM 5242.851562 1652243267.4740
MEM 5242.843750 1652243267.5744
MEM 5242.828125 1652243267.6752
MEM 5242.808594 1652243267.7756
MEM 5242.808594 1652243267.8760
MEM 5242.792969 1652243267.9765
MEM 5242.777344 1652243268.0769
MEM 5242.785156 1652243268.1773
MEM 5243.019531 1652243268.2777
MEM 5243.000000 1652243268.3782
MEM 5243.000000 1652243268.4786
MEM 5242.984375 1652243268.5791
MEM 5242.886719 1652243268.6794
MEM 5242.886719 1652243268.7798
MEM 5242.886719 1652243268.8802
MEM 5242.886719 1652243268.9805
MEM 5242.878906 1652243269.0809
MEM 5242.878906 1652243269.1814
MEM 5242.878906 1652243269.2817
MEM 5242.878906 1652243269.3822
MEM 5242.878906 1652243269.4825
MEM 5242.863281 1652243269.5829
MEM 5242.863281 1652243269.6831
MEM 5242.863281 1652243269.7834
MEM 5242.863281 1652243269.8837
MEM 5242.863281 1652243269.9840
MEM 5242.863281 1652243270.0843
MEM 5242.863281 1652243270.1846
MEM 5242.863281 1652243270.2848
MEM 5242.863281 1652243270.3855
MEM 5242.863281 1652243270.4858
MEM 5242.863281 1652243270.5861
MEM 5242.863281 1652243270.6864
MEM 5242.863281 1652243270.7867
MEM 5242.863281 1652243270.8870
MEM 5242.863281 1652243270.9873
MEM 5243.375000 1652243271.0877
MEM 5243.375000 1652243271.1881
MEM 5243.144531 1652243271.2884
MEM 5243.128906 1652243271.3893
MEM 5243.128906 1652243271.4904
MEM 5243.109375 1652243271.5909
MEM 5243.097656 1652243271.6913
MEM 5243.113281 1652243271.7917
MEM 5243.082031 1652243271.8922
MEM 5243.066406 1652243271.9927
MEM 5243.050781 1652243272.0935
MEM 5243.050781 1652243272.1939
MEM 5243.035156 1652243272.2943
MEM 5243.019531 1652243272.3948
MEM 5243.019531 1652243272.4953
MEM 5242.691406 1652243272.5956
MEM 5242.691406 1652243272.6960
MEM 5242.691406 1652243272.7964
MEM 5242.691406 1652243272.8967
MEM 5242.667969 1652243272.9971
MEM 5242.667969 1652243273.0974
MEM 5242.667969 1652243273.1978
MEM 5242.667969 1652243273.2982
MEM 5242.667969 1652243273.3986
MEM 5242.667969 1652243273.4990
MEM 5242.667969 1652243273.5994
MEM 5242.667969 1652243273.6998
MEM 5242.667969 1652243273.8002
MEM 5242.667969 1652243273.9007
MEM 5242.667969 1652243274.0010
MEM 5242.667969 1652243274.1014
MEM 5242.667969 1652243274.2018
MEM 5242.667969 1652243274.3022
MEM 5242.667969 1652243274.4025
MEM 5242.667969 1652243274.5029
MEM 5243.179688 1652243274.6033
MEM 5243.179688 1652243274.7037
MEM 5242.945312 1652243274.8042
MEM 5242.945312 1652243274.9046
MEM 5242.933594 1652243275.0050
MEM 5242.917969 1652243275.1054
MEM 5242.898438 1652243275.2058
MEM 5242.898438 1652243275.3063
MEM 5242.886719 1652243275.4067
MEM 5244.929688 1652243275.5071
MEM 5248.277344 1652243275.6075
MEM 5248.261719 1652243275.7081
MEM 5248.261719 1652243275.8088
MEM 5248.250000 1652243275.9101
MEM 5248.234375 1652243276.0105
MEM 5247.945312 1652243276.1109
MEM 5247.945312 1652243276.2113
MEM 5247.945312 1652243276.3116
MEM 5247.945312 1652243276.4120
MEM 5247.945312 1652243276.5124
MEM 5247.925781 1652243276.6128
MEM 5247.925781 1652243276.7132
MEM 5247.925781 1652243276.8136
MEM 5247.925781 1652243276.9140
MEM 5247.925781 1652243277.0144
MEM 5247.925781 1652243277.1147
MEM 5247.925781 1652243277.2151
MEM 5247.925781 1652243277.3155
MEM 5247.925781 1652243277.4158
MEM 5249.722656 1652243277.5163
MEM 5249.722656 1652243277.6167
MEM 5249.722656 1652243277.7170
MEM 5249.722656 1652243277.8174
MEM 5249.722656 1652243277.9178
MEM 5249.722656 1652243278.0181
MEM 5249.722656 1652243278.1185
MEM 5250.234375 1652243278.2188
MEM 5250.234375 1652243278.3192
MEM 5250.000000 1652243278.4195
MEM 5251.277344 1652243278.5200
MEM 5251.261719 1652243278.6204
MEM 5251.261719 1652243278.7209
MEM 5251.242188 1652243278.8213
MEM 5251.226562 1652243278.9217
MEM 5252.242188 1652243279.0221
MEM 5252.261719 1652243279.1225
MEM 5252.222656 1652243279.2229
MEM 5252.207031 1652243279.3233
MEM 5255.031250 1652243279.4237
MEM 5255.031250 1652243279.5241
MEM 5255.031250 1652243279.6244
MEM 5255.031250 1652243279.7248
MEM 5255.031250 1652243279.8252
MEM 5255.031250 1652243279.9256
MEM 5255.031250 1652243280.0260
MEM 5255.011719 1652243280.1264
MEM 5255.011719 1652243280.2268
MEM 5255.011719 1652243280.3272
MEM 5255.011719 1652243280.4276
MEM 5255.011719 1652243280.5280
MEM 5255.011719 1652243280.6284
MEM 5255.011719 1652243280.7288
MEM 5255.011719 1652243280.8291
MEM 5255.011719 1652243280.9295
MEM 5255.011719 1652243281.0300
MEM 5255.011719 1652243281.1304
MEM 5255.011719 1652243281.2308
MEM 5255.011719 1652243281.3312
MEM 5255.011719 1652243281.4316
MEM 5255.011719 1652243281.5320
MEM 5255.011719 1652243281.6324
MEM 5255.523438 1652243281.7328
MEM 5255.523438 1652243281.8332
MEM 5255.523438 1652243281.9336
MEM 5255.289062 1652243282.0340
MEM 5255.277344 1652243282.1345
MEM 5255.277344 1652243282.2349
MEM 5255.769531 1652243282.3352
MEM 5256.285156 1652243282.4357
MEM 5257.300781 1652243282.5361
MEM 5257.281250 1652243282.6369
MEM 5257.281250 1652243282.7373
MEM 5257.265625 1652243282.8377
MEM 5257.265625 1652243282.9381
MEM 5258.785156 1652243283.0386
MEM 5258.769531 1652243283.1390
MEM 5258.769531 1652243283.2394
MEM 5258.753906 1652243283.3398
MEM 5258.878906 1652243283.4402
MEM 5258.878906 1652243283.5407
MEM 5258.863281 1652243283.6410
MEM 5258.863281 1652243283.7414
MEM 5258.863281 1652243283.8418
MEM 5258.863281 1652243283.9422
MEM 5258.863281 1652243284.0426
MEM 5258.847656 1652243284.1430
MEM 5258.847656 1652243284.2434
MEM 5258.847656 1652243284.3438
MEM 5274.570312 1652243284.4443
MEM 5274.570312 1652243284.5447
MEM 5274.570312 1652243284.6451
MEM 5274.570312 1652243284.7455
MEM 5274.570312 1652243284.8458
MEM 5274.570312 1652243284.9462
MEM 5274.570312 1652243285.0472
MEM 5274.570312 1652243285.1476
MEM 5274.570312 1652243285.2480
MEM 5274.570312 1652243285.3484
MEM 5274.570312 1652243285.4488
MEM 5274.570312 1652243285.5492
MEM 5274.828125 1652243285.6496
MEM 5274.828125 1652243285.7501
MEM 5274.652344 1652243285.8506
MEM 5274.652344 1652243285.9511
MEM 5274.640625 1652243286.0537
MEM 5277.972656 1652243286.1543
MEM 5277.972656 1652243286.2548
MEM 5277.960938 1652243286.3553
MEM 5277.941406 1652243286.4558
MEM 5277.941406 1652243286.5563
MEM 5277.929688 1652243286.6567
MEM 5279.218750 1652243286.7572
MEM 5280.746094 1652243286.8576
MEM 5280.726562 1652243286.9581
MEM 5280.726562 1652243287.0585
MEM 5280.714844 1652243287.1593
MEM 5280.386719 1652243287.2597
MEM 5280.386719 1652243287.3601
MEM 5280.386719 1652243287.4605
MEM 5280.382812 1652243287.5608
MEM 5280.382812 1652243287.6611
MEM 5280.382812 1652243287.7613
MEM 5280.382812 1652243287.8616
MEM 5280.382812 1652243287.9619
MEM 5280.367188 1652243288.0623
MEM 5280.367188 1652243288.1626
MEM 5280.367188 1652243288.2630
MEM 5280.367188 1652243288.3634
MEM 5296.089844 1652243288.4638
MEM 5296.089844 1652243288.5642
MEM 5296.089844 1652243288.6646
MEM 5296.089844 1652243288.7650
MEM 5296.089844 1652243288.8654
MEM 5296.089844 1652243288.9658
MEM 5296.089844 1652243289.0663
MEM 5296.089844 1652243289.1667
MEM 5296.089844 1652243289.2671
MEM 5296.089844 1652243289.3675
MEM 5296.089844 1652243289.4679
MEM 5296.089844 1652243289.5683
MEM 5304.597656 1652243289.6687
MEM 5304.507812 1652243289.7692
MEM 5304.765625 1652243289.8718
MEM 5304.746094 1652243289.9722
MEM 5304.984375 1652243290.0726
MEM 5306.273438 1652243290.1731
MEM 5306.257812 1652243290.2735
MEM 5307.546875 1652243290.3739
MEM 5307.535156 1652243290.4750
MEM 5307.535156 1652243290.5756
MEM 5307.515625 1652243290.6760
MEM 5307.500000 1652243290.7764
MEM 5307.500000 1652243290.8775
MEM 5307.488281 1652243290.9780
MEM 5307.488281 1652243291.0784
MEM 5307.730469 1652243291.1789
MEM 5307.582031 1652243291.2792
MEM 5307.582031 1652243291.3796
MEM 5307.582031 1652243291.4801
MEM 5307.582031 1652243291.5805
MEM 5307.582031 1652243291.6809
MEM 5307.582031 1652243291.7813
MEM 5307.562500 1652243291.8818
MEM 5307.562500 1652243291.9821
MEM 5307.562500 1652243292.0825
MEM 5307.562500 1652243292.1830
MEM 5338.804688 1652243292.2834
MEM 5338.804688 1652243292.3838
MEM 5338.804688 1652243292.4842
MEM 5338.804688 1652243292.5846
MEM 5338.804688 1652243292.6850
MEM 5338.804688 1652243292.7855
MEM 5338.804688 1652243292.8859
MEM 5338.804688 1652243292.9863
MEM 5338.804688 1652243293.0867
MEM 5338.804688 1652243293.1871
MEM 5338.804688 1652243293.2875
MEM 5355.621094 1652243293.3887
MEM 5355.621094 1652243293.4891
MEM 5355.562500 1652243293.5899
MEM 5357.109375 1652243293.6903
MEM 5357.093750 1652243293.7908
MEM 5357.093750 1652243293.8912
MEM 5357.078125 1652243293.9917
MEM 5357.062500 1652243294.0921
MEM 5357.062500 1652243294.1925
MEM 5357.050781 1652243294.2929
MEM 5357.035156 1652243294.3936
MEM 5357.035156 1652243294.4941
MEM 5357.015625 1652243294.5945
MEM 5357.015625 1652243294.6953
MEM 5357.003906 1652243294.7957
MEM 5356.988281 1652243294.8961
MEM 5356.988281 1652243294.9967
MEM 5356.664062 1652243295.0970
MEM 5356.664062 1652243295.1975
MEM 5356.664062 1652243295.2979
MEM 5356.664062 1652243295.3983
MEM 5356.917969 1652243295.4987
MEM 5356.917969 1652243295.5994
MEM 5356.765625 1652243295.6998
MEM 5356.765625 1652243295.8002
MEM 5356.765625 1652243295.9006
MEM 5357.105469 1652243296.0009
MEM 5358.261719 1652243296.1013
MEM 5271.597656 1652243296.2016
MEM 5271.597656 1652243296.3019
MEM 5271.597656 1652243296.4022
MEM 5271.597656 1652243296.5026
MEM 5271.597656 1652243296.6028
MEM 5271.597656 1652243296.7032
MEM 5271.597656 1652243296.8035
MEM 5271.855469 1652243296.9038
MEM 5271.855469 1652243297.0042
MEM 5271.855469 1652243297.1045
MEM 5271.855469 1652243297.2049
MEM 5271.855469 1652243297.3053
MEM 5271.855469 1652243297.4057
MEM 5271.855469 1652243297.5065
MEM 5271.855469 1652243297.6070
MEM 5272.367188 1652243297.7074
MEM 5272.367188 1652243297.8078
MEM 5272.132812 1652243297.9082
MEM 5272.117188 1652243298.0088
MEM 5272.117188 1652243298.1092
MEM 5272.609375 1652243298.2097
MEM 5272.597656 1652243298.3101
MEM 5272.597656 1652243298.4105
MEM 5273.609375 1652243298.5110
MEM 5273.609375 1652243298.6114
MEM 5273.593750 1652243298.7119
MEM 5273.578125 1652243298.8123
MEM 5273.578125 1652243298.9129
MEM 5273.566406 1652243299.0133
MEM 5273.546875 1652243299.1136
MEM 5273.546875 1652243299.2156
MEM 5273.441406 1652243299.3159
MEM 5273.441406 1652243299.4163
MEM 5273.437500 1652243299.5167
MEM 5273.437500 1652243299.6172
MEM 5273.437500 1652243299.7175
MEM 5273.437500 1652243299.8181
MEM 5273.437500 1652243299.9185
MEM 5273.425781 1652243300.0189
MEM 5273.425781 1652243300.1193
MEM 5273.425781 1652243300.2197
MEM 5273.425781 1652243300.3201
MEM 5273.425781 1652243300.4205
MEM 5273.425781 1652243300.5209
MEM 5273.425781 1652243300.6213
MEM 5273.425781 1652243300.7217
MEM 5273.425781 1652243300.8221
MEM 5273.425781 1652243300.9225
MEM 5273.425781 1652243301.0230
MEM 5273.425781 1652243301.1234
MEM 5273.425781 1652243301.2239
MEM 5273.425781 1652243301.3243
MEM 5273.425781 1652243301.4248
MEM 5273.425781 1652243301.5252
MEM 5273.425781 1652243301.6257
MEM 5273.937500 1652243301.7261
MEM 5273.703125 1652243301.8265
MEM 5273.703125 1652243301.9269
MEM 5273.691406 1652243302.0274
MEM 5273.691406 1652243302.1279
MEM 5273.675781 1652243302.2283
MEM 5273.675781 1652243302.3287
MEM 5273.652344 1652243302.4292
MEM 5273.652344 1652243302.5297
MEM 5273.644531 1652243302.6302
MEM 5273.628906 1652243302.7306
MEM 5273.628906 1652243302.8311
MEM 5273.613281 1652243302.9316
MEM 5273.613281 1652243303.0320
MEM 5273.593750 1652243303.1324
MEM 5273.593750 1652243303.2329
MEM 5273.582031 1652243303.3340
MEM 5273.566406 1652243303.4343
MEM 5273.250000 1652243303.5347
MEM 5273.250000 1652243303.6351
MEM 5273.250000 1652243303.7356
MEM 5273.250000 1652243303.8359
MEM 5273.250000 1652243303.9364
MEM 5273.230469 1652243304.0368
MEM 5273.230469 1652243304.1372
MEM 5273.230469 1652243304.2378
MEM 5273.230469 1652243304.3382
MEM 5273.230469 1652243304.4387
MEM 5273.230469 1652243304.5391
MEM 5273.230469 1652243304.6395
MEM 5273.230469 1652243304.7401
MEM 5273.230469 1652243304.8405
MEM 5273.230469 1652243304.9411
MEM 5273.230469 1652243305.0415
MEM 5273.230469 1652243305.1420
MEM 5273.230469 1652243305.2423
MEM 5273.230469 1652243305.3427
MEM 5273.230469 1652243305.4430
MEM 5273.230469 1652243305.5434
MEM 5273.742188 1652243305.6438
MEM 5273.511719 1652243305.7452
MEM 5273.511719 1652243305.8458
MEM 5273.496094 1652243305.9462
MEM 5273.492188 1652243306.0467
MEM 5273.480469 1652243306.1472
MEM 5273.480469 1652243306.2477
MEM 5273.464844 1652243306.3481
MEM 5273.464844 1652243306.4486
MEM 5273.445312 1652243306.5490
MEM 5273.445312 1652243306.6494
MEM 5273.429688 1652243306.7504
MEM 5273.417969 1652243306.8508
MEM 5273.417969 1652243306.9512
MEM 5273.402344 1652243307.0519
MEM 5273.402344 1652243307.1524
MEM 5273.386719 1652243307.2528
MEM 5273.062500 1652243307.3533
MEM 5273.062500 1652243307.4537
MEM 5273.062500 1652243307.5541
MEM 5273.062500 1652243307.6546
MEM 5273.062500 1652243307.7564
MEM 5273.062500 1652243307.8569
MEM 5273.062500 1652243307.9573
MEM 5273.042969 1652243308.0577
MEM 5273.042969 1652243308.1581
MEM 5273.042969 1652243308.2585
MEM 5273.042969 1652243308.3589
MEM 5273.042969 1652243308.4593
MEM 5273.042969 1652243308.5597
MEM 5273.042969 1652243308.6601
MEM 5273.042969 1652243308.7605
MEM 5273.042969 1652243308.8610
MEM 5273.042969 1652243308.9613
MEM 5273.042969 1652243309.0617
MEM 5273.042969 1652243309.1622
MEM 5273.042969 1652243309.2626
MEM 5273.042969 1652243309.3630
MEM 5273.042969 1652243309.4634
MEM 5273.042969 1652243309.5638
MEM 5273.042969 1652243309.6642
MEM 5273.042969 1652243309.7646
MEM 5273.042969 1652243309.8650
MEM 5273.554688 1652243309.9655
MEM 5273.554688 1652243310.0660
MEM 5273.320312 1652243310.1664
MEM 5273.304688 1652243310.2669
MEM 5273.304688 1652243310.3672
MEM 5273.292969 1652243310.4678
MEM 5273.292969 1652243310.5682
MEM 5273.277344 1652243310.6688
MEM 5273.277344 1652243310.7692
MEM 5273.261719 1652243310.8697
MEM 5273.261719 1652243310.9703
MEM 5273.246094 1652243311.0707
MEM 5273.757812 1652243311.1715
MEM 5275.027344 1652243311.2720
MEM 5275.011719 1652243311.3724
MEM 5275.011719 1652243311.4730
MEM 5275.000000 1652243311.5734
MEM 5275.000000 1652243311.6739
MEM 5274.757812 1652243311.7743
MEM 5274.757812 1652243311.8747
MEM 5274.757812 1652243311.9751
MEM 5274.757812 1652243312.0755
MEM 5274.757812 1652243312.1758
MEM 5274.742188 1652243312.2762
MEM 5274.742188 1652243312.3766
MEM 5274.742188 1652243312.4770
MEM 5274.742188 1652243312.5774
MEM 5274.742188 1652243312.6778
MEM 5274.742188 1652243312.7782
MEM 5274.742188 1652243312.8787
MEM 5274.742188 1652243312.9791
MEM 5274.742188 1652243313.0795
MEM 5274.742188 1652243313.1799
MEM 5274.742188 1652243313.2803
MEM 5274.742188 1652243313.3807
MEM 5274.742188 1652243313.4811
MEM 5274.742188 1652243313.5815
MEM 5274.742188 1652243313.6819
MEM 5274.742188 1652243313.7823
MEM 5274.742188 1652243313.8827
MEM 5275.253906 1652243313.9832
MEM 5275.253906 1652243314.0836
MEM 5275.019531 1652243314.1842
MEM 5275.019531 1652243314.2846
MEM 5275.007812 1652243314.3851
MEM 5275.007812 1652243314.4856
MEM 5274.988281 1652243314.5869
MEM 5274.972656 1652243314.6872
MEM 5274.972656 1652243314.7877
MEM 5274.960938 1652243314.8884
MEM 5274.960938 1652243314.9888
MEM 5274.941406 1652243315.0896
MEM 5274.941406 1652243315.1913
MEM 5274.929688 1652243315.2918
MEM 5274.929688 1652243315.3922
MEM 5274.914062 1652243315.4927
MEM 5275.687500 1652243315.5931
MEM 5275.667969 1652243315.6935
MEM 5275.347656 1652243315.7939
MEM 5275.347656 1652243315.8942
MEM 5275.347656 1652243315.9945
MEM 5275.347656 1652243316.0948
MEM 5275.347656 1652243316.1951
MEM 5275.347656 1652243316.2954
MEM 5275.347656 1652243316.3958
MEM 5275.347656 1652243316.4962
MEM 5275.347656 1652243316.5967
MEM 5275.347656 1652243316.6971
MEM 5275.347656 1652243316.7975
MEM 5275.347656 1652243316.8979
MEM 5275.347656 1652243316.9983
MEM 5275.347656 1652243317.0988
MEM 5275.347656 1652243317.1992
MEM 5275.347656 1652243317.2996
MEM 5275.347656 1652243317.4000
MEM 5275.347656 1652243317.5008
MEM 5275.347656 1652243317.6012
MEM 5275.347656 1652243317.7030
MEM 5275.347656 1652243317.8034
MEM 5275.347656 1652243317.9038
MEM 5275.347656 1652243318.0041
MEM 5275.347656 1652243318.1045
MEM 5275.347656 1652243318.2049
MEM 5275.343750 1652243318.3055
MEM 5275.343750 1652243318.4059
MEM 5275.343750 1652243318.5063
MEM 5275.343750 1652243318.6067
MEM 5275.343750 1652243318.7071
MEM 5275.343750 1652243318.8076
MEM 5275.332031 1652243318.9080
MEM 5275.332031 1652243319.0084
MEM 5275.332031 1652243319.1088
MEM 5275.332031 1652243319.2092
MEM 5275.332031 1652243319.3096
MEM 5275.332031 1652243319.4101
MEM 5275.332031 1652243319.5105
MEM 5275.332031 1652243319.6109
MEM 5275.332031 1652243319.7113
MEM 5275.332031 1652243319.8118
MEM 5275.332031 1652243319.9122
MEM 5275.332031 1652243320.0126
MEM 5275.332031 1652243320.1130
MEM 5275.332031 1652243320.2134
MEM 5275.332031 1652243320.3139
MEM 5275.332031 1652243320.4143
MEM 5275.332031 1652243320.5147
MEM 5275.843750 1652243320.6151
MEM 5275.843750 1652243320.7155
MEM 5275.609375 1652243320.8159
MEM 5275.597656 1652243320.9163
MEM 5275.597656 1652243321.0168
MEM 5275.582031 1652243321.1171
MEM 5275.582031 1652243321.2175
MEM 5275.562500 1652243321.3180
MEM 5275.562500 1652243321.4185
MEM 5275.550781 1652243321.5189
MEM 5275.550781 1652243321.6215
MEM 5275.531250 1652243321.7220
MEM 5275.531250 1652243321.8224
MEM 5275.519531 1652243321.9228
MEM 5275.519531 1652243322.0233
MEM 5275.500000 1652243322.1237
MEM 5275.492188 1652243322.2242
MEM 5275.484375 1652243322.3246
MEM 5275.160156 1652243322.4250
MEM 5275.160156 1652243322.5254
MEM 5275.160156 1652243322.6258
MEM 5275.160156 1652243322.7261
MEM 5275.160156 1652243322.8265
MEM 5275.144531 1652243322.9270
MEM 5275.144531 1652243323.0274
MEM 5275.144531 1652243323.1278
MEM 5275.144531 1652243323.2282
MEM 5275.144531 1652243323.3286
MEM 5275.144531 1652243323.4291
MEM 5275.144531 1652243323.5294
MEM 5275.144531 1652243323.6298
MEM 5275.144531 1652243323.7301
MEM 5275.144531 1652243323.8306
MEM 5275.144531 1652243323.9310
MEM 5275.144531 1652243324.0312
MEM 5275.144531 1652243324.1315
MEM 5275.144531 1652243324.2318
MEM 5275.144531 1652243324.3321
MEM 5275.144531 1652243324.4325
MEM 5275.656250 1652243324.5328
MEM 5275.421875 1652243324.6333
MEM 5275.421875 1652243324.7337
MEM 5275.406250 1652243324.8341
MEM 5275.390625 1652243324.9346
MEM 5275.390625 1652243325.0353
MEM 5275.375000 1652243325.1362
MEM 5275.375000 1652243325.2367
MEM 5278.964844 1652243325.3372
MEM 5278.964844 1652243325.4376
MEM 5280.488281 1652243325.5380
MEM 5280.488281 1652243325.6385
MEM 5280.468750 1652243325.7389
MEM 5280.468750 1652243325.8394
MEM 5280.453125 1652243325.9398
MEM 5280.453125 1652243326.0403
MEM 5280.437500 1652243326.1409
