CMDLINE /usr/bin/python3 scripts/PCA-RF-TARA.py
MEM 215.316406 1652255276.8033
MEM 215.316406 1652255276.9036
MEM 215.316406 1652255277.0039
MEM 215.316406 1652255277.1042
MEM 215.316406 1652255277.2045
MEM 215.316406 1652255277.3049
MEM 215.316406 1652255277.4072
MEM 215.316406 1652255277.5093
MEM 215.316406 1652255277.6096
MEM 215.316406 1652255277.7099
MEM 215.316406 1652255277.8102
MEM 215.316406 1652255277.9106
MEM 215.316406 1652255278.0109
MEM 215.316406 1652255278.1111
MEM 215.316406 1652255278.2114
MEM 215.316406 1652255278.3117
MEM 215.316406 1652255278.4120
MEM 215.316406 1652255278.5123
MEM 215.316406 1652255278.6127
MEM 215.316406 1652255278.7147
MEM 215.316406 1652255278.8150
MEM 215.316406 1652255278.9153
MEM 215.316406 1652255279.0157
MEM 215.316406 1652255279.1160
MEM 215.316406 1652255279.2162
MEM 215.316406 1652255279.3165
MEM 215.316406 1652255279.4168
MEM 215.316406 1652255279.5171
MEM 215.316406 1652255279.6174
MEM 215.316406 1652255279.7212
MEM 215.316406 1652255279.8216
MEM 215.316406 1652255279.9219
MEM 215.316406 1652255280.0223
MEM 215.316406 1652255280.1226
MEM 215.316406 1652255280.2230
MEM 215.316406 1652255280.3233
MEM 215.316406 1652255280.4236
MEM 215.316406 1652255280.5240
MEM 215.316406 1652255280.6243
MEM 215.316406 1652255280.7247
MEM 215.316406 1652255280.8250
MEM 215.316406 1652255280.9254
MEM 215.316406 1652255281.0257
MEM 215.316406 1652255281.1260
MEM 215.316406 1652255281.2264
MEM 215.316406 1652255281.3268
MEM 215.316406 1652255281.4271
MEM 215.316406 1652255281.5273
MEM 215.316406 1652255281.6277
MEM 215.316406 1652255281.7280
MEM 215.316406 1652255281.8284
MEM 215.316406 1652255281.9294
MEM 215.316406 1652255282.0297
MEM 215.316406 1652255282.1300
MEM 215.316406 1652255282.2320
MEM 215.316406 1652255282.3323
MEM 215.316406 1652255282.4327
MEM 215.316406 1652255282.5330
MEM 215.316406 1652255282.6379
MEM 215.316406 1652255282.7402
MEM 215.316406 1652255282.8405
MEM 215.316406 1652255282.9409
MEM 215.316406 1652255283.0413
MEM 215.316406 1652255283.1416
MEM 215.316406 1652255283.2419
MEM 215.316406 1652255283.3422
MEM 215.316406 1652255283.4426
MEM 215.316406 1652255283.5430
MEM 215.316406 1652255283.6433
MEM 215.316406 1652255283.7436
MEM 215.316406 1652255283.8440
MEM 215.316406 1652255283.9443
MEM 215.316406 1652255284.0446
MEM 215.316406 1652255284.1449
MEM 215.316406 1652255284.2453
MEM 215.316406 1652255284.3456
MEM 215.316406 1652255284.4460
MEM 215.316406 1652255284.5463
MEM 215.316406 1652255284.6467
MEM 215.316406 1652255284.7471
MEM 215.316406 1652255284.8474
MEM 215.316406 1652255284.9478
MEM 215.316406 1652255285.0481
MEM 215.316406 1652255285.1484
MEM 215.316406 1652255285.2487
MEM 215.316406 1652255285.3491
MEM 215.316406 1652255285.4510
MEM 215.316406 1652255285.5518
MEM 215.316406 1652255285.6521
MEM 215.316406 1652255285.7525
MEM 215.316406 1652255285.8528
MEM 215.316406 1652255285.9532
MEM 215.316406 1652255286.0535
MEM 215.316406 1652255286.1538
MEM 215.316406 1652255286.2541
MEM 215.316406 1652255286.3545
MEM 215.316406 1652255286.4548
MEM 215.316406 1652255286.5551
MEM 215.316406 1652255286.6554
MEM 215.316406 1652255286.7557
MEM 215.316406 1652255286.8561
MEM 215.316406 1652255286.9564
MEM 215.316406 1652255287.0567
MEM 215.316406 1652255287.1570
MEM 215.316406 1652255287.2573
MEM 215.316406 1652255287.3576
MEM 215.316406 1652255287.4580
MEM 215.316406 1652255287.5583
MEM 215.316406 1652255287.6586
MEM 215.316406 1652255287.7590
MEM 215.316406 1652255287.8592
MEM 215.316406 1652255287.9595
MEM 215.316406 1652255288.0599
MEM 215.316406 1652255288.1615
MEM 215.316406 1652255288.2618
MEM 215.316406 1652255288.3621
MEM 215.316406 1652255288.4623
MEM 215.316406 1652255288.5627
MEM 215.316406 1652255288.6631
MEM 215.316406 1652255288.7634
MEM 215.316406 1652255288.8637
MEM 215.316406 1652255288.9641
MEM 215.316406 1652255289.0644
MEM 215.316406 1652255289.1647
MEM 215.316406 1652255289.2655
MEM 215.316406 1652255289.3659
MEM 215.316406 1652255289.4679
MEM 215.316406 1652255289.5682
MEM 215.316406 1652255289.6684
MEM 215.316406 1652255289.7688
MEM 215.316406 1652255289.8691
MEM 215.316406 1652255289.9694
MEM 215.316406 1652255290.0697
MEM 215.316406 1652255290.1700
MEM 215.316406 1652255290.2703
MEM 215.316406 1652255290.3725
MEM 215.316406 1652255290.4729
MEM 215.316406 1652255290.5731
MEM 215.316406 1652255290.6734
MEM 215.316406 1652255290.7737
MEM 215.316406 1652255290.8741
MEM 215.316406 1652255290.9744
MEM 215.316406 1652255291.0748
MEM 215.316406 1652255291.1750
MEM 215.316406 1652255291.2753
MEM 215.316406 1652255291.3756
MEM 215.316406 1652255291.4758
MEM 215.316406 1652255291.5760
MEM 215.316406 1652255291.6763
MEM 215.316406 1652255291.7781
MEM 215.316406 1652255291.8783
MEM 215.316406 1652255291.9786
MEM 215.316406 1652255292.0788
MEM 215.316406 1652255292.1791
MEM 215.316406 1652255292.2793
MEM 215.316406 1652255292.3796
MEM 215.316406 1652255292.4798
MEM 215.316406 1652255292.5801
MEM 215.316406 1652255292.6803
MEM 215.316406 1652255292.7807
MEM 215.316406 1652255292.8809
MEM 215.316406 1652255292.9812
MEM 215.316406 1652255293.0814
MEM 215.316406 1652255293.1817
MEM 215.316406 1652255293.2819
MEM 215.316406 1652255293.3822
MEM 215.316406 1652255293.4824
MEM 215.316406 1652255293.5831
MEM 215.316406 1652255293.6833
MEM 215.316406 1652255293.7835
MEM 215.316406 1652255293.8838
MEM 215.316406 1652255293.9840
MEM 215.316406 1652255294.0843
MEM 215.316406 1652255294.1846
MEM 215.316406 1652255294.2848
MEM 215.316406 1652255294.3851
MEM 215.316406 1652255294.4854
MEM 215.316406 1652255294.5857
MEM 215.316406 1652255294.6859
MEM 215.316406 1652255294.7862
MEM 215.316406 1652255294.8865
MEM 215.316406 1652255294.9868
MEM 215.316406 1652255295.0879
MEM 215.316406 1652255295.1882
MEM 215.316406 1652255295.2885
MEM 215.316406 1652255295.3888
MEM 215.316406 1652255295.4891
MEM 215.316406 1652255295.5894
MEM 215.316406 1652255295.6897
MEM 215.316406 1652255295.7900
MEM 215.316406 1652255295.8903
MEM 215.316406 1652255295.9906
MEM 215.316406 1652255296.0909
MEM 215.316406 1652255296.1911
MEM 215.316406 1652255296.2914
MEM 215.316406 1652255296.3918
MEM 215.316406 1652255296.4921
MEM 215.316406 1652255296.5924
MEM 215.316406 1652255296.6926
MEM 215.316406 1652255296.7930
MEM 215.316406 1652255296.8933
MEM 215.316406 1652255296.9937
MEM 215.316406 1652255297.0940
MEM 215.316406 1652255297.1943
MEM 215.316406 1652255297.2946
MEM 215.316406 1652255297.3971
MEM 215.316406 1652255297.4974
MEM 215.316406 1652255297.5977
MEM 215.316406 1652255297.6980
MEM 215.316406 1652255297.7982
MEM 215.316406 1652255297.8985
MEM 215.316406 1652255297.9989
MEM 215.316406 1652255298.0993
MEM 215.316406 1652255298.1996
MEM 215.316406 1652255298.2999
MEM 215.316406 1652255298.4002
MEM 215.316406 1652255298.5005
MEM 215.316406 1652255298.6008
MEM 215.316406 1652255298.7012
MEM 215.316406 1652255298.8015
MEM 215.316406 1652255298.9018
MEM 215.316406 1652255299.0021
MEM 215.316406 1652255299.1024
MEM 215.316406 1652255299.2027
MEM 215.316406 1652255299.3030
MEM 215.316406 1652255299.4033
MEM 215.316406 1652255299.5037
MEM 215.316406 1652255299.6040
MEM 215.316406 1652255299.7043
MEM 215.316406 1652255299.8046
MEM 215.316406 1652255299.9050
MEM 215.316406 1652255300.0053
MEM 215.316406 1652255300.1055
MEM 215.316406 1652255300.2059
MEM 215.316406 1652255300.3062
MEM 215.316406 1652255300.4076
MEM 215.316406 1652255300.5079
MEM 215.316406 1652255300.6106
MEM 215.316406 1652255300.7110
MEM 215.316406 1652255300.8114
MEM 215.316406 1652255300.9148
MEM 215.316406 1652255301.0151
MEM 215.316406 1652255301.1154
MEM 215.316406 1652255301.2156
MEM 215.316406 1652255301.3159
MEM 215.316406 1652255301.4163
MEM 215.316406 1652255301.5167
MEM 215.316406 1652255301.6170
MEM 215.316406 1652255301.7173
MEM 215.316406 1652255301.8176
MEM 215.316406 1652255301.9179
MEM 215.316406 1652255302.0182
MEM 215.316406 1652255302.1186
MEM 215.316406 1652255302.2191
MEM 215.316406 1652255302.3194
MEM 215.316406 1652255302.4197
MEM 215.316406 1652255302.5200
MEM 215.316406 1652255302.6204
MEM 215.316406 1652255302.7208
MEM 215.316406 1652255302.8211
MEM 215.316406 1652255302.9214
MEM 215.316406 1652255303.0217
MEM 215.316406 1652255303.1220
MEM 215.316406 1652255303.2223
MEM 215.316406 1652255303.3271
MEM 215.316406 1652255303.4275
MEM 215.316406 1652255303.5279
MEM 215.316406 1652255303.6282
MEM 215.316406 1652255303.7285
MEM 215.316406 1652255303.8287
MEM 215.316406 1652255303.9291
MEM 215.316406 1652255304.0315
MEM 215.316406 1652255304.1349
MEM 215.316406 1652255304.2352
MEM 215.316406 1652255304.3355
MEM 215.316406 1652255304.4358
MEM 215.316406 1652255304.5361
MEM 215.316406 1652255304.6365
MEM 215.316406 1652255304.7367
MEM 215.316406 1652255304.8370
MEM 215.316406 1652255304.9373
MEM 215.316406 1652255305.0376
MEM 215.316406 1652255305.1379
MEM 215.316406 1652255305.2382
MEM 215.316406 1652255305.3384
MEM 215.316406 1652255305.4387
MEM 215.316406 1652255305.5390
MEM 215.316406 1652255305.6400
MEM 215.316406 1652255305.7403
MEM 215.316406 1652255305.8406
MEM 215.316406 1652255305.9410
MEM 215.316406 1652255306.0413
MEM 215.316406 1652255306.1415
MEM 215.316406 1652255306.2442
MEM 215.316406 1652255306.3446
MEM 215.316406 1652255306.4459
MEM 215.316406 1652255306.5462
MEM 215.316406 1652255306.6465
MEM 215.316406 1652255306.7481
MEM 215.316406 1652255306.8484
MEM 215.316406 1652255306.9492
MEM 215.316406 1652255307.0495
MEM 215.316406 1652255307.1498
MEM 215.316406 1652255307.2501
MEM 215.316406 1652255307.3504
MEM 215.316406 1652255307.4507
MEM 215.316406 1652255307.5510
MEM 215.316406 1652255307.6512
MEM 215.316406 1652255307.7515
MEM 215.316406 1652255307.8518
MEM 215.316406 1652255307.9521
MEM 215.316406 1652255308.0524
MEM 215.316406 1652255308.1526
MEM 215.316406 1652255308.2529
MEM 215.316406 1652255308.3532
MEM 215.316406 1652255308.4535
MEM 215.316406 1652255308.5547
MEM 215.316406 1652255308.6551
MEM 215.316406 1652255308.7554
MEM 215.316406 1652255308.8557
MEM 215.316406 1652255308.9560
MEM 215.316406 1652255309.0564
MEM 215.316406 1652255309.1567
MEM 215.316406 1652255309.2570
MEM 215.316406 1652255309.3573
MEM 215.316406 1652255309.4589
MEM 215.316406 1652255309.5591
MEM 215.316406 1652255309.6595
MEM 215.316406 1652255309.7598
MEM 215.316406 1652255309.8601
MEM 215.316406 1652255309.9604
MEM 215.316406 1652255310.0607
MEM 215.316406 1652255310.1610
MEM 215.316406 1652255310.2614
MEM 215.316406 1652255310.3617
MEM 215.316406 1652255310.4620
MEM 215.316406 1652255310.5623
MEM 215.316406 1652255310.6627
MEM 215.316406 1652255310.7630
MEM 215.316406 1652255310.8633
MEM 215.316406 1652255310.9637
MEM 215.316406 1652255311.0639
MEM 215.316406 1652255311.1642
MEM 215.316406 1652255311.2645
MEM 215.316406 1652255311.3647
MEM 215.316406 1652255311.4650
MEM 215.316406 1652255311.5652
MEM 215.316406 1652255311.6655
MEM 215.316406 1652255311.7658
MEM 215.316406 1652255311.8660
MEM 215.316406 1652255311.9666
MEM 215.316406 1652255312.0669
MEM 215.316406 1652255312.1670
MEM 215.316406 1652255312.2673
MEM 215.316406 1652255312.3691
MEM 215.316406 1652255312.4693
MEM 215.316406 1652255312.5695
MEM 215.316406 1652255312.6698
MEM 215.316406 1652255312.7701
MEM 215.316406 1652255312.8703
MEM 215.316406 1652255312.9706
MEM 215.316406 1652255313.0708
MEM 215.316406 1652255313.1710
MEM 215.316406 1652255313.2713
MEM 215.316406 1652255313.3715
MEM 215.316406 1652255313.4718
MEM 215.316406 1652255313.5721
MEM 215.316406 1652255313.6723
MEM 215.316406 1652255313.7726
MEM 215.316406 1652255313.8728
MEM 215.316406 1652255313.9731
MEM 215.316406 1652255314.0733
MEM 215.316406 1652255314.1736
MEM 215.316406 1652255314.2739
MEM 215.316406 1652255314.3741
MEM 215.316406 1652255314.4744
MEM 215.316406 1652255314.5748
MEM 215.316406 1652255314.6751
MEM 215.316406 1652255314.7754
MEM 215.316406 1652255314.8757
MEM 215.316406 1652255314.9760
MEM 215.316406 1652255315.0763
MEM 215.316406 1652255315.1767
MEM 215.316406 1652255315.2770
MEM 215.316406 1652255315.3773
MEM 215.316406 1652255315.4776
MEM 215.316406 1652255315.5779
MEM 215.316406 1652255315.6781
MEM 215.316406 1652255315.7785
MEM 215.316406 1652255315.8788
MEM 215.316406 1652255315.9791
MEM 215.316406 1652255316.0794
MEM 215.316406 1652255316.1797
MEM 215.316406 1652255316.2800
MEM 215.316406 1652255316.3804
MEM 215.316406 1652255316.4807
MEM 215.316406 1652255316.5810
MEM 215.316406 1652255316.6813
MEM 215.316406 1652255316.7816
MEM 215.316406 1652255316.8820
MEM 215.316406 1652255316.9824
MEM 215.316406 1652255317.0827
MEM 215.316406 1652255317.1830
MEM 215.316406 1652255317.2833
MEM 215.316406 1652255317.3836
MEM 215.316406 1652255317.4839
MEM 215.316406 1652255317.5842
MEM 215.316406 1652255317.6875
MEM 215.316406 1652255317.7878
MEM 215.316406 1652255317.8881
MEM 215.316406 1652255317.9884
MEM 215.316406 1652255318.0887
MEM 215.316406 1652255318.1890
MEM 215.316406 1652255318.2893
MEM 215.316406 1652255318.3896
MEM 215.316406 1652255318.4899
MEM 215.316406 1652255318.5902
MEM 215.316406 1652255318.6906
MEM 215.316406 1652255318.7910
MEM 215.316406 1652255318.8913
MEM 215.316406 1652255318.9916
MEM 215.316406 1652255319.0919
MEM 215.316406 1652255319.1922
MEM 215.316406 1652255319.2925
MEM 215.316406 1652255319.3928
MEM 215.316406 1652255319.4932
MEM 215.316406 1652255319.5935
MEM 215.316406 1652255319.6941
MEM 215.316406 1652255319.7944
MEM 215.316406 1652255319.8947
MEM 215.316406 1652255319.9951
MEM 215.316406 1652255320.0955
MEM 215.316406 1652255320.1958
MEM 215.316406 1652255320.2961
MEM 215.316406 1652255320.3964
MEM 215.316406 1652255320.4968
MEM 215.316406 1652255320.5972
MEM 215.316406 1652255320.6975
MEM 215.316406 1652255320.7978
MEM 215.316406 1652255320.8981
MEM 215.316406 1652255320.9984
MEM 215.316406 1652255321.0988
MEM 215.316406 1652255321.1991
MEM 215.316406 1652255321.2995
MEM 215.316406 1652255321.3998
MEM 215.316406 1652255321.5001
MEM 215.316406 1652255321.6004
MEM 215.316406 1652255321.7007
MEM 215.316406 1652255321.8011
MEM 215.316406 1652255321.9015
MEM 215.316406 1652255322.0018
MEM 215.316406 1652255322.1021
MEM 215.390625 1652255322.2025
MEM 215.390625 1652255322.3028
MEM 215.390625 1652255322.4032
MEM 215.390625 1652255322.5035
MEM 215.390625 1652255322.6038
MEM 215.390625 1652255322.7041
MEM 215.390625 1652255322.8044
MEM 215.390625 1652255322.9048
MEM 215.390625 1652255323.0052
MEM 215.390625 1652255323.1055
MEM 215.390625 1652255323.2058
MEM 215.390625 1652255323.3061
MEM 215.390625 1652255323.4064
MEM 215.390625 1652255323.5067
MEM 215.390625 1652255323.6071
MEM 215.390625 1652255323.7074
MEM 215.390625 1652255323.8077
MEM 215.390625 1652255323.9080
MEM 215.390625 1652255324.0083
MEM 215.390625 1652255324.1086
MEM 215.390625 1652255324.2090
MEM 215.390625 1652255324.3093
MEM 215.390625 1652255324.4096
MEM 215.390625 1652255324.5099
MEM 215.390625 1652255324.6102
MEM 215.390625 1652255324.7105
MEM 215.390625 1652255324.8108
MEM 215.390625 1652255324.9112
MEM 215.390625 1652255325.0115
MEM 215.390625 1652255325.1118
MEM 215.390625 1652255325.2121
MEM 215.390625 1652255325.3124
MEM 215.390625 1652255325.4127
MEM 215.390625 1652255325.5131
MEM 215.390625 1652255325.6134
MEM 215.390625 1652255325.7137
MEM 215.390625 1652255325.8140
MEM 215.390625 1652255325.9143
MEM 215.390625 1652255326.0146
MEM 215.390625 1652255326.1150
MEM 215.390625 1652255326.2153
MEM 215.390625 1652255326.3156
MEM 215.390625 1652255326.4159
MEM 215.390625 1652255326.5163
MEM 215.390625 1652255326.6166
MEM 215.390625 1652255326.7170
MEM 215.390625 1652255326.8191
MEM 215.390625 1652255326.9194
MEM 215.390625 1652255327.0197
MEM 215.390625 1652255327.1218
MEM 215.390625 1652255327.2221
MEM 215.390625 1652255327.3225
MEM 215.390625 1652255327.4228
MEM 215.390625 1652255327.5231
MEM 215.390625 1652255327.6233
MEM 215.390625 1652255327.7236
MEM 215.390625 1652255327.8239
MEM 215.390625 1652255327.9243
MEM 215.390625 1652255328.0246
MEM 215.390625 1652255328.1249
MEM 215.390625 1652255328.2252
MEM 215.390625 1652255328.3254
MEM 215.390625 1652255328.4258
MEM 215.390625 1652255328.5261
MEM 215.390625 1652255328.6264
MEM 215.390625 1652255328.7267
MEM 215.390625 1652255328.8270
MEM 215.390625 1652255328.9273
MEM 215.390625 1652255329.0276
MEM 215.390625 1652255329.1280
MEM 215.390625 1652255329.2283
MEM 215.390625 1652255329.3285
MEM 215.390625 1652255329.4288
MEM 215.390625 1652255329.5291
MEM 215.390625 1652255329.6294
MEM 215.390625 1652255329.7297
MEM 215.390625 1652255329.8300
MEM 215.390625 1652255329.9303
MEM 215.390625 1652255330.0305
MEM 215.390625 1652255330.1308
MEM 215.390625 1652255330.2311
MEM 215.390625 1652255330.3315
MEM 215.390625 1652255330.4318
MEM 215.390625 1652255330.5321
MEM 215.390625 1652255330.6324
MEM 215.390625 1652255330.7327
MEM 215.390625 1652255330.8330
MEM 215.390625 1652255330.9333
MEM 215.390625 1652255331.0336
MEM 215.390625 1652255331.1339
MEM 215.390625 1652255331.2341
MEM 215.390625 1652255331.3344
MEM 215.390625 1652255331.4347
MEM 215.390625 1652255331.5350
MEM 215.390625 1652255331.6353
MEM 215.390625 1652255331.7356
MEM 215.390625 1652255331.8358
MEM 215.390625 1652255331.9361
MEM 215.390625 1652255332.0363
MEM 215.390625 1652255332.1366
MEM 215.390625 1652255332.2368
MEM 215.390625 1652255332.3371
MEM 215.390625 1652255332.4373
MEM 215.390625 1652255332.5376
MEM 215.390625 1652255332.6378
MEM 215.390625 1652255332.7381
MEM 215.390625 1652255332.8384
MEM 215.390625 1652255332.9386
MEM 215.390625 1652255333.0389
MEM 215.390625 1652255333.1391
MEM 215.390625 1652255333.2393
MEM 215.390625 1652255333.3396
MEM 215.390625 1652255333.4398
MEM 215.390625 1652255333.5401
MEM 215.390625 1652255333.6403
MEM 215.390625 1652255333.7405
MEM 215.390625 1652255333.8408
MEM 215.390625 1652255333.9411
MEM 215.390625 1652255334.0413
MEM 215.390625 1652255334.1416
MEM 215.390625 1652255334.2418
MEM 215.390625 1652255334.3421
MEM 215.390625 1652255334.4423
MEM 215.390625 1652255334.5427
MEM 215.390625 1652255334.6429
MEM 215.390625 1652255334.7432
MEM 215.390625 1652255334.8434
MEM 215.390625 1652255334.9437
MEM 215.390625 1652255335.0439
MEM 215.390625 1652255335.1442
MEM 215.390625 1652255335.2445
MEM 215.390625 1652255335.3447
MEM 215.390625 1652255335.4451
MEM 215.390625 1652255335.5472
MEM 215.390625 1652255335.6475
MEM 215.390625 1652255335.7478
MEM 215.390625 1652255335.8481
MEM 215.390625 1652255335.9484
MEM 215.390625 1652255336.0487
MEM 215.390625 1652255336.1497
MEM 215.390625 1652255336.2499
MEM 215.390625 1652255336.3502
MEM 215.390625 1652255336.4505
MEM 215.390625 1652255336.5508
MEM 215.390625 1652255336.6511
MEM 215.390625 1652255336.7514
MEM 215.390625 1652255336.8517
MEM 215.390625 1652255336.9520
MEM 215.390625 1652255337.0574
MEM 215.390625 1652255337.1592
MEM 215.390625 1652255337.2595
MEM 215.390625 1652255337.3598
MEM 215.390625 1652255337.4601
MEM 215.390625 1652255337.5603
MEM 215.390625 1652255337.6606
MEM 215.390625 1652255337.7609
MEM 215.390625 1652255337.8612
MEM 215.390625 1652255337.9615
MEM 215.390625 1652255338.0617
MEM 215.390625 1652255338.1620
MEM 215.390625 1652255338.2623
MEM 215.390625 1652255338.3626
MEM 215.390625 1652255338.4628
MEM 215.390625 1652255338.5631
MEM 215.390625 1652255338.6633
MEM 215.390625 1652255338.7636
MEM 215.390625 1652255338.8639
MEM 215.390625 1652255338.9642
MEM 215.390625 1652255339.0645
MEM 215.390625 1652255339.1647
MEM 215.390625 1652255339.2650
MEM 215.390625 1652255339.3652
MEM 215.390625 1652255339.4655
MEM 215.390625 1652255339.5658
MEM 215.390625 1652255339.6660
MEM 215.390625 1652255339.7663
MEM 215.390625 1652255339.8665
MEM 215.390625 1652255339.9669
MEM 215.390625 1652255340.0671
MEM 215.390625 1652255340.1674
MEM 215.390625 1652255340.2676
MEM 215.390625 1652255340.3679
MEM 215.390625 1652255340.4681
MEM 215.390625 1652255340.5684
MEM 215.390625 1652255340.6687
MEM 215.390625 1652255340.7689
MEM 215.390625 1652255340.8692
MEM 215.390625 1652255340.9694
MEM 215.390625 1652255341.0697
MEM 215.390625 1652255341.1700
MEM 215.390625 1652255341.2703
MEM 215.390625 1652255341.3705
MEM 215.390625 1652255341.4708
MEM 215.390625 1652255341.5710
MEM 215.390625 1652255341.6713
MEM 215.390625 1652255341.7716
MEM 215.390625 1652255341.8719
MEM 215.390625 1652255341.9721
MEM 215.390625 1652255342.0723
MEM 215.390625 1652255342.1726
MEM 215.390625 1652255342.2729
MEM 215.390625 1652255342.3731
MEM 215.390625 1652255342.4734
MEM 215.390625 1652255342.5737
MEM 215.390625 1652255342.6739
MEM 215.390625 1652255342.7741
MEM 215.390625 1652255342.8744
MEM 215.390625 1652255342.9746
MEM 215.390625 1652255343.0749
MEM 215.390625 1652255343.1751
MEM 215.390625 1652255343.2754
MEM 215.390625 1652255343.3756
MEM 215.390625 1652255343.4759
MEM 215.390625 1652255343.5761
MEM 215.390625 1652255343.6764
MEM 215.390625 1652255343.7767
MEM 215.390625 1652255343.8769
MEM 215.390625 1652255343.9771
MEM 215.390625 1652255344.0774
MEM 215.390625 1652255344.1776
MEM 215.390625 1652255344.2779
MEM 215.390625 1652255344.3782
MEM 215.390625 1652255344.4784
MEM 215.390625 1652255344.5787
MEM 215.390625 1652255344.6789
MEM 215.390625 1652255344.7792
MEM 215.390625 1652255344.8795
MEM 215.390625 1652255344.9797
MEM 215.390625 1652255345.0800
MEM 215.390625 1652255345.1802
MEM 215.390625 1652255345.2805
MEM 215.390625 1652255345.3808
MEM 215.390625 1652255345.4810
MEM 215.390625 1652255345.5813
MEM 215.390625 1652255345.6815
MEM 215.390625 1652255345.7818
MEM 215.390625 1652255345.8821
MEM 215.390625 1652255345.9823
MEM 215.390625 1652255346.0826
MEM 215.390625 1652255346.1828
MEM 215.390625 1652255346.2831
MEM 215.390625 1652255346.3833
MEM 215.390625 1652255346.4835
MEM 215.390625 1652255346.5838
MEM 215.390625 1652255346.6842
MEM 215.390625 1652255346.7845
MEM 215.390625 1652255346.8848
MEM 215.390625 1652255346.9850
MEM 215.390625 1652255347.0853
MEM 215.390625 1652255347.1869
MEM 215.390625 1652255347.2871
MEM 215.390625 1652255347.3874
MEM 215.390625 1652255347.4877
MEM 215.390625 1652255347.5880
MEM 215.390625 1652255347.6884
MEM 215.390625 1652255347.7887
MEM 215.390625 1652255347.8891
MEM 215.390625 1652255347.9894
MEM 215.390625 1652255348.0897
MEM 215.390625 1652255348.1900
MEM 215.390625 1652255348.2903
MEM 215.390625 1652255348.3933
MEM 215.390625 1652255348.4936
MEM 215.390625 1652255348.5939
MEM 215.390625 1652255348.6942
MEM 215.390625 1652255348.7945
MEM 215.390625 1652255348.8948
MEM 215.390625 1652255348.9951
MEM 215.390625 1652255349.0954
MEM 215.390625 1652255349.2004
MEM 215.390625 1652255349.3007
MEM 215.390625 1652255349.4010
MEM 215.390625 1652255349.5014
MEM 215.390625 1652255349.6017
MEM 215.390625 1652255349.7020
MEM 215.390625 1652255349.8023
MEM 215.390625 1652255349.9026
MEM 215.390625 1652255350.0029
MEM 215.390625 1652255350.1031
MEM 215.390625 1652255350.2034
MEM 215.390625 1652255350.3037
MEM 215.390625 1652255350.4040
MEM 215.390625 1652255350.5042
MEM 215.390625 1652255350.6045
MEM 215.390625 1652255350.7049
MEM 215.390625 1652255350.8051
MEM 215.390625 1652255350.9054
MEM 215.390625 1652255351.0057
MEM 215.390625 1652255351.1060
MEM 215.390625 1652255351.2063
MEM 215.390625 1652255351.3066
MEM 215.390625 1652255351.4069
MEM 215.390625 1652255351.5072
MEM 215.390625 1652255351.6075
MEM 215.390625 1652255351.7078
MEM 215.390625 1652255351.8081
MEM 215.390625 1652255351.9084
MEM 215.390625 1652255352.0087
MEM 215.390625 1652255352.1089
MEM 215.390625 1652255352.2092
MEM 215.390625 1652255352.3094
MEM 215.390625 1652255352.4096
MEM 215.390625 1652255352.5099
MEM 215.390625 1652255352.6121
MEM 215.390625 1652255352.7124
MEM 215.390625 1652255352.8126
MEM 215.390625 1652255352.9129
MEM 215.390625 1652255353.0132
MEM 215.390625 1652255353.1134
MEM 215.390625 1652255353.2137
MEM 215.390625 1652255353.3140
MEM 215.390625 1652255353.4143
MEM 215.390625 1652255353.5145
MEM 215.390625 1652255353.6148
MEM 215.390625 1652255353.7151
MEM 215.390625 1652255353.8153
MEM 215.390625 1652255353.9156
MEM 215.390625 1652255354.0159
MEM 215.390625 1652255354.1161
MEM 215.390625 1652255354.2164
MEM 215.390625 1652255354.3167
MEM 215.390625 1652255354.4169
MEM 215.390625 1652255354.5172
MEM 215.390625 1652255354.6174
MEM 215.390625 1652255354.7177
MEM 215.390625 1652255354.8179
MEM 215.390625 1652255354.9182
MEM 215.390625 1652255355.0184
MEM 215.390625 1652255355.1187
MEM 215.390625 1652255355.2189
MEM 215.390625 1652255355.3190
MEM 215.390625 1652255355.4193
MEM 215.390625 1652255355.5196
MEM 215.390625 1652255355.6198
MEM 215.390625 1652255355.7201
MEM 215.390625 1652255355.8204
MEM 215.390625 1652255355.9207
MEM 215.390625 1652255356.0210
MEM 215.390625 1652255356.1214
MEM 215.390625 1652255356.2217
MEM 215.390625 1652255356.3220
MEM 215.390625 1652255356.4223
MEM 215.390625 1652255356.5227
MEM 215.390625 1652255356.6251
MEM 215.390625 1652255356.7254
MEM 215.390625 1652255356.8258
MEM 215.390625 1652255356.9260
MEM 215.390625 1652255357.0264
MEM 215.390625 1652255357.1267
MEM 215.390625 1652255357.2270
MEM 215.390625 1652255357.3277
MEM 215.390625 1652255357.4284
MEM 215.390625 1652255357.5287
MEM 215.390625 1652255357.6290
MEM 215.390625 1652255357.7304
MEM 215.390625 1652255357.8308
MEM 215.390625 1652255357.9311
MEM 215.390625 1652255358.0314
MEM 215.390625 1652255358.1317
MEM 215.390625 1652255358.2321
MEM 215.390625 1652255358.3324
MEM 215.390625 1652255358.4327
MEM 215.390625 1652255358.5330
MEM 215.390625 1652255358.6333
MEM 215.390625 1652255358.7336
MEM 215.390625 1652255358.8340
MEM 215.390625 1652255358.9343
MEM 215.390625 1652255359.0347
MEM 215.390625 1652255359.1350
