CMDLINE /usr/bin/python3 scripts/Lasso-SVM-TARA.py
MEM 282.625000 1652296292.9770
MEM 299.949219 1652296293.0774
MEM 308.722656 1652296293.1779
MEM 282.816406 1652296293.2784
MEM 291.382812 1652296293.3789
MEM 300.207031 1652296293.4793
MEM 308.964844 1652296293.5798
MEM 282.816406 1652296293.6802
MEM 300.207031 1652296293.7806
MEM 308.964844 1652296293.8810
MEM 282.816406 1652296293.9814
MEM 300.207031 1652296294.0818
MEM 308.964844 1652296294.1823
MEM 308.964844 1652296294.2828
MEM 282.625000 1652296294.3832
MEM 299.949219 1652296294.4836
MEM 308.722656 1652296294.5841
MEM 308.722656 1652296294.6845
MEM 299.949219 1652296294.7849
MEM 300.722656 1652296294.8854
MEM 282.816406 1652296294.9859
MEM 282.816406 1652296295.0863
MEM 300.207031 1652296295.1868
MEM 308.964844 1652296295.2872
MEM 308.964844 1652296295.3876
MEM 282.816406 1652296295.4881
MEM 300.207031 1652296295.5887
MEM 308.964844 1652296295.6892
MEM 308.964844 1652296295.7895
MEM 282.816406 1652296295.8899
MEM 308.964844 1652296295.9905
MEM 308.964844 1652296296.0910
MEM 274.320312 1652296296.1914
MEM 295.890625 1652296296.2918
MEM 302.664062 1652296296.3922
MEM 263.308594 1652296296.4926
MEM 263.308594 1652296296.5930
MEM 263.308594 1652296296.6934
MEM 263.308594 1652296296.7937
MEM 263.308594 1652296296.8941
MEM 299.820312 1652296296.9945
MEM 299.820312 1652296297.0950
MEM 299.820312 1652296297.1953
MEM 299.820312 1652296297.2958
MEM 299.820312 1652296297.3963
MEM 299.820312 1652296297.4968
MEM 299.820312 1652296297.5973
MEM 299.820312 1652296297.6977
MEM 300.492188 1652296297.7982
MEM 301.500000 1652296297.8986
MEM 303.238281 1652296297.9991
MEM 303.988281 1652296298.0996
MEM 304.488281 1652296298.2001
MEM 300.488281 1652296298.3005
MEM 300.488281 1652296298.4009
MEM 300.488281 1652296298.5014
MEM 300.488281 1652296298.6019
MEM 300.488281 1652296298.7023
MEM 300.488281 1652296298.8028
MEM 300.488281 1652296298.9033
MEM 300.488281 1652296299.0038
MEM 300.488281 1652296299.1042
MEM 300.488281 1652296299.2045
MEM 300.488281 1652296299.3051
MEM 300.488281 1652296299.4056
MEM 300.488281 1652296299.5061
MEM 300.488281 1652296299.6064
MEM 300.488281 1652296299.7068
MEM 300.488281 1652296299.8072
MEM 300.488281 1652296299.9076
MEM 300.488281 1652296300.0080
MEM 300.488281 1652296300.1085
MEM 300.488281 1652296300.2089
MEM 300.488281 1652296300.3095
MEM 300.488281 1652296300.4099
MEM 300.488281 1652296300.5103
MEM 300.488281 1652296300.6108
MEM 300.488281 1652296300.7112
MEM 300.488281 1652296300.8116
MEM 300.488281 1652296300.9121
MEM 300.488281 1652296301.0126
MEM 300.488281 1652296301.1131
MEM 300.488281 1652296301.2136
MEM 300.488281 1652296301.3140
MEM 300.488281 1652296301.4145
MEM 300.488281 1652296301.5150
MEM 300.488281 1652296301.6155
MEM 300.488281 1652296301.7160
MEM 300.488281 1652296301.8165
MEM 300.488281 1652296301.9169
MEM 300.488281 1652296302.0173
MEM 300.488281 1652296302.1177
MEM 300.488281 1652296302.2182
MEM 300.488281 1652296302.3186
MEM 300.488281 1652296302.4191
MEM 300.488281 1652296302.5195
MEM 300.488281 1652296302.6199
MEM 300.488281 1652296302.7203
MEM 300.488281 1652296302.8208
MEM 300.488281 1652296302.9213
MEM 300.488281 1652296303.0218
MEM 300.488281 1652296303.1222
MEM 300.488281 1652296303.2226
MEM 300.488281 1652296303.3230
MEM 300.488281 1652296303.4234
MEM 300.488281 1652296303.5239
MEM 300.488281 1652296303.6244
MEM 300.488281 1652296303.7249
MEM 300.488281 1652296303.8254
MEM 300.488281 1652296303.9259
MEM 300.488281 1652296304.0263
MEM 300.488281 1652296304.1268
MEM 300.488281 1652296304.2273
MEM 300.488281 1652296304.3278
MEM 300.488281 1652296304.4282
MEM 300.488281 1652296304.5286
MEM 300.488281 1652296304.6290
MEM 300.488281 1652296304.7295
MEM 300.488281 1652296304.8300
MEM 300.488281 1652296304.9305
MEM 300.488281 1652296305.0310
MEM 300.488281 1652296305.1315
MEM 300.488281 1652296305.2321
MEM 300.488281 1652296305.3325
MEM 300.488281 1652296305.4328
MEM 300.488281 1652296305.5333
MEM 300.488281 1652296305.6337
MEM 300.488281 1652296305.7342
MEM 300.488281 1652296305.8348
MEM 300.488281 1652296305.9353
MEM 300.488281 1652296306.0357
MEM 300.488281 1652296306.1363
MEM 300.488281 1652296306.2366
MEM 300.488281 1652296306.3370
MEM 300.488281 1652296306.4373
MEM 300.488281 1652296306.5378
MEM 300.488281 1652296306.6384
MEM 300.488281 1652296306.7389
MEM 300.488281 1652296306.8395
MEM 300.488281 1652296306.9399
MEM 300.488281 1652296307.0402
MEM 300.488281 1652296307.1406
MEM 300.488281 1652296307.2410
MEM 300.488281 1652296307.3414
MEM 300.488281 1652296307.4418
MEM 300.488281 1652296307.5422
MEM 300.488281 1652296307.6426
MEM 300.488281 1652296307.7431
MEM 300.488281 1652296307.8436
MEM 300.488281 1652296307.9472
MEM 300.488281 1652296308.0477
MEM 300.488281 1652296308.1482
MEM 300.488281 1652296308.2487
MEM 300.488281 1652296308.3491
MEM 300.488281 1652296308.4496
MEM 300.488281 1652296308.5501
MEM 300.488281 1652296308.6506
MEM 300.488281 1652296308.7510
MEM 300.488281 1652296308.8515
MEM 300.488281 1652296308.9520
MEM 300.488281 1652296309.0524
MEM 300.488281 1652296309.1528
MEM 300.488281 1652296309.2533
MEM 300.488281 1652296309.3539
MEM 300.488281 1652296309.4542
MEM 300.488281 1652296309.5546
MEM 300.488281 1652296309.6550
MEM 300.488281 1652296309.7554
MEM 300.488281 1652296309.8559
MEM 300.488281 1652296309.9565
MEM 300.488281 1652296310.0569
MEM 300.488281 1652296310.1573
MEM 300.488281 1652296310.2578
MEM 300.488281 1652296310.3582
MEM 300.488281 1652296310.4588
MEM 300.488281 1652296310.5592
MEM 300.488281 1652296310.6597
MEM 300.488281 1652296310.7601
MEM 300.488281 1652296310.8606
MEM 300.488281 1652296310.9610
MEM 300.488281 1652296311.0615
MEM 300.488281 1652296311.1618
MEM 300.488281 1652296311.2623
MEM 300.488281 1652296311.3628
MEM 300.488281 1652296311.4632
MEM 300.488281 1652296311.5637
MEM 300.488281 1652296311.6641
MEM 300.488281 1652296311.7645
MEM 300.488281 1652296311.8649
MEM 300.488281 1652296311.9653
MEM 300.488281 1652296312.0657
MEM 300.488281 1652296312.1662
MEM 300.488281 1652296312.2666
MEM 300.488281 1652296312.3671
MEM 300.488281 1652296312.4676
MEM 300.488281 1652296312.5680
MEM 300.488281 1652296312.6684
MEM 300.488281 1652296312.7689
MEM 300.488281 1652296312.8693
MEM 300.488281 1652296312.9697
MEM 300.488281 1652296313.0701
MEM 300.488281 1652296313.1705
MEM 300.488281 1652296313.2710
MEM 300.488281 1652296313.3714
MEM 300.488281 1652296313.4719
MEM 300.488281 1652296313.5724
MEM 300.488281 1652296313.6728
MEM 300.488281 1652296313.7732
MEM 300.488281 1652296313.8736
MEM 300.488281 1652296313.9742
MEM 300.488281 1652296314.0746
MEM 300.488281 1652296314.1750
MEM 300.488281 1652296314.2754
MEM 300.488281 1652296314.3757
MEM 300.488281 1652296314.4762
MEM 300.488281 1652296314.5765
MEM 300.488281 1652296314.6770
MEM 300.488281 1652296314.7775
MEM 300.488281 1652296314.8779
MEM 300.488281 1652296314.9783
MEM 300.488281 1652296315.0788
MEM 300.488281 1652296315.1793
MEM 300.488281 1652296315.2799
MEM 300.488281 1652296315.3804
MEM 300.488281 1652296315.4809
MEM 300.488281 1652296315.5814
MEM 300.488281 1652296315.6819
MEM 300.488281 1652296315.7823
MEM 300.488281 1652296315.8827
MEM 300.488281 1652296315.9832
MEM 300.488281 1652296316.0836
MEM 300.488281 1652296316.1841
MEM 300.488281 1652296316.2845
MEM 300.488281 1652296316.3850
MEM 300.488281 1652296316.4854
MEM 300.488281 1652296316.5859
MEM 300.488281 1652296316.6864
MEM 300.488281 1652296316.7868
MEM 300.488281 1652296316.8872
MEM 300.488281 1652296316.9877
MEM 300.488281 1652296317.0881
MEM 300.488281 1652296317.1885
MEM 300.488281 1652296317.2890
MEM 300.488281 1652296317.3895
MEM 300.488281 1652296317.4899
MEM 300.488281 1652296317.5904
MEM 300.488281 1652296317.6908
MEM 300.488281 1652296317.7912
MEM 300.488281 1652296317.8918
MEM 300.488281 1652296317.9923
MEM 300.488281 1652296318.0927
MEM 300.488281 1652296318.1933
MEM 300.488281 1652296318.2938
MEM 300.488281 1652296318.3943
MEM 300.488281 1652296318.4947
MEM 300.488281 1652296318.5952
MEM 300.488281 1652296318.6956
MEM 300.488281 1652296318.7961
MEM 300.488281 1652296318.8965
MEM 300.488281 1652296318.9970
MEM 300.488281 1652296319.0974
MEM 300.488281 1652296319.1978
MEM 300.488281 1652296319.2982
MEM 300.488281 1652296319.3986
MEM 300.488281 1652296319.4990
MEM 300.488281 1652296319.5994
MEM 300.488281 1652296319.6999
MEM 300.488281 1652296319.8004
MEM 300.488281 1652296319.9009
MEM 300.488281 1652296320.0012
MEM 300.488281 1652296320.1016
MEM 300.488281 1652296320.2021
MEM 300.488281 1652296320.3026
MEM 300.488281 1652296320.4032
MEM 300.488281 1652296320.5037
MEM 300.488281 1652296320.6041
MEM 300.488281 1652296320.7045
MEM 300.488281 1652296320.8050
MEM 300.488281 1652296320.9054
MEM 300.488281 1652296321.0059
MEM 300.488281 1652296321.1063
MEM 300.488281 1652296321.2068
MEM 300.488281 1652296321.3072
MEM 300.488281 1652296321.4076
MEM 300.488281 1652296321.5081
MEM 300.488281 1652296321.6087
MEM 300.488281 1652296321.7091
MEM 300.488281 1652296321.8096
MEM 300.488281 1652296321.9100
MEM 300.488281 1652296322.0104
MEM 300.488281 1652296322.1108
MEM 300.488281 1652296322.2113
MEM 300.488281 1652296322.3116
MEM 300.488281 1652296322.4120
MEM 300.488281 1652296322.5124
MEM 300.488281 1652296322.6129
MEM 300.488281 1652296322.7133
MEM 300.488281 1652296322.8138
MEM 300.488281 1652296322.9146
MEM 300.488281 1652296323.0150
MEM 300.488281 1652296323.1153
MEM 300.488281 1652296323.2157
MEM 300.488281 1652296323.3161
MEM 300.488281 1652296323.4165
MEM 300.488281 1652296323.5168
MEM 300.488281 1652296323.6172
MEM 300.488281 1652296323.7177
MEM 300.488281 1652296323.8181
MEM 300.488281 1652296323.9185
MEM 300.488281 1652296324.0190
MEM 300.488281 1652296324.1195
MEM 300.488281 1652296324.2199
MEM 300.488281 1652296324.3204
MEM 300.488281 1652296324.4207
MEM 300.488281 1652296324.5213
MEM 300.488281 1652296324.6218
MEM 300.488281 1652296324.7222
MEM 300.488281 1652296324.8227
MEM 300.488281 1652296324.9232
MEM 300.488281 1652296325.0237
MEM 300.488281 1652296325.1241
MEM 300.488281 1652296325.2245
MEM 300.488281 1652296325.3250
MEM 300.488281 1652296325.4254
MEM 300.488281 1652296325.5258
MEM 300.488281 1652296325.6263
MEM 300.488281 1652296325.7267
MEM 300.488281 1652296325.8270
MEM 300.488281 1652296325.9274
MEM 300.488281 1652296326.0278
MEM 300.488281 1652296326.1283
MEM 300.488281 1652296326.2288
MEM 300.488281 1652296326.3292
MEM 300.488281 1652296326.4296
MEM 300.488281 1652296326.5300
MEM 300.488281 1652296326.6305
MEM 300.488281 1652296326.7309
MEM 300.488281 1652296326.8314
MEM 300.488281 1652296326.9319
MEM 300.488281 1652296327.0323
MEM 300.488281 1652296327.1328
MEM 300.488281 1652296327.2332
MEM 300.488281 1652296327.3336
MEM 300.488281 1652296327.4340
MEM 300.488281 1652296327.5344
MEM 300.488281 1652296327.6348
MEM 300.488281 1652296327.7353
MEM 300.488281 1652296327.8358
MEM 300.488281 1652296327.9363
MEM 300.488281 1652296328.0366
MEM 300.488281 1652296328.1370
MEM 300.488281 1652296328.2375
MEM 300.488281 1652296328.3379
MEM 300.488281 1652296328.4383
MEM 300.488281 1652296328.5387
MEM 300.488281 1652296328.6392
MEM 300.488281 1652296328.7396
MEM 300.488281 1652296328.8401
MEM 300.488281 1652296328.9406
MEM 300.488281 1652296329.0411
MEM 300.488281 1652296329.1423
MEM 300.488281 1652296329.2427
MEM 300.488281 1652296329.3431
MEM 300.488281 1652296329.4435
MEM 300.488281 1652296329.5439
MEM 300.488281 1652296329.6442
MEM 300.488281 1652296329.7446
MEM 300.488281 1652296329.8449
MEM 300.488281 1652296329.9453
MEM 300.488281 1652296330.0457
MEM 300.488281 1652296330.1461
MEM 300.488281 1652296330.2464
MEM 300.488281 1652296330.3469
MEM 300.488281 1652296330.4474
MEM 300.488281 1652296330.5478
MEM 300.488281 1652296330.6481
MEM 300.488281 1652296330.7485
MEM 300.488281 1652296330.8490
MEM 300.488281 1652296330.9494
MEM 300.488281 1652296331.0499
MEM 300.488281 1652296331.1503
MEM 300.488281 1652296331.2507
MEM 300.488281 1652296331.3511
MEM 300.488281 1652296331.4516
MEM 300.488281 1652296331.5520
MEM 300.488281 1652296331.6524
MEM 300.488281 1652296331.7528
MEM 300.488281 1652296331.8533
MEM 300.488281 1652296331.9538
MEM 300.488281 1652296332.0543
MEM 300.488281 1652296332.1547
MEM 300.488281 1652296332.2551
MEM 300.488281 1652296332.3556
MEM 300.488281 1652296332.4560
MEM 300.488281 1652296332.5564
MEM 300.488281 1652296332.6568
MEM 300.488281 1652296332.7572
MEM 300.488281 1652296332.8577
MEM 300.488281 1652296332.9581
MEM 300.488281 1652296333.0585
MEM 300.488281 1652296333.1589
MEM 300.488281 1652296333.2593
MEM 300.488281 1652296333.3597
MEM 300.488281 1652296333.4600
MEM 300.488281 1652296333.5605
MEM 300.488281 1652296333.6610
MEM 300.488281 1652296333.7613
MEM 300.488281 1652296333.8618
MEM 300.488281 1652296333.9622
MEM 300.488281 1652296334.0627
MEM 300.488281 1652296334.1632
MEM 300.488281 1652296334.2637
MEM 300.488281 1652296334.3640
MEM 300.488281 1652296334.4645
MEM 300.488281 1652296334.5648
MEM 300.488281 1652296334.6653
MEM 300.488281 1652296334.7656
MEM 300.488281 1652296334.8661
MEM 300.488281 1652296334.9665
MEM 300.488281 1652296335.0670
MEM 300.488281 1652296335.1673
MEM 300.488281 1652296335.2678
MEM 300.488281 1652296335.3684
MEM 300.488281 1652296335.4688
MEM 300.488281 1652296335.5692
MEM 300.488281 1652296335.6696
MEM 300.488281 1652296335.7700
MEM 300.488281 1652296335.8704
MEM 300.488281 1652296335.9708
MEM 300.488281 1652296336.0752
MEM 300.488281 1652296336.1756
MEM 300.488281 1652296336.2760
MEM 300.488281 1652296336.3766
MEM 300.488281 1652296336.4771
MEM 300.488281 1652296336.5774
MEM 300.488281 1652296336.6778
MEM 300.488281 1652296336.7782
MEM 300.488281 1652296336.8786
MEM 300.488281 1652296336.9790
MEM 300.488281 1652296337.0795
MEM 300.488281 1652296337.1799
MEM 300.488281 1652296337.2803
MEM 300.488281 1652296337.3809
MEM 300.488281 1652296337.4813
MEM 300.488281 1652296337.5818
MEM 300.488281 1652296337.6823
MEM 300.488281 1652296337.7828
MEM 300.488281 1652296337.8833
MEM 300.488281 1652296337.9837
MEM 300.488281 1652296338.0841
MEM 300.488281 1652296338.1846
MEM 300.488281 1652296338.2851
MEM 300.488281 1652296338.3855
MEM 300.488281 1652296338.4861
MEM 300.488281 1652296338.5865
MEM 300.488281 1652296338.6869
MEM 300.488281 1652296338.7872
MEM 300.488281 1652296338.8876
MEM 300.488281 1652296338.9881
MEM 300.488281 1652296339.0886
MEM 300.488281 1652296339.1891
MEM 300.488281 1652296339.2895
MEM 300.488281 1652296339.3901
MEM 300.488281 1652296339.4906
MEM 300.488281 1652296339.5911
MEM 300.488281 1652296339.6915
MEM 300.488281 1652296339.7920
MEM 300.488281 1652296339.8923
MEM 300.488281 1652296339.9927
MEM 300.488281 1652296340.0931
MEM 300.488281 1652296340.1935
MEM 300.488281 1652296340.2940
MEM 300.488281 1652296340.3944
MEM 300.488281 1652296340.4948
MEM 300.488281 1652296340.5953
MEM 300.488281 1652296340.6957
MEM 300.488281 1652296340.7961
MEM 300.488281 1652296340.8965
MEM 300.488281 1652296340.9970
MEM 300.488281 1652296341.0974
MEM 300.488281 1652296341.1978
MEM 300.488281 1652296341.2981
MEM 300.488281 1652296341.3987
MEM 300.488281 1652296341.4990
MEM 300.488281 1652296341.5995
MEM 300.488281 1652296341.7000
MEM 300.488281 1652296341.8004
MEM 300.488281 1652296341.9008
MEM 300.488281 1652296342.0012
MEM 300.488281 1652296342.1016
MEM 300.488281 1652296342.2020
MEM 300.488281 1652296342.3023
MEM 300.488281 1652296342.4028
MEM 300.488281 1652296342.5033
MEM 300.488281 1652296342.6037
MEM 300.488281 1652296342.7043
MEM 300.488281 1652296342.8047
MEM 300.488281 1652296342.9051
MEM 300.488281 1652296343.0055
MEM 300.488281 1652296343.1059
MEM 300.488281 1652296343.2063
MEM 300.488281 1652296343.3067
MEM 300.488281 1652296343.4072
MEM 300.488281 1652296343.5075
MEM 300.488281 1652296343.6079
MEM 300.488281 1652296343.7083
MEM 300.488281 1652296343.8087
MEM 300.488281 1652296343.9092
MEM 300.488281 1652296344.0096
MEM 300.488281 1652296344.1102
MEM 300.488281 1652296344.2107
MEM 300.488281 1652296344.3111
MEM 300.488281 1652296344.4116
MEM 300.488281 1652296344.5121
MEM 300.488281 1652296344.6125
MEM 300.488281 1652296344.7130
MEM 300.488281 1652296344.8134
MEM 300.488281 1652296344.9139
MEM 300.488281 1652296345.0144
MEM 300.488281 1652296345.1148
MEM 300.488281 1652296345.2152
MEM 300.488281 1652296345.3156
MEM 300.488281 1652296345.4160
MEM 300.488281 1652296345.5164
MEM 300.488281 1652296345.6168
MEM 300.488281 1652296345.7173
MEM 300.488281 1652296345.8178
MEM 300.488281 1652296345.9182
MEM 300.488281 1652296346.0186
MEM 300.488281 1652296346.1191
MEM 300.488281 1652296346.2196
MEM 300.488281 1652296346.3200
MEM 300.488281 1652296346.4204
MEM 300.488281 1652296346.5208
MEM 300.488281 1652296346.6212
MEM 300.488281 1652296346.7216
MEM 300.488281 1652296346.8220
MEM 300.488281 1652296346.9225
MEM 300.488281 1652296347.0229
MEM 300.488281 1652296347.1233
MEM 300.488281 1652296347.2237
MEM 300.488281 1652296347.3242
MEM 300.488281 1652296347.4247
MEM 300.488281 1652296347.5251
MEM 300.488281 1652296347.6256
MEM 300.488281 1652296347.7260
MEM 300.488281 1652296347.8265
MEM 300.488281 1652296347.9269
MEM 300.488281 1652296348.0274
MEM 300.488281 1652296348.1277
MEM 300.488281 1652296348.2281
MEM 300.488281 1652296348.3286
MEM 300.488281 1652296348.4292
MEM 300.488281 1652296348.5296
MEM 300.488281 1652296348.6300
MEM 300.488281 1652296348.7304
MEM 300.488281 1652296348.8308
MEM 300.488281 1652296348.9312
MEM 300.488281 1652296349.0316
MEM 300.488281 1652296349.1320
MEM 300.488281 1652296349.2324
MEM 300.488281 1652296349.3329
MEM 300.488281 1652296349.4333
MEM 300.488281 1652296349.5338
MEM 300.488281 1652296349.6342
MEM 300.488281 1652296349.7346
MEM 300.488281 1652296349.8351
MEM 300.488281 1652296349.9355
MEM 300.488281 1652296350.0359
MEM 300.488281 1652296350.1364
MEM 300.488281 1652296350.2372
MEM 300.488281 1652296350.3377
MEM 300.488281 1652296350.4381
MEM 300.488281 1652296350.5385
MEM 300.488281 1652296350.6388
MEM 300.488281 1652296350.7392
MEM 300.488281 1652296350.8397
MEM 300.488281 1652296350.9402
MEM 300.488281 1652296351.0406
MEM 300.488281 1652296351.1409
MEM 300.488281 1652296351.2414
MEM 300.488281 1652296351.3419
MEM 300.488281 1652296351.4423
MEM 300.488281 1652296351.5427
MEM 300.488281 1652296351.6431
MEM 300.488281 1652296351.7435
MEM 300.488281 1652296351.8439
MEM 300.488281 1652296351.9444
MEM 300.488281 1652296352.0447
MEM 300.488281 1652296352.1452
MEM 300.488281 1652296352.2456
MEM 300.488281 1652296352.3460
MEM 300.488281 1652296352.4465
MEM 300.488281 1652296352.5470
MEM 300.488281 1652296352.6474
MEM 300.488281 1652296352.7479
MEM 300.488281 1652296352.8484
MEM 300.488281 1652296352.9488
MEM 300.488281 1652296353.0492
MEM 300.488281 1652296353.1497
MEM 300.488281 1652296353.2505
MEM 300.488281 1652296353.3510
MEM 300.488281 1652296353.4514
MEM 300.488281 1652296353.5518
MEM 300.488281 1652296353.6522
MEM 300.488281 1652296353.7525
MEM 300.488281 1652296353.8530
MEM 300.488281 1652296353.9534
MEM 300.488281 1652296354.0538
MEM 300.488281 1652296354.1543
MEM 300.488281 1652296354.2548
MEM 300.488281 1652296354.3553
MEM 300.488281 1652296354.4557
MEM 300.488281 1652296354.5561
MEM 300.488281 1652296354.6565
MEM 300.488281 1652296354.7569
MEM 300.488281 1652296354.8574
MEM 300.488281 1652296354.9579
MEM 300.488281 1652296355.0583
MEM 300.488281 1652296355.1587
MEM 300.488281 1652296355.2593
MEM 300.488281 1652296355.3598
MEM 300.488281 1652296355.4602
MEM 300.488281 1652296355.5607
MEM 300.488281 1652296355.6611
MEM 300.488281 1652296355.7616
MEM 300.488281 1652296355.8620
MEM 300.488281 1652296355.9625
MEM 300.488281 1652296356.0630
MEM 300.488281 1652296356.1635
MEM 300.488281 1652296356.2639
MEM 300.488281 1652296356.3644
MEM 300.488281 1652296356.4648
MEM 300.488281 1652296356.5652
MEM 300.488281 1652296356.6656
MEM 300.488281 1652296356.7660
MEM 300.488281 1652296356.8664
MEM 300.488281 1652296356.9668
MEM 300.488281 1652296357.0676
MEM 300.488281 1652296357.1679
MEM 300.488281 1652296357.2683
MEM 300.488281 1652296357.3686
MEM 300.488281 1652296357.4690
MEM 300.488281 1652296357.5694
MEM 300.488281 1652296357.6698
MEM 300.488281 1652296357.7703
MEM 300.488281 1652296357.8707
MEM 300.488281 1652296357.9712
MEM 300.488281 1652296358.0717
MEM 300.488281 1652296358.1721
MEM 300.488281 1652296358.2726
MEM 300.488281 1652296358.3730
MEM 300.488281 1652296358.4734
MEM 300.488281 1652296358.5739
MEM 300.488281 1652296358.6743
MEM 300.488281 1652296358.7747
MEM 300.488281 1652296358.8752
MEM 300.488281 1652296358.9757
MEM 300.488281 1652296359.0761
MEM 300.488281 1652296359.1765
MEM 300.488281 1652296359.2769
MEM 300.488281 1652296359.3774
MEM 300.488281 1652296359.4778
MEM 300.488281 1652296359.5782
MEM 300.488281 1652296359.6786
MEM 300.488281 1652296359.7791
MEM 300.488281 1652296359.8794
MEM 300.488281 1652296359.9798
MEM 300.488281 1652296360.0804
MEM 300.488281 1652296360.1808
MEM 300.488281 1652296360.2813
MEM 300.488281 1652296360.3818
MEM 300.488281 1652296360.4822
MEM 300.488281 1652296360.5826
MEM 300.488281 1652296360.6831
MEM 300.488281 1652296360.7835
MEM 300.488281 1652296360.8839
MEM 300.488281 1652296360.9844
MEM 300.488281 1652296361.0849
MEM 300.488281 1652296361.1855
MEM 300.488281 1652296361.2859
MEM 300.488281 1652296361.3863
MEM 300.488281 1652296361.4868
MEM 300.488281 1652296361.5872
MEM 300.488281 1652296361.6877
MEM 300.488281 1652296361.7881
MEM 300.488281 1652296361.8885
MEM 300.488281 1652296361.9889
MEM 300.488281 1652296362.0893
MEM 300.488281 1652296362.1897
MEM 300.488281 1652296362.2901
MEM 300.488281 1652296362.3904
MEM 300.488281 1652296362.4908
MEM 300.488281 1652296362.5913
MEM 300.488281 1652296362.6918
MEM 300.488281 1652296362.7922
MEM 300.488281 1652296362.8928
MEM 300.488281 1652296362.9932
MEM 300.488281 1652296363.0937
MEM 300.488281 1652296363.1942
MEM 300.488281 1652296363.2946
MEM 300.488281 1652296363.3950
MEM 300.488281 1652296363.4954
MEM 300.488281 1652296363.5958
MEM 300.488281 1652296363.6962
MEM 300.488281 1652296363.7967
MEM 300.488281 1652296363.8970
MEM 300.488281 1652296363.9973
MEM 300.488281 1652296364.0978
MEM 300.488281 1652296364.1982
MEM 300.488281 1652296364.2986
MEM 300.488281 1652296364.3991
MEM 300.488281 1652296364.4995
MEM 300.488281 1652296364.5998
MEM 300.488281 1652296364.7003
MEM 300.488281 1652296364.8007
MEM 300.488281 1652296364.9032
MEM 300.488281 1652296365.0036
MEM 300.488281 1652296365.1039
MEM 300.488281 1652296365.2043
MEM 300.488281 1652296365.3047
MEM 300.488281 1652296365.4050
MEM 300.488281 1652296365.5054
MEM 300.488281 1652296365.6057
MEM 300.488281 1652296365.7061
MEM 300.488281 1652296365.8064
MEM 300.488281 1652296365.9068
MEM 300.488281 1652296366.0072
MEM 300.488281 1652296366.1076
MEM 300.488281 1652296366.2079
MEM 300.488281 1652296366.3083
MEM 300.488281 1652296366.4087
MEM 300.488281 1652296366.5090
MEM 300.488281 1652296366.6094
MEM 300.488281 1652296366.7097
MEM 300.488281 1652296366.8100
MEM 300.488281 1652296366.9104
MEM 300.488281 1652296367.0109
MEM 300.488281 1652296367.1114
MEM 300.488281 1652296367.2119
MEM 300.488281 1652296367.3123
MEM 300.488281 1652296367.4127
MEM 300.488281 1652296367.5131
MEM 300.488281 1652296367.6137
MEM 300.488281 1652296367.7140
MEM 300.488281 1652296367.8144
MEM 300.488281 1652296367.9149
MEM 300.488281 1652296368.0152
MEM 300.488281 1652296368.1157
MEM 300.488281 1652296368.2161
MEM 300.488281 1652296368.3164
MEM 300.488281 1652296368.4169
MEM 300.488281 1652296368.5173
MEM 300.488281 1652296368.6177
MEM 300.488281 1652296368.7182
MEM 300.488281 1652296368.8187
MEM 300.488281 1652296368.9190
MEM 300.488281 1652296369.0193
MEM 300.488281 1652296369.1197
MEM 300.488281 1652296369.2202
MEM 300.488281 1652296369.3227
MEM 300.488281 1652296369.4231
MEM 300.488281 1652296369.5235
MEM 300.488281 1652296369.6239
MEM 300.488281 1652296369.7242
MEM 300.488281 1652296369.8246
MEM 300.488281 1652296369.9251
MEM 300.488281 1652296370.0255
MEM 300.488281 1652296370.1259
MEM 300.488281 1652296370.2263
MEM 300.488281 1652296370.3266
MEM 300.488281 1652296370.4270
MEM 300.488281 1652296370.5274
MEM 300.488281 1652296370.6277
MEM 300.488281 1652296370.7281
MEM 300.488281 1652296370.8284
MEM 300.488281 1652296370.9320
MEM 300.488281 1652296371.0323
MEM 300.488281 1652296371.1327
MEM 300.488281 1652296371.2330
MEM 300.488281 1652296371.3334
MEM 300.488281 1652296371.4341
MEM 300.488281 1652296371.5345
MEM 300.488281 1652296371.6348
MEM 300.488281 1652296371.7352
MEM 300.488281 1652296371.8357
MEM 300.488281 1652296371.9361
MEM 300.488281 1652296372.0365
MEM 300.488281 1652296372.1369
MEM 300.488281 1652296372.2374
MEM 300.488281 1652296372.3378
MEM 300.488281 1652296372.4383
MEM 300.488281 1652296372.5387
MEM 300.488281 1652296372.6391
MEM 300.488281 1652296372.7395
MEM 300.488281 1652296372.8399
MEM 300.488281 1652296372.9403
MEM 300.488281 1652296373.0407
MEM 300.488281 1652296373.1411
MEM 300.488281 1652296373.2414
MEM 300.488281 1652296373.3417
MEM 300.488281 1652296373.4421
MEM 300.488281 1652296373.5425
MEM 300.488281 1652296373.6429
MEM 300.488281 1652296373.7432
MEM 300.488281 1652296373.8436
MEM 300.488281 1652296373.9440
MEM 300.488281 1652296374.0443
MEM 300.488281 1652296374.1447
MEM 300.488281 1652296374.2451
MEM 300.488281 1652296374.3455
MEM 300.488281 1652296374.4459
MEM 300.488281 1652296374.5463
MEM 300.488281 1652296374.6467
MEM 300.488281 1652296374.7471
MEM 300.488281 1652296374.8475
MEM 300.488281 1652296374.9479
MEM 300.488281 1652296375.0484
MEM 300.488281 1652296375.1489
MEM 300.488281 1652296375.2492
MEM 300.488281 1652296375.3496
