CMDLINE /usr/bin/python3 scripts/tSNE-RF-GEM.py
MEM 13570.722656 1652316928.9118
MEM 13570.722656 1652316929.0123
MEM 13570.722656 1652316929.1127
MEM 13570.722656 1652316929.2132
MEM 13570.722656 1652316929.3137
MEM 13570.722656 1652316929.4143
MEM 13570.722656 1652316929.5147
MEM 13570.722656 1652316929.6152
MEM 13570.722656 1652316929.7156
MEM 13570.722656 1652316929.8161
MEM 13570.722656 1652316929.9166
MEM 13570.722656 1652316930.0170
MEM 13570.722656 1652316930.1174
MEM 13570.722656 1652316930.2179
MEM 13570.722656 1652316930.3184
MEM 13570.722656 1652316930.4188
MEM 13570.722656 1652316930.5192
MEM 13570.722656 1652316930.6197
MEM 13570.722656 1652316930.7200
MEM 13570.722656 1652316930.8205
MEM 13570.722656 1652316930.9211
MEM 13570.722656 1652316931.0214
MEM 13570.722656 1652316931.1219
MEM 13570.722656 1652316931.2223
MEM 13570.722656 1652316931.3227
MEM 13570.722656 1652316931.4231
MEM 13570.722656 1652316931.5235
MEM 13570.722656 1652316931.6239
MEM 13570.722656 1652316931.7243
MEM 13570.722656 1652316931.8248
MEM 13570.722656 1652316931.9253
MEM 13570.722656 1652316932.0258
MEM 13570.722656 1652316932.1262
MEM 13570.722656 1652316932.2266
MEM 13570.722656 1652316932.3270
MEM 13570.722656 1652316932.4275
MEM 13570.722656 1652316932.5279
MEM 13570.722656 1652316932.6284
MEM 13570.722656 1652316932.7289
MEM 13570.722656 1652316932.8293
MEM 13570.722656 1652316932.9297
MEM 13570.722656 1652316933.0301
MEM 13570.722656 1652316933.1305
MEM 13570.722656 1652316933.2309
MEM 13570.722656 1652316933.3313
MEM 13570.722656 1652316933.4318
MEM 13570.722656 1652316933.5321
MEM 13570.722656 1652316933.6325
MEM 13570.722656 1652316933.7331
MEM 13570.722656 1652316933.8335
MEM 13570.722656 1652316933.9339
MEM 13570.722656 1652316934.0343
MEM 13570.722656 1652316934.1348
MEM 13570.722656 1652316934.2352
MEM 13570.722656 1652316934.3358
MEM 13570.722656 1652316934.4362
MEM 13570.722656 1652316934.5369
MEM 13570.722656 1652316934.6374
MEM 13570.722656 1652316934.7379
MEM 13570.722656 1652316934.8385
MEM 13570.722656 1652316934.9389
MEM 13570.722656 1652316935.0393
MEM 13570.722656 1652316935.1398
MEM 13570.722656 1652316935.2402
MEM 13570.722656 1652316935.3407
MEM 13570.722656 1652316935.4411
MEM 13570.722656 1652316935.5415
MEM 13570.722656 1652316935.6419
MEM 13570.722656 1652316935.7424
MEM 13570.722656 1652316935.8429
MEM 13570.722656 1652316935.9434
MEM 13570.722656 1652316936.0439
MEM 13570.722656 1652316936.1443
MEM 13570.722656 1652316936.2448
MEM 13570.722656 1652316936.3453
MEM 13570.722656 1652316936.4457
MEM 13570.722656 1652316936.5461
MEM 13570.722656 1652316936.6466
MEM 13570.722656 1652316936.7471
MEM 13570.722656 1652316936.8475
MEM 13570.722656 1652316936.9479
MEM 13570.722656 1652316937.0484
MEM 13570.722656 1652316937.1488
MEM 13570.722656 1652316937.2494
MEM 13570.722656 1652316937.3498
MEM 13570.722656 1652316937.4502
MEM 13570.722656 1652316937.5508
MEM 13570.722656 1652316937.6514
MEM 13570.722656 1652316937.7519
MEM 13570.722656 1652316937.8523
MEM 13570.722656 1652316937.9527
MEM 13570.722656 1652316938.0533
MEM 13570.722656 1652316938.1538
MEM 13570.722656 1652316938.2543
MEM 13570.722656 1652316938.3547
MEM 13570.722656 1652316938.4554
MEM 13570.722656 1652316938.5558
MEM 13570.722656 1652316938.6564
MEM 13570.722656 1652316938.7569
MEM 13570.722656 1652316938.8573
MEM 13570.722656 1652316938.9578
MEM 13570.722656 1652316939.0582
MEM 13570.722656 1652316939.1588
MEM 13570.722656 1652316939.2592
MEM 13570.722656 1652316939.3599
MEM 13570.722656 1652316939.4604
MEM 13570.722656 1652316939.5608
MEM 13570.722656 1652316939.6612
MEM 13570.722656 1652316939.7618
MEM 13570.722656 1652316939.8622
MEM 13570.722656 1652316939.9626
MEM 13570.722656 1652316940.0631
MEM 13570.722656 1652316940.1635
MEM 13570.722656 1652316940.2639
MEM 13570.722656 1652316940.3644
MEM 13570.722656 1652316940.4648
MEM 13570.722656 1652316940.5653
MEM 13570.722656 1652316940.6658
MEM 13570.722656 1652316940.7663
MEM 13570.722656 1652316940.8667
MEM 13570.722656 1652316940.9671
MEM 13570.722656 1652316941.0677
MEM 13570.722656 1652316941.1682
MEM 13570.722656 1652316941.2686
MEM 13570.722656 1652316941.3690
MEM 13570.722656 1652316941.4695
MEM 13570.722656 1652316941.5698
MEM 13570.722656 1652316941.6703
MEM 13570.722656 1652316941.7708
MEM 13570.722656 1652316941.8712
MEM 13570.722656 1652316941.9716
MEM 13570.722656 1652316942.0721
MEM 13570.722656 1652316942.1725
MEM 13570.722656 1652316942.2729
MEM 13570.722656 1652316942.3734
MEM 13570.722656 1652316942.4738
MEM 13570.722656 1652316942.5743
MEM 13570.722656 1652316942.6748
MEM 13570.722656 1652316942.7753
MEM 13570.722656 1652316942.8756
MEM 13570.722656 1652316942.9761
MEM 13570.722656 1652316943.0768
MEM 13570.722656 1652316943.1772
MEM 13570.722656 1652316943.2776
MEM 13570.722656 1652316943.3780
MEM 13570.722656 1652316943.4785
MEM 13570.722656 1652316943.5788
MEM 13570.722656 1652316943.6793
MEM 13570.722656 1652316943.7797
MEM 13570.722656 1652316943.8801
MEM 13570.722656 1652316943.9806
MEM 13570.722656 1652316944.0810
MEM 13570.722656 1652316944.1815
MEM 13570.722656 1652316944.2819
MEM 13570.722656 1652316944.3826
MEM 13570.722656 1652316944.4831
MEM 13570.722656 1652316944.5835
MEM 13570.722656 1652316944.6841
MEM 13570.722656 1652316944.7846
MEM 13570.722656 1652316944.8850
MEM 13570.722656 1652316944.9855
MEM 13570.722656 1652316945.0859
MEM 13570.722656 1652316945.1863
MEM 13570.722656 1652316945.2867
MEM 13570.722656 1652316945.3872
MEM 13570.722656 1652316945.4875
MEM 13570.722656 1652316945.5880
MEM 13570.722656 1652316945.6885
MEM 13570.722656 1652316945.7892
MEM 13570.722656 1652316945.8896
MEM 13570.722656 1652316945.9901
MEM 13570.722656 1652316946.0905
MEM 13570.722656 1652316946.1909
MEM 13570.722656 1652316946.2914
MEM 13570.722656 1652316946.3918
MEM 13570.722656 1652316946.4923
MEM 13570.722656 1652316946.5929
MEM 13570.722656 1652316946.6932
MEM 13570.722656 1652316946.7936
MEM 13570.722656 1652316946.8941
MEM 13570.722656 1652316946.9945
MEM 13570.722656 1652316947.0949
MEM 13570.722656 1652316947.1953
MEM 13570.722656 1652316947.2960
MEM 13570.722656 1652316947.3964
MEM 13570.722656 1652316947.4969
MEM 13570.722656 1652316947.5973
MEM 13570.722656 1652316947.6978
MEM 13570.722656 1652316947.7982
MEM 13570.722656 1652316947.8987
MEM 13570.722656 1652316947.9992
MEM 13570.722656 1652316948.0997
MEM 13570.722656 1652316948.2002
MEM 13570.722656 1652316948.3007
MEM 13570.722656 1652316948.4011
MEM 13570.722656 1652316948.5016
MEM 13570.722656 1652316948.6021
MEM 13570.722656 1652316948.7025
MEM 13570.722656 1652316948.8030
MEM 13570.722656 1652316948.9033
MEM 13570.722656 1652316949.0038
MEM 13570.722656 1652316949.1042
MEM 13570.722656 1652316949.2047
MEM 13570.722656 1652316949.3051
MEM 13570.722656 1652316949.4055
MEM 13570.722656 1652316949.5061
MEM 13570.722656 1652316949.6066
MEM 13570.722656 1652316949.7072
MEM 13570.722656 1652316949.8076
MEM 13570.722656 1652316949.9080
MEM 13570.722656 1652316950.0084
MEM 13570.722656 1652316950.1089
MEM 13570.722656 1652316950.2093
MEM 13570.722656 1652316950.3097
MEM 13570.722656 1652316950.4102
MEM 13570.722656 1652316950.5107
MEM 13570.722656 1652316950.6112
MEM 13570.722656 1652316950.7116
MEM 13570.722656 1652316950.8120
MEM 13570.722656 1652316950.9124
MEM 13570.722656 1652316951.0130
MEM 13570.722656 1652316951.1134
MEM 13570.722656 1652316951.2138
MEM 13570.722656 1652316951.3141
MEM 13570.722656 1652316951.4145
MEM 13570.722656 1652316951.5150
MEM 13570.722656 1652316951.6154
MEM 13570.722656 1652316951.7159
MEM 13570.722656 1652316951.8165
MEM 13570.722656 1652316951.9171
MEM 13570.722656 1652316952.0176
MEM 13570.722656 1652316952.1181
MEM 13570.722656 1652316952.2185
MEM 13570.722656 1652316952.3189
MEM 13570.722656 1652316952.4193
MEM 13570.722656 1652316952.5197
MEM 13570.722656 1652316952.6201
MEM 13570.722656 1652316952.7205
MEM 13570.722656 1652316952.8210
MEM 13570.722656 1652316952.9214
MEM 13570.722656 1652316953.0218
MEM 13570.722656 1652316953.1222
MEM 13570.722656 1652316953.2227
MEM 13570.722656 1652316953.3231
MEM 13570.722656 1652316953.4235
MEM 13570.722656 1652316953.5239
MEM 13570.722656 1652316953.6243
MEM 13570.722656 1652316953.7248
MEM 13570.722656 1652316953.8253
MEM 13570.722656 1652316953.9256
MEM 13570.722656 1652316954.0262
MEM 13570.722656 1652316954.1266
MEM 13570.722656 1652316954.2270
MEM 13570.722656 1652316954.3274
MEM 13570.722656 1652316954.4292
MEM 13570.722656 1652316954.5298
MEM 13570.722656 1652316954.6302
MEM 13570.722656 1652316954.7306
MEM 13570.722656 1652316954.8312
MEM 13570.722656 1652316954.9316
MEM 13570.722656 1652316955.0321
MEM 13570.722656 1652316955.1325
MEM 13570.722656 1652316955.2330
MEM 13570.722656 1652316955.3334
MEM 13570.722656 1652316955.4338
MEM 13570.722656 1652316955.5343
MEM 13570.722656 1652316955.6347
MEM 13570.722656 1652316955.7351
MEM 13570.722656 1652316955.8357
MEM 13570.722656 1652316955.9360
MEM 13570.722656 1652316956.0371
MEM 13570.722656 1652316956.1375
MEM 13570.722656 1652316956.2379
MEM 13570.722656 1652316956.3383
MEM 13570.722656 1652316956.4388
MEM 13570.722656 1652316956.5392
MEM 13570.722656 1652316956.6397
MEM 13570.722656 1652316956.7402
MEM 13570.722656 1652316956.8407
MEM 13570.722656 1652316956.9416
MEM 13570.722656 1652316957.0421
MEM 13570.722656 1652316957.1425
MEM 13570.722656 1652316957.2431
MEM 13570.722656 1652316957.3436
MEM 13570.722656 1652316957.4440
MEM 13570.722656 1652316957.5444
MEM 13570.722656 1652316957.6453
MEM 13570.722656 1652316957.7457
MEM 13570.722656 1652316957.8462
MEM 13570.722656 1652316957.9465
MEM 13570.722656 1652316958.0470
MEM 13570.722656 1652316958.1475
MEM 13570.722656 1652316958.2480
MEM 13570.722656 1652316958.3483
MEM 13570.722656 1652316958.4487
MEM 13570.722656 1652316958.5492
MEM 13570.722656 1652316958.6495
MEM 13570.722656 1652316958.7500
MEM 13570.722656 1652316958.8504
MEM 13570.722656 1652316958.9508
MEM 13570.722656 1652316959.0512
MEM 13570.722656 1652316959.1517
MEM 13570.722656 1652316959.2522
MEM 13570.722656 1652316959.3529
MEM 13570.722656 1652316959.4533
MEM 13570.722656 1652316959.5538
MEM 13570.722656 1652316959.6543
MEM 13570.722656 1652316959.7549
MEM 13570.722656 1652316959.8553
MEM 13570.722656 1652316959.9558
MEM 13570.722656 1652316960.0564
MEM 13570.722656 1652316960.1568
MEM 13570.722656 1652316960.2572
MEM 13570.722656 1652316960.3577
MEM 13570.722656 1652316960.4583
MEM 13570.722656 1652316960.5587
MEM 13570.722656 1652316960.6591
MEM 13570.722656 1652316960.7595
MEM 13570.722656 1652316960.8600
MEM 13570.722656 1652316960.9604
MEM 13570.722656 1652316961.0608
MEM 13570.722656 1652316961.1612
MEM 13570.722656 1652316961.2616
MEM 13570.722656 1652316961.3619
MEM 13570.722656 1652316961.4624
MEM 13570.722656 1652316961.5629
MEM 13570.722656 1652316961.6634
MEM 13570.722656 1652316961.7639
MEM 13570.722656 1652316961.8643
MEM 13570.722656 1652316961.9647
MEM 13570.722656 1652316962.0651
MEM 13570.722656 1652316962.1656
MEM 13570.722656 1652316962.2661
MEM 13570.722656 1652316962.3667
MEM 13570.722656 1652316962.4672
MEM 13570.722656 1652316962.5678
MEM 13570.722656 1652316962.6685
MEM 13570.722656 1652316962.7689
MEM 13570.722656 1652316962.8693
MEM 13570.722656 1652316962.9698
MEM 13570.722656 1652316963.0703
MEM 13570.722656 1652316963.1707
MEM 13570.722656 1652316963.2712
MEM 13570.722656 1652316963.3716
MEM 13570.722656 1652316963.4722
MEM 13570.722656 1652316963.5726
MEM 13570.722656 1652316963.6733
MEM 13570.722656 1652316963.7738
MEM 13570.722656 1652316963.8751
MEM 13570.722656 1652316963.9755
MEM 13570.722656 1652316964.0759
MEM 13570.722656 1652316964.1763
MEM 13570.722656 1652316964.2768
MEM 13570.722656 1652316964.3773
MEM 13570.722656 1652316964.4777
MEM 13570.722656 1652316964.5781
MEM 13570.722656 1652316964.6787
MEM 13570.722656 1652316964.7791
MEM 13570.722656 1652316964.8797
MEM 13570.722656 1652316964.9801
MEM 13570.722656 1652316965.0807
MEM 13570.722656 1652316965.1812
MEM 13570.722656 1652316965.2816
MEM 13570.722656 1652316965.3821
MEM 13570.722656 1652316965.4826
MEM 13570.722656 1652316965.5829
MEM 13570.722656 1652316965.6834
MEM 13570.722656 1652316965.7840
MEM 13570.722656 1652316965.8864
MEM 13570.722656 1652316965.9869
MEM 13570.722656 1652316966.0872
MEM 13570.722656 1652316966.1876
MEM 13570.722656 1652316966.2880
MEM 13570.722656 1652316966.3885
MEM 13570.722656 1652316966.4889
MEM 13570.722656 1652316966.5893
MEM 13570.722656 1652316966.6898
MEM 13570.722656 1652316966.7902
MEM 13570.722656 1652316966.8907
MEM 13570.722656 1652316966.9911
MEM 13570.722656 1652316967.0915
MEM 13570.722656 1652316967.1922
MEM 13570.722656 1652316967.2925
MEM 13570.722656 1652316967.3930
MEM 13570.722656 1652316967.4936
MEM 13570.722656 1652316967.5940
MEM 13570.722656 1652316967.6944
MEM 13570.722656 1652316967.7948
MEM 13570.722656 1652316967.8952
MEM 13570.722656 1652316967.9956
MEM 13570.722656 1652316968.0960
MEM 13570.722656 1652316968.1965
MEM 13570.722656 1652316968.2969
MEM 13570.722656 1652316968.3973
MEM 13570.722656 1652316968.4978
MEM 13570.722656 1652316968.5982
MEM 13570.722656 1652316968.6986
MEM 13570.722656 1652316968.7991
MEM 13570.722656 1652316968.8995
MEM 13570.722656 1652316968.9999
MEM 13570.722656 1652316969.1005
MEM 13570.722656 1652316969.2009
MEM 13570.722656 1652316969.3014
MEM 13570.722656 1652316969.4019
MEM 13570.722656 1652316969.5024
MEM 13570.722656 1652316969.6030
MEM 13570.722656 1652316969.7035
MEM 13570.722656 1652316969.8040
MEM 13570.722656 1652316969.9044
MEM 13570.722656 1652316970.0048
MEM 13570.722656 1652316970.1052
MEM 13570.722656 1652316970.2058
MEM 13570.722656 1652316970.3063
MEM 13570.722656 1652316970.4067
MEM 13570.722656 1652316970.5072
MEM 13570.722656 1652316970.6077
MEM 13570.722656 1652316970.7082
MEM 13570.722656 1652316970.8086
MEM 13570.722656 1652316970.9091
MEM 13570.722656 1652316971.0095
MEM 13570.722656 1652316971.1099
MEM 13570.722656 1652316971.2104
MEM 13570.722656 1652316971.3109
MEM 13570.722656 1652316971.4113
MEM 13570.722656 1652316971.5118
MEM 13570.722656 1652316971.6122
MEM 13570.722656 1652316971.7126
MEM 13570.722656 1652316971.8131
MEM 13570.722656 1652316971.9136
MEM 13570.722656 1652316972.0141
MEM 13570.722656 1652316972.1145
MEM 13570.722656 1652316972.2150
MEM 13570.722656 1652316972.3153
MEM 13570.722656 1652316972.4159
MEM 13570.722656 1652316972.5164
MEM 13570.722656 1652316972.6172
MEM 13570.722656 1652316972.7177
MEM 13570.722656 1652316972.8181
MEM 13570.722656 1652316972.9240
MEM 13570.722656 1652316973.0244
MEM 13570.722656 1652316973.1251
MEM 13570.722656 1652316973.2255
MEM 13570.722656 1652316973.3260
MEM 13570.722656 1652316973.4264
MEM 13570.722656 1652316973.5268
MEM 13570.722656 1652316973.6272
MEM 13570.722656 1652316973.7277
MEM 13570.722656 1652316973.8281
MEM 13570.722656 1652316973.9286
MEM 13570.722656 1652316974.0290
MEM 13570.722656 1652316974.1296
MEM 13570.722656 1652316974.2300
MEM 13570.722656 1652316974.3303
MEM 13570.722656 1652316974.4309
MEM 13570.722656 1652316974.5313
MEM 13570.722656 1652316974.6317
MEM 13570.722656 1652316974.7322
MEM 13570.722656 1652316974.8325
MEM 13570.722656 1652316974.9330
MEM 13570.722656 1652316975.0334
MEM 13570.722656 1652316975.1339
MEM 13570.722656 1652316975.2344
MEM 13570.722656 1652316975.3348
MEM 13570.722656 1652316975.4353
MEM 13570.722656 1652316975.5357
MEM 13570.722656 1652316975.6363
MEM 13570.722656 1652316975.7366
MEM 13570.722656 1652316975.8370
MEM 13570.722656 1652316975.9376
MEM 13570.722656 1652316976.0381
MEM 13570.722656 1652316976.1386
MEM 13570.722656 1652316976.2394
MEM 13570.722656 1652316976.3399
MEM 13570.722656 1652316976.4403
MEM 13570.722656 1652316976.5408
MEM 13570.722656 1652316976.6413
MEM 13570.722656 1652316976.7417
MEM 13570.722656 1652316976.8421
MEM 13570.722656 1652316976.9426
MEM 13570.722656 1652316977.0430
MEM 13570.722656 1652316977.1435
MEM 13570.722656 1652316977.2439
MEM 13570.722656 1652316977.3443
MEM 13570.722656 1652316977.4448
MEM 13570.722656 1652316977.5452
MEM 13570.722656 1652316977.6456
MEM 13570.722656 1652316977.7460
MEM 13570.722656 1652316977.8465
MEM 13570.722656 1652316977.9470
MEM 13570.722656 1652316978.0475
MEM 13570.722656 1652316978.1479
MEM 13570.722656 1652316978.2483
MEM 13570.722656 1652316978.3486
MEM 13570.722656 1652316978.4490
MEM 13570.722656 1652316978.5494
MEM 13570.722656 1652316978.6498
MEM 13570.722656 1652316978.7502
MEM 13570.722656 1652316978.8507
MEM 13570.722656 1652316978.9512
MEM 13570.722656 1652316979.0516
MEM 13570.722656 1652316979.1522
MEM 13570.722656 1652316979.2526
MEM 13570.722656 1652316979.3530
MEM 13570.722656 1652316979.4536
MEM 13570.722656 1652316979.5543
MEM 13570.722656 1652316979.6549
MEM 13570.722656 1652316979.7554
MEM 13570.722656 1652316979.8559
MEM 13570.722656 1652316979.9568
MEM 13570.722656 1652316980.0571
MEM 13570.722656 1652316980.1575
MEM 13570.722656 1652316980.2578
MEM 13570.722656 1652316980.3582
MEM 13570.722656 1652316980.4586
MEM 13570.722656 1652316980.5590
MEM 13570.722656 1652316980.6595
MEM 13570.722656 1652316980.7599
MEM 13570.722656 1652316980.8603
MEM 13570.722656 1652316980.9608
MEM 13570.722656 1652316981.0612
MEM 13570.722656 1652316981.1617
MEM 13570.722656 1652316981.2621
MEM 13570.722656 1652316981.3626
MEM 13570.722656 1652316981.4630
MEM 13570.722656 1652316981.5635
MEM 13570.722656 1652316981.6641
MEM 13570.722656 1652316981.7649
MEM 13570.722656 1652316981.8653
MEM 13570.722656 1652316981.9658
MEM 13570.722656 1652316982.0663
MEM 13570.722656 1652316982.1667
MEM 13570.722656 1652316982.2672
MEM 13570.722656 1652316982.3678
MEM 13570.722656 1652316982.4682
MEM 13570.722656 1652316982.5688
MEM 13570.722656 1652316982.6693
MEM 13570.722656 1652316982.7697
MEM 13570.722656 1652316982.8702
MEM 13570.722656 1652316982.9706
MEM 13570.722656 1652316983.0711
MEM 13570.722656 1652316983.1718
MEM 13570.722656 1652316983.2723
MEM 13570.722656 1652316983.3734
MEM 13570.722656 1652316983.4738
MEM 13570.722656 1652316983.5743
MEM 13570.722656 1652316983.6748
MEM 13570.722656 1652316983.7753
MEM 13570.722656 1652316983.8756
MEM 13570.722656 1652316983.9761
MEM 13570.722656 1652316984.0764
MEM 13570.722656 1652316984.1768
MEM 13570.722656 1652316984.2774
MEM 13570.722656 1652316984.3779
MEM 13570.722656 1652316984.4786
MEM 13570.722656 1652316984.5791
MEM 13570.722656 1652316984.6796
MEM 13570.722656 1652316984.7801
MEM 13570.722656 1652316984.8806
MEM 13570.722656 1652316984.9811
MEM 13570.722656 1652316985.0815
MEM 13570.722656 1652316985.1820
MEM 13570.722656 1652316985.2824
MEM 13570.722656 1652316985.3829
MEM 13570.722656 1652316985.4832
MEM 13570.722656 1652316985.5837
MEM 13570.722656 1652316985.6841
MEM 13570.722656 1652316985.7845
MEM 13570.722656 1652316985.8850
MEM 13570.722656 1652316985.9855
MEM 13570.722656 1652316986.0861
MEM 13570.722656 1652316986.1868
MEM 13570.722656 1652316986.2872
MEM 13570.722656 1652316986.3877
MEM 13570.722656 1652316986.4881
MEM 13570.722656 1652316986.5885
MEM 13570.722656 1652316986.6891
MEM 13570.722656 1652316986.7896
MEM 13570.722656 1652316986.8901
MEM 13570.722656 1652316986.9905
MEM 13570.722656 1652316987.0910
MEM 13570.722656 1652316987.1914
MEM 13570.722656 1652316987.2918
MEM 13570.722656 1652316987.3922
MEM 13570.722656 1652316987.4927
MEM 13570.722656 1652316987.5930
MEM 13570.722656 1652316987.6935
MEM 13570.722656 1652316987.7939
MEM 13570.722656 1652316987.8944
MEM 13570.722656 1652316987.9948
MEM 13570.722656 1652316988.0952
MEM 13570.722656 1652316988.1958
MEM 13570.722656 1652316988.2963
MEM 13570.722656 1652316988.3968
MEM 13570.722656 1652316988.4972
MEM 13570.722656 1652316988.5977
MEM 13570.722656 1652316988.6982
MEM 13570.722656 1652316988.7986
MEM 13570.722656 1652316988.8991
MEM 13570.722656 1652316988.9995
MEM 13570.722656 1652316989.1000
MEM 13570.722656 1652316989.2004
MEM 13570.722656 1652316989.3010
MEM 13570.722656 1652316989.4014
MEM 13570.722656 1652316989.5019
MEM 13570.722656 1652316989.6023
MEM 13570.722656 1652316989.7026
MEM 13570.722656 1652316989.8030
MEM 13570.722656 1652316989.9034
MEM 13570.722656 1652316990.0039
MEM 13570.722656 1652316990.1042
MEM 13570.722656 1652316990.2046
MEM 13570.722656 1652316990.3051
MEM 13570.722656 1652316990.4055
MEM 13570.722656 1652316990.5059
MEM 13570.722656 1652316990.6063
MEM 13570.722656 1652316990.7068
MEM 13570.722656 1652316990.8072
MEM 13570.722656 1652316990.9075
MEM 13570.722656 1652316991.0081
MEM 13570.722656 1652316991.1085
MEM 13570.722656 1652316991.2090
MEM 13570.722656 1652316991.3097
MEM 13570.722656 1652316991.4101
MEM 13570.722656 1652316991.5105
MEM 13570.722656 1652316991.6109
MEM 13570.722656 1652316991.7114
MEM 13570.722656 1652316991.8118
MEM 13570.722656 1652316991.9122
MEM 13570.722656 1652316992.0127
MEM 13570.722656 1652316992.1131
MEM 13570.722656 1652316992.2135
MEM 13570.722656 1652316992.3140
MEM 13570.722656 1652316992.4144
MEM 13570.722656 1652316992.5148
MEM 13570.722656 1652316992.6152
MEM 13570.722656 1652316992.7157
MEM 13570.722656 1652316992.8161
MEM 13570.722656 1652316992.9166
MEM 13570.722656 1652316993.0170
MEM 13570.722656 1652316993.1175
MEM 13570.722656 1652316993.2179
MEM 13570.722656 1652316993.3183
MEM 13570.722656 1652316993.4187
MEM 13570.722656 1652316993.5192
MEM 13570.722656 1652316993.6198
MEM 13570.722656 1652316993.7203
MEM 13570.722656 1652316993.8208
MEM 13570.722656 1652316993.9212
MEM 13570.722656 1652316994.0216
MEM 13570.722656 1652316994.1220
MEM 13570.722656 1652316994.2225
MEM 13570.722656 1652316994.3231
MEM 13570.722656 1652316994.4235
MEM 13570.722656 1652316994.5240
MEM 13570.722656 1652316994.6245
MEM 13570.722656 1652316994.7249
MEM 13570.722656 1652316994.8254
MEM 13570.722656 1652316994.9259
MEM 13570.722656 1652316995.0264
MEM 13570.722656 1652316995.1268
MEM 13570.722656 1652316995.2273
MEM 13570.722656 1652316995.3278
MEM 13570.722656 1652316995.4282
MEM 13570.722656 1652316995.5286
MEM 13570.722656 1652316995.6290
MEM 13570.722656 1652316995.7294
MEM 13570.722656 1652316995.8299
MEM 13570.722656 1652316995.9303
MEM 13570.722656 1652316996.0308
MEM 13570.722656 1652316996.1312
MEM 13570.722656 1652316996.2317
MEM 13570.722656 1652316996.3321
MEM 13570.722656 1652316996.4326
MEM 13570.722656 1652316996.5330
MEM 13570.722656 1652316996.6335
MEM 13570.722656 1652316996.7340
MEM 13570.722656 1652316996.8344
MEM 13570.722656 1652316996.9349
MEM 13570.722656 1652316997.0353
MEM 13570.722656 1652316997.1358
MEM 13570.722656 1652316997.2362
MEM 13570.722656 1652316997.3366
MEM 13570.722656 1652316997.4370
MEM 13570.722656 1652316997.5375
MEM 13570.722656 1652316997.6379
MEM 13570.722656 1652316997.7385
MEM 13570.722656 1652316997.8389
MEM 13570.722656 1652316997.9393
MEM 13570.722656 1652316998.0399
MEM 13570.722656 1652316998.1404
MEM 13570.722656 1652316998.2408
MEM 13570.722656 1652316998.3413
MEM 13570.722656 1652316998.4417
MEM 13570.722656 1652316998.5421
MEM 13570.722656 1652316998.6425
MEM 13570.722656 1652316998.7429
MEM 13570.722656 1652316998.8434
MEM 13570.722656 1652316998.9438
MEM 13570.722656 1652316999.0444
MEM 13570.722656 1652316999.1448
MEM 13570.722656 1652316999.2453
MEM 13570.722656 1652316999.3458
MEM 13570.722656 1652316999.4462
MEM 13570.722656 1652316999.5466
MEM 13570.722656 1652316999.6472
MEM 13570.722656 1652316999.7475
MEM 13570.722656 1652316999.8480
MEM 13570.722656 1652316999.9485
MEM 13570.722656 1652317000.0504
MEM 13570.722656 1652317000.1509
MEM 13570.722656 1652317000.2513
MEM 13570.722656 1652317000.3517
MEM 13570.722656 1652317000.4521
MEM 13570.722656 1652317000.5524
MEM 13570.722656 1652317000.6528
MEM 13570.722656 1652317000.7531
MEM 13570.722656 1652317000.8536
MEM 13570.722656 1652317000.9540
MEM 13570.722656 1652317001.0544
MEM 13570.722656 1652317001.1547
MEM 13570.722656 1652317001.2552
MEM 13570.722656 1652317001.3556
MEM 13570.722656 1652317001.4560
MEM 13570.722656 1652317001.5564
MEM 13570.722656 1652317001.6568
MEM 13570.722656 1652317001.7571
MEM 13570.722656 1652317001.8576
MEM 13570.722656 1652317001.9580
MEM 13570.722656 1652317002.0585
MEM 13570.722656 1652317002.1590
MEM 13570.722656 1652317002.2594
MEM 13570.722656 1652317002.3598
MEM 13570.722656 1652317002.4603
MEM 13570.722656 1652317002.5608
MEM 13570.722656 1652317002.6613
MEM 13570.722656 1652317002.7616
MEM 13570.722656 1652317002.8621
MEM 13570.722656 1652317002.9626
MEM 13570.722656 1652317003.0630
MEM 13570.722656 1652317003.1634
MEM 13570.722656 1652317003.2639
MEM 13570.722656 1652317003.3643
MEM 13570.722656 1652317003.4647
MEM 13570.722656 1652317003.5651
MEM 13570.722656 1652317003.6656
MEM 13570.722656 1652317003.7660
MEM 13570.722656 1652317003.8665
MEM 13570.722656 1652317003.9670
MEM 13570.722656 1652317004.0674
MEM 13570.722656 1652317004.1678
MEM 13570.722656 1652317004.2682
MEM 13570.722656 1652317004.3687
MEM 13570.722656 1652317004.4692
MEM 13570.722656 1652317004.5696
MEM 13570.722656 1652317004.6702
MEM 13570.722656 1652317004.7706
MEM 13570.722656 1652317004.8711
MEM 13570.722656 1652317004.9716
MEM 13570.722656 1652317005.0720
MEM 13570.722656 1652317005.1727
MEM 13570.722656 1652317005.2732
MEM 13570.722656 1652317005.3737
MEM 13570.722656 1652317005.4741
MEM 13570.722656 1652317005.5744
MEM 13570.722656 1652317005.6749
MEM 13570.722656 1652317005.7752
MEM 13570.722656 1652317005.8756
MEM 13570.722656 1652317005.9760
MEM 13570.722656 1652317006.0766
MEM 13570.722656 1652317006.1770
MEM 13570.722656 1652317006.2774
MEM 13570.722656 1652317006.3779
MEM 13570.722656 1652317006.4783
MEM 13570.722656 1652317006.5788
MEM 13570.722656 1652317006.6793
