CMDLINE /usr/bin/python3 scripts/AE-SVM-TARA.py
MEM 5037.058594 1652294928.6930
MEM 5037.058594 1652294928.7935
MEM 5037.058594 1652294928.8940
MEM 5037.058594 1652294928.9945
MEM 5037.039062 1652294929.0950
MEM 5037.039062 1652294929.1955
MEM 5037.039062 1652294929.2960
MEM 5037.039062 1652294929.3965
MEM 5037.039062 1652294929.4969
MEM 5037.039062 1652294929.5973
MEM 5037.039062 1652294929.6977
MEM 5037.039062 1652294929.7982
MEM 5037.042969 1652294929.8986
MEM 5037.042969 1652294929.9991
MEM 5037.042969 1652294930.0995
MEM 5037.042969 1652294930.1999
MEM 5037.476562 1652294930.3003
MEM 5037.320312 1652294930.4009
MEM 5037.308594 1652294930.5014
MEM 5040.734375 1652294930.6018
MEM 5044.300781 1652294930.7022
MEM 5044.269531 1652294930.8027
MEM 5044.253906 1652294930.9031
MEM 5043.910156 1652294931.0036
MEM 5043.910156 1652294931.1040
MEM 5043.910156 1652294931.2045
MEM 5043.910156 1652294931.3050
MEM 5043.910156 1652294931.4055
MEM 5043.910156 1652294931.5060
MEM 5044.382812 1652294931.6064
MEM 5044.148438 1652294931.7070
MEM 5044.148438 1652294931.8074
MEM 5044.148438 1652294931.9077
MEM 5044.148438 1652294932.0081
MEM 5044.148438 1652294932.1086
MEM 5044.738281 1652294932.2090
MEM 5044.738281 1652294932.3095
MEM 5044.738281 1652294932.4099
MEM 5045.421875 1652294932.5103
MEM 5007.910156 1652294932.6107
MEM 5008.066406 1652294932.7111
MEM 5008.066406 1652294932.8115
MEM 5008.066406 1652294932.9119
MEM 5008.066406 1652294933.0123
MEM 5008.066406 1652294933.1127
MEM 5011.015625 1652294933.2131
MEM 5011.015625 1652294933.3135
MEM 5011.015625 1652294933.4139
MEM 5011.015625 1652294933.5143
MEM 5011.269531 1652294933.6148
MEM 5011.269531 1652294933.7153
MEM 5014.128906 1652294933.8157
MEM 5015.394531 1652294933.9161
MEM 5020.468750 1652294934.0165
MEM 5020.437500 1652294934.1168
MEM 5020.433594 1652294934.2172
MEM 5020.390625 1652294934.3177
MEM 5020.039062 1652294934.4181
MEM 5020.039062 1652294934.5185
MEM 5020.039062 1652294934.6190
MEM 5020.039062 1652294934.7195
MEM 5020.019531 1652294934.8200
MEM 5020.019531 1652294934.9205
MEM 5020.019531 1652294935.0209
MEM 5020.019531 1652294935.1213
MEM 5020.019531 1652294935.2218
MEM 5020.019531 1652294935.3222
MEM 5020.019531 1652294935.4227
MEM 5020.019531 1652294935.5232
MEM 5020.023438 1652294935.6239
MEM 5020.023438 1652294935.7244
MEM 5020.023438 1652294935.8249
MEM 5020.023438 1652294935.9254
MEM 5020.023438 1652294936.0260
MEM 5020.535156 1652294936.1265
MEM 5020.300781 1652294936.2271
MEM 5024.132812 1652294936.3275
MEM 5026.917969 1652294936.4279
MEM 5026.664062 1652294936.5284
MEM 5026.648438 1652294936.6289
MEM 5026.617188 1652294936.7293
MEM 5028.820312 1652294936.8297
MEM 5028.820312 1652294936.9302
MEM 5028.820312 1652294937.0307
MEM 5028.820312 1652294937.1312
MEM 5028.800781 1652294937.2316
MEM 5028.800781 1652294937.3320
MEM 5028.800781 1652294937.4324
MEM 5028.800781 1652294937.5328
MEM 5028.800781 1652294937.6332
MEM 5028.800781 1652294937.7336
MEM 5028.800781 1652294937.8340
MEM 5028.800781 1652294937.9344
MEM 5028.800781 1652294938.0348
MEM 5028.800781 1652294938.1352
MEM 5028.800781 1652294938.2356
MEM 5035.546875 1652294938.3361
MEM 5035.546875 1652294938.4365
MEM 5035.546875 1652294938.5370
MEM 5035.546875 1652294938.6374
MEM 5035.546875 1652294938.7378
MEM 5036.058594 1652294938.8383
MEM 5035.812500 1652294938.9388
MEM 5035.796875 1652294939.0393
MEM 5035.765625 1652294939.1402
MEM 5035.750000 1652294939.2406
MEM 5035.734375 1652294939.3411
MEM 5035.703125 1652294939.4416
MEM 5035.367188 1652294939.5421
MEM 5035.367188 1652294939.6425
MEM 5035.367188 1652294939.7430
MEM 5035.367188 1652294939.8434
MEM 5035.347656 1652294939.9438
MEM 5035.347656 1652294940.0443
MEM 5035.347656 1652294940.1447
MEM 5035.347656 1652294940.2452
MEM 5035.347656 1652294940.3456
MEM 5035.347656 1652294940.4460
MEM 5035.347656 1652294940.5465
MEM 5035.347656 1652294940.6469
MEM 5035.347656 1652294940.7473
MEM 5035.347656 1652294940.8478
MEM 5035.347656 1652294940.9482
MEM 5035.347656 1652294941.0486
MEM 5035.859375 1652294941.1490
MEM 5035.625000 1652294941.2495
MEM 5035.593750 1652294941.3499
MEM 5035.605469 1652294941.4503
MEM 5035.546875 1652294941.5507
MEM 5035.515625 1652294941.6512
MEM 5035.500000 1652294941.7516
MEM 5035.179688 1652294941.8520
MEM 5035.179688 1652294941.9524
MEM 5035.179688 1652294942.0528
MEM 5035.179688 1652294942.1532
MEM 5035.160156 1652294942.2536
MEM 5035.160156 1652294942.3541
MEM 5035.160156 1652294942.4545
MEM 5035.160156 1652294942.5549
MEM 5035.160156 1652294942.6552
MEM 5035.160156 1652294942.7562
MEM 5041.433594 1652294942.8567
MEM 5041.433594 1652294942.9572
MEM 5041.433594 1652294943.0578
MEM 5041.433594 1652294943.1584
MEM 5041.945312 1652294943.2590
MEM 5049.007812 1652294943.3595
MEM 5050.746094 1652294943.4600
MEM 5064.074219 1652294943.5605
MEM 5064.058594 1652294943.6609
MEM 5080.089844 1652294943.7612
MEM 5080.058594 1652294943.8617
MEM 5079.734375 1652294943.9622
MEM 5079.734375 1652294944.0627
MEM 5079.734375 1652294944.1632
MEM 5079.734375 1652294944.2637
MEM 5079.734375 1652294944.3642
MEM 5079.734375 1652294944.4648
MEM 5079.714844 1652294944.5654
MEM 5079.714844 1652294944.6660
MEM 5079.714844 1652294944.7666
MEM 5079.714844 1652294944.8670
MEM 5079.769531 1652294944.9673
MEM 5081.097656 1652294945.0677
MEM 5081.097656 1652294945.1681
MEM 5081.097656 1652294945.2685
MEM 5081.097656 1652294945.3689
MEM 5081.175781 1652294945.4693
MEM 5081.175781 1652294945.5697
MEM 5081.175781 1652294945.6702
MEM 5081.175781 1652294945.7707
MEM 5081.175781 1652294945.8712
MEM 5081.175781 1652294945.9716
MEM 5081.175781 1652294946.0720
MEM 5081.425781 1652294946.1724
MEM 5081.425781 1652294946.2729
MEM 5082.558594 1652294946.3733
MEM 5083.683594 1652294946.4736
MEM 5083.652344 1652294946.5741
MEM 5083.636719 1652294946.6745
MEM 5090.527344 1652294946.7750
MEM 5069.019531 1652294946.8754
MEM 5068.699219 1652294946.9759
MEM 5068.699219 1652294947.0764
MEM 5068.699219 1652294947.1768
MEM 5068.699219 1652294947.2773
MEM 5068.679688 1652294947.3778
MEM 5068.679688 1652294947.4782
MEM 5068.679688 1652294947.5786
MEM 5068.742188 1652294947.6791
MEM 5068.742188 1652294947.7796
MEM 5068.742188 1652294947.8799
MEM 5068.742188 1652294947.9818
MEM 5075.523438 1652294948.0822
MEM 5075.523438 1652294948.1826
MEM 5075.523438 1652294948.2830
MEM 5075.523438 1652294948.3834
MEM 5075.781250 1652294948.4839
MEM 5075.738281 1652294948.5843
MEM 5081.976562 1652294948.6848
MEM 5071.953125 1652294948.7852
MEM 5071.921875 1652294948.8857
MEM 5058.406250 1652294948.9861
MEM 5058.375000 1652294949.0869
MEM 5064.492188 1652294949.1874
MEM 5064.492188 1652294949.2879
MEM 5064.492188 1652294949.3884
MEM 5064.492188 1652294949.4889
MEM 5064.472656 1652294949.5894
MEM 5064.472656 1652294949.6897
MEM 5064.472656 1652294949.7902
MEM 5064.472656 1652294949.8906
MEM 5064.472656 1652294949.9911
MEM 5064.472656 1652294950.0915
MEM 5071.437500 1652294950.1919
MEM 5071.437500 1652294950.2923
MEM 5071.437500 1652294950.3928
MEM 5071.437500 1652294950.4931
MEM 5071.437500 1652294950.5936
MEM 5071.437500 1652294950.6941
MEM 5071.437500 1652294950.7945
MEM 5071.949219 1652294950.8949
MEM 5071.949219 1652294950.9953
MEM 5078.917969 1652294951.0957
MEM 5084.042969 1652294951.1961
MEM 5084.027344 1652294951.2966
MEM 5083.996094 1652294951.3970
MEM 5091.199219 1652294951.4974
MEM 5091.804688 1652294951.5978
MEM 5091.804688 1652294951.6982
MEM 5091.804688 1652294951.7985
MEM 5091.804688 1652294951.8990
MEM 5091.804688 1652294951.9994
MEM 5091.804688 1652294952.0998
MEM 5091.785156 1652294952.2002
MEM 5091.785156 1652294952.3006
MEM 5091.785156 1652294952.4010
MEM 5091.785156 1652294952.5014
MEM 5091.785156 1652294952.6018
MEM 5091.785156 1652294952.7022
MEM 5102.558594 1652294952.8026
MEM 5102.558594 1652294952.9031
MEM 5102.558594 1652294953.0035
MEM 5102.558594 1652294953.1039
MEM 5102.558594 1652294953.2043
MEM 5103.070312 1652294953.3047
MEM 5087.011719 1652294953.4051
MEM 5080.371094 1652294953.5056
MEM 5100.804688 1652294953.6061
MEM 5107.773438 1652294953.7066
MEM 5094.113281 1652294953.8070
MEM 5096.015625 1652294953.9075
MEM 5100.812500 1652294954.0079
MEM 5100.812500 1652294954.1083
MEM 5100.812500 1652294954.2087
MEM 5100.812500 1652294954.3091
MEM 5100.792969 1652294954.4095
MEM 5100.792969 1652294954.5100
MEM 5101.039062 1652294954.6104
MEM 5105.144531 1652294954.7108
MEM 5105.144531 1652294954.8112
MEM 5105.144531 1652294954.9116
MEM 5105.144531 1652294955.0121
MEM 5105.148438 1652294955.1126
MEM 5105.148438 1652294955.2130
MEM 5105.148438 1652294955.3134
MEM 5105.148438 1652294955.4138
MEM 5105.148438 1652294955.5142
MEM 5105.417969 1652294955.6146
MEM 5111.824219 1652294955.7151
MEM 5116.398438 1652294955.8156
MEM 5116.480469 1652294955.9159
MEM 5117.238281 1652294956.0164
MEM 5117.207031 1652294956.1168
MEM 5101.085938 1652294956.2172
MEM 5101.070312 1652294956.3177
MEM 5100.742188 1652294956.4181
MEM 5100.742188 1652294956.5186
MEM 5100.742188 1652294956.6191
MEM 5100.722656 1652294956.7195
MEM 5100.722656 1652294956.8199
MEM 5100.878906 1652294956.9204
MEM 5041.945312 1652294957.0209
MEM 5041.945312 1652294957.1214
MEM 5041.945312 1652294957.2219
MEM 5041.945312 1652294957.3223
MEM 5041.945312 1652294957.4228
MEM 5041.945312 1652294957.5233
MEM 5010.648438 1652294957.6239
MEM 5010.648438 1652294957.7243
MEM 5010.648438 1652294957.8247
MEM 5010.648438 1652294957.9252
MEM 5010.648438 1652294958.0256
MEM 5011.160156 1652294958.1260
MEM 5022.941406 1652294958.2267
MEM 5034.730469 1652294958.3271
MEM 5041.343750 1652294958.4276
MEM 5047.472656 1652294958.5281
MEM 5047.457031 1652294958.6285
MEM 5047.425781 1652294958.7289
MEM 5047.410156 1652294958.8294
MEM 5047.085938 1652294958.9299
MEM 5047.085938 1652294959.0304
MEM 5047.085938 1652294959.1308
MEM 5047.085938 1652294959.2312
MEM 5047.085938 1652294959.3317
MEM 5047.066406 1652294959.4321
MEM 5047.066406 1652294959.5325
MEM 5047.066406 1652294959.6329
MEM 5047.066406 1652294959.7333
MEM 5047.066406 1652294959.8338
MEM 5047.066406 1652294959.9341
MEM 5047.066406 1652294960.0346
MEM 5054.535156 1652294960.1350
MEM 5054.535156 1652294960.2356
MEM 5054.535156 1652294960.3361
MEM 5054.535156 1652294960.4365
MEM 5054.535156 1652294960.5369
MEM 5054.535156 1652294960.6373
MEM 5055.046875 1652294960.7378
MEM 5055.070312 1652294960.8382
MEM 5062.011719 1652294960.9387
MEM 5064.050781 1652294961.0392
MEM 5064.035156 1652294961.1397
MEM 5064.035156 1652294961.2401
MEM 5064.917969 1652294961.3405
MEM 5070.214844 1652294961.4409
MEM 5069.882812 1652294961.5412
MEM 5069.882812 1652294961.6417
MEM 5069.882812 1652294961.7420
MEM 5069.882812 1652294961.8424
MEM 5069.863281 1652294961.9429
MEM 5069.863281 1652294962.0433
MEM 5069.863281 1652294962.1436
MEM 5069.863281 1652294962.2440
MEM 5069.863281 1652294962.3445
MEM 5069.863281 1652294962.4449
MEM 5069.867188 1652294962.5453
MEM 5069.867188 1652294962.6457
MEM 5069.867188 1652294962.7461
MEM 5069.867188 1652294962.8465
MEM 5069.867188 1652294962.9469
MEM 5070.378906 1652294963.0473
MEM 5076.933594 1652294963.1477
MEM 5080.050781 1652294963.2482
MEM 5080.035156 1652294963.3486
MEM 5087.039062 1652294963.4495
MEM 5062.199219 1652294963.5500
MEM 5069.398438 1652294963.6505
MEM 5069.378906 1652294963.7509
MEM 5069.269531 1652294963.8513
MEM 5069.269531 1652294963.9517
MEM 5069.269531 1652294964.0521
MEM 5069.250000 1652294964.1526
MEM 5069.250000 1652294964.2530
MEM 5069.250000 1652294964.3535
MEM 5069.250000 1652294964.4538
MEM 5069.250000 1652294964.5543
MEM 5069.250000 1652294964.6547
MEM 5069.250000 1652294964.7552
MEM 5069.250000 1652294964.8556
MEM 5069.253906 1652294964.9561
MEM 5069.253906 1652294965.0566
MEM 5069.253906 1652294965.1570
MEM 5069.253906 1652294965.2573
MEM 5069.253906 1652294965.3579
MEM 5069.253906 1652294965.4584
MEM 5069.765625 1652294965.5588
MEM 5069.535156 1652294965.6593
MEM 5069.519531 1652294965.7597
MEM 5069.488281 1652294965.8602
MEM 5069.472656 1652294965.9606
MEM 5082.765625 1652294966.0617
MEM 5083.769531 1652294966.1620
MEM 5083.753906 1652294966.2625
MEM 5083.425781 1652294966.3628
MEM 5083.425781 1652294966.4632
MEM 5083.425781 1652294966.5635
MEM 5083.425781 1652294966.6639
MEM 5083.406250 1652294966.7643
MEM 5083.406250 1652294966.8647
MEM 5083.406250 1652294966.9651
MEM 5083.406250 1652294967.0655
MEM 5083.406250 1652294967.1661
MEM 5083.406250 1652294967.2665
MEM 5083.406250 1652294967.3669
MEM 5083.406250 1652294967.4674
MEM 5083.406250 1652294967.5679
MEM 5084.441406 1652294967.6683
MEM 5084.441406 1652294967.7687
MEM 5084.441406 1652294967.8690
MEM 5084.441406 1652294967.9694
MEM 5084.441406 1652294968.0699
MEM 5084.441406 1652294968.1702
MEM 5084.441406 1652294968.2706
MEM 5084.695312 1652294968.3711
MEM 5084.953125 1652294968.4715
MEM 5084.718750 1652294968.5719
MEM 5097.468750 1652294968.6724
MEM 5097.453125 1652294968.7728
MEM 5097.449219 1652294968.8732
MEM 5097.406250 1652294968.9737
MEM 5097.906250 1652294969.0741
MEM 5099.679688 1652294969.1747
MEM 5099.355469 1652294969.2752
MEM 5099.355469 1652294969.3757
MEM 5099.355469 1652294969.4761
MEM 5099.355469 1652294969.5765
MEM 5064.441406 1652294969.6771
MEM 5064.441406 1652294969.7774
MEM 5064.441406 1652294969.8778
MEM 5064.441406 1652294969.9782
MEM 5064.441406 1652294970.0787
MEM 5064.441406 1652294970.1791
MEM 5064.441406 1652294970.2796
MEM 5084.464844 1652294970.3800
MEM 5084.464844 1652294970.4805
MEM 5084.464844 1652294970.5809
MEM 5084.464844 1652294970.6813
MEM 5084.464844 1652294970.7817
MEM 5084.976562 1652294970.8821
MEM 5086.605469 1652294970.9825
MEM 5086.832031 1652294971.0839
MEM 5099.214844 1652294971.1843
MEM 5099.199219 1652294971.2846
MEM 5099.167969 1652294971.3851
MEM 5100.382812 1652294971.4856
MEM 5100.367188 1652294971.5860
MEM 5100.042969 1652294971.6865
MEM 5100.042969 1652294971.7870
MEM 5100.042969 1652294971.8874
MEM 5100.042969 1652294971.9878
MEM 5100.023438 1652294972.0881
MEM 5100.023438 1652294972.1886
MEM 5100.023438 1652294972.2891
MEM 5100.023438 1652294972.3895
MEM 5100.023438 1652294972.4900
MEM 5100.023438 1652294972.5905
MEM 5100.023438 1652294972.6910
MEM 5100.023438 1652294972.7914
MEM 5100.023438 1652294972.8919
MEM 5100.023438 1652294972.9925
MEM 5100.027344 1652294973.0930
MEM 5100.027344 1652294973.1935
MEM 5100.027344 1652294973.2940
MEM 5100.027344 1652294973.3945
MEM 5100.539062 1652294973.4950
MEM 5100.539062 1652294973.5956
MEM 5100.289062 1652294973.6960
MEM 5100.277344 1652294973.7964
MEM 5119.027344 1652294973.8969
MEM 5084.058594 1652294973.9974
MEM 5089.953125 1652294974.0978
MEM 5066.523438 1652294974.1983
MEM 5089.644531 1652294974.2987
MEM 5089.644531 1652294974.3992
MEM 5089.644531 1652294974.4997
MEM 5089.644531 1652294974.6003
MEM 5089.644531 1652294974.7009
MEM 5089.625000 1652294974.8014
MEM 5089.625000 1652294974.9019
MEM 5089.625000 1652294975.0023
MEM 5089.625000 1652294975.1028
MEM 5089.625000 1652294975.2033
MEM 5089.625000 1652294975.3037
MEM 5117.828125 1652294975.4042
MEM 5117.828125 1652294975.5045
MEM 5117.828125 1652294975.6049
MEM 5117.828125 1652294975.7053
MEM 5117.828125 1652294975.8057
MEM 5118.339844 1652294975.9062
MEM 5083.125000 1652294976.0066
MEM 5108.746094 1652294976.1071
MEM 5109.488281 1652294976.2076
MEM 5121.296875 1652294976.3080
MEM 5121.281250 1652294976.4085
MEM 5121.250000 1652294976.5089
MEM 5121.234375 1652294976.6094
MEM 5120.984375 1652294976.7098
MEM 5120.984375 1652294976.8102
MEM 5120.984375 1652294976.9106
MEM 5120.984375 1652294977.0111
MEM 5120.984375 1652294977.1115
MEM 5120.964844 1652294977.2119
MEM 5120.964844 1652294977.3123
MEM 5120.964844 1652294977.4127
MEM 5125.687500 1652294977.5131
MEM 5125.687500 1652294977.6135
MEM 5125.687500 1652294977.7139
MEM 5125.687500 1652294977.8145
MEM 5125.687500 1652294977.9149
MEM 5125.687500 1652294978.0154
MEM 5125.687500 1652294978.1158
MEM 5125.687500 1652294978.2162
MEM 5125.960938 1652294978.3166
MEM 5125.734375 1652294978.4170
MEM 5131.984375 1652294978.5176
MEM 5134.304688 1652294978.6180
MEM 5135.000000 1652294978.7185
MEM 5134.968750 1652294978.8188
MEM 5134.953125 1652294978.9192
MEM 5134.937500 1652294979.0196
MEM 5134.593750 1652294979.1201
MEM 5134.593750 1652294979.2204
MEM 5134.593750 1652294979.3208
MEM 5134.593750 1652294979.4213
MEM 5134.574219 1652294979.5217
MEM 5134.574219 1652294979.6220
MEM 5134.574219 1652294979.7225
MEM 5135.359375 1652294979.8229
MEM 5135.960938 1652294979.9233
MEM 5135.960938 1652294980.0237
MEM 5135.980469 1652294980.1242
MEM 5095.183594 1652294980.2245
MEM 5095.183594 1652294980.3249
MEM 5095.183594 1652294980.4253
MEM 5016.730469 1652294980.5258
MEM 5016.730469 1652294980.6262
MEM 5016.730469 1652294980.7266
MEM 5016.730469 1652294980.8270
MEM 5016.730469 1652294980.9274
MEM 5016.984375 1652294981.0277
MEM 5029.515625 1652294981.1288
MEM 5035.417969 1652294981.2293
MEM 5038.371094 1652294981.3296
MEM 5060.582031 1652294981.4308
MEM 5021.445312 1652294981.5312
MEM 5001.117188 1652294981.6316
MEM 5023.093750 1652294981.7320
MEM 5029.183594 1652294981.8324
MEM 5028.839844 1652294981.9327
MEM 5028.839844 1652294982.0331
MEM 5028.839844 1652294982.1334
MEM 5028.839844 1652294982.2338
MEM 5028.820312 1652294982.3342
MEM 5028.820312 1652294982.4346
MEM 5028.820312 1652294982.5350
MEM 5028.820312 1652294982.6355
MEM 5028.820312 1652294982.7359
MEM 5028.820312 1652294982.8363
MEM 5028.820312 1652294982.9367
MEM 5028.820312 1652294983.0372
MEM 5028.824219 1652294983.1375
MEM 5028.824219 1652294983.2380
MEM 5028.824219 1652294983.3383
MEM 5028.824219 1652294983.4388
MEM 5028.824219 1652294983.5392
MEM 5029.335938 1652294983.6396
MEM 5033.980469 1652294983.7400
MEM 5038.347656 1652294983.8404
MEM 5039.347656 1652294983.9408
MEM 5048.347656 1652294984.0413
MEM 5048.332031 1652294984.1417
MEM 5048.300781 1652294984.2422
MEM 5048.285156 1652294984.3426
MEM 5052.601562 1652294984.4430
MEM 5052.601562 1652294984.5434
MEM 5052.601562 1652294984.6438
MEM 5052.601562 1652294984.7442
MEM 5052.601562 1652294984.8445
MEM 5052.601562 1652294984.9449
MEM 5052.601562 1652294985.0454
MEM 5052.582031 1652294985.1458
MEM 5052.582031 1652294985.2462
MEM 5052.582031 1652294985.3466
MEM 5052.582031 1652294985.4470
MEM 5052.582031 1652294985.5474
MEM 5052.582031 1652294985.6478
MEM 5052.582031 1652294985.7482
MEM 5052.582031 1652294985.8486
MEM 5052.582031 1652294985.9491
MEM 5059.796875 1652294986.0495
MEM 5059.796875 1652294986.1499
MEM 5059.796875 1652294986.2503
MEM 5059.796875 1652294986.3507
MEM 5060.308594 1652294986.4511
MEM 5060.308594 1652294986.5515
MEM 5060.074219 1652294986.6520
MEM 5064.960938 1652294986.7524
MEM 5064.945312 1652294986.8529
MEM 5064.929688 1652294986.9534
MEM 5065.175781 1652294987.0537
MEM 5065.140625 1652294987.1544
MEM 5065.125000 1652294987.2548
MEM 5072.480469 1652294987.3552
MEM 5072.152344 1652294987.4556
MEM 5072.152344 1652294987.5560
MEM 5072.152344 1652294987.6564
MEM 5072.152344 1652294987.7567
MEM 5072.132812 1652294987.8571
MEM 5072.132812 1652294987.9576
MEM 5072.132812 1652294988.0580
MEM 5072.132812 1652294988.1584
MEM 5072.132812 1652294988.2588
MEM 5072.132812 1652294988.3592
MEM 5072.132812 1652294988.4596
MEM 5072.136719 1652294988.5601
MEM 5072.136719 1652294988.6605
MEM 5072.136719 1652294988.7609
MEM 5072.136719 1652294988.8614
MEM 5072.136719 1652294988.9618
MEM 5072.648438 1652294989.0622
MEM 5072.414062 1652294989.1626
MEM 5058.488281 1652294989.2631
MEM 5065.683594 1652294989.3635
MEM 5065.652344 1652294989.4640
MEM 5073.027344 1652294989.5644
MEM 5080.726562 1652294989.6649
MEM 5091.226562 1652294989.7653
MEM 5090.882812 1652294989.8658
MEM 5090.882812 1652294989.9662
MEM 5090.882812 1652294990.0665
MEM 5090.882812 1652294990.1670
MEM 5090.882812 1652294990.2674
MEM 5090.863281 1652294990.3677
MEM 5090.863281 1652294990.4681
MEM 5090.863281 1652294990.5685
MEM 5090.863281 1652294990.6697
MEM 5090.863281 1652294990.7701
MEM 5090.863281 1652294990.8705
MEM 5090.863281 1652294990.9710
MEM 5091.121094 1652294991.0715
MEM 5091.121094 1652294991.1719
MEM 5091.121094 1652294991.2723
MEM 5091.121094 1652294991.3727
MEM 5091.121094 1652294991.4731
MEM 5091.121094 1652294991.5735
MEM 5091.632812 1652294991.6739
MEM 5093.414062 1652294991.7743
MEM 5100.617188 1652294991.8748
MEM 5093.285156 1652294991.9752
MEM 5100.296875 1652294992.0756
MEM 5100.265625 1652294992.1761
MEM 5100.250000 1652294992.2765
MEM 5102.519531 1652294992.3769
MEM 5102.503906 1652294992.4773
MEM 5102.183594 1652294992.5777
MEM 5102.183594 1652294992.6781
MEM 5102.183594 1652294992.7785
MEM 5102.187500 1652294992.8789
MEM 5102.164062 1652294992.9793
MEM 5102.164062 1652294993.0798
MEM 5102.414062 1652294993.1801
MEM 5102.414062 1652294993.2805
MEM 5102.414062 1652294993.3809
MEM 5102.417969 1652294993.4813
MEM 5102.417969 1652294993.5817
MEM 5102.417969 1652294993.6821
MEM 5102.417969 1652294993.7825
MEM 5102.417969 1652294993.8830
MEM 5102.667969 1652294993.9834
MEM 5102.433594 1652294994.0838
MEM 5102.386719 1652294994.1842
MEM 5102.355469 1652294994.2846
MEM 5102.324219 1652294994.3850
MEM 5101.996094 1652294994.4854
MEM 5101.996094 1652294994.5858
MEM 5101.996094 1652294994.6862
MEM 5101.996094 1652294994.7866
MEM 5101.976562 1652294994.8870
MEM 5101.976562 1652294994.9874
MEM 5101.976562 1652294995.0879
MEM 5101.976562 1652294995.1882
MEM 5101.976562 1652294995.2887
MEM 5101.976562 1652294995.3891
MEM 5101.976562 1652294995.4894
MEM 5101.980469 1652294995.5900
MEM 5101.984375 1652294995.6904
MEM 5101.984375 1652294995.7908
MEM 5101.984375 1652294995.8912
MEM 5101.984375 1652294995.9916
MEM 5102.496094 1652294996.0919
MEM 5102.265625 1652294996.1924
MEM 5102.214844 1652294996.2927
MEM 5102.183594 1652294996.3932
MEM 5102.152344 1652294996.4936
MEM 5101.808594 1652294996.5940
MEM 5101.808594 1652294996.6944
MEM 5101.808594 1652294996.7948
MEM 5101.808594 1652294996.8952
MEM 5101.789062 1652294996.9956
MEM 5101.789062 1652294997.0960
MEM 5101.789062 1652294997.1964
MEM 5101.789062 1652294997.2968
MEM 5101.789062 1652294997.3972
MEM 5101.789062 1652294997.4976
MEM 5101.789062 1652294997.5980
MEM 5101.789062 1652294997.6984
MEM 5101.789062 1652294997.7988
MEM 5101.789062 1652294997.8992
MEM 5101.789062 1652294997.9996
MEM 5102.300781 1652294998.1000
MEM 5102.066406 1652294998.2005
MEM 5102.039062 1652294998.3009
MEM 5102.007812 1652294998.4014
MEM 5101.976562 1652294998.5019
MEM 5101.621094 1652294998.6023
MEM 5101.621094 1652294998.7027
MEM 5101.621094 1652294998.8031
MEM 5101.621094 1652294998.9035
MEM 5101.621094 1652294999.0039
MEM 5101.621094 1652294999.1043
MEM 5101.601562 1652294999.2047
MEM 5101.601562 1652294999.3051
MEM 5101.601562 1652294999.4055
MEM 5101.601562 1652294999.5059
MEM 5101.601562 1652294999.6063
MEM 5101.601562 1652294999.7067
MEM 5101.601562 1652294999.8072
MEM 5101.601562 1652294999.9075
MEM 5101.601562 1652295000.0079
MEM 5101.601562 1652295000.1083
MEM 5102.113281 1652295000.2087
MEM 5101.878906 1652295000.3092
MEM 5101.847656 1652295000.4096
MEM 5101.816406 1652295000.5101
MEM 5101.769531 1652295000.6105
MEM 5101.433594 1652295000.7110
MEM 5101.433594 1652295000.8115
MEM 5101.433594 1652295000.9119
MEM 5101.433594 1652295001.0124
MEM 5101.414062 1652295001.1128
MEM 5101.414062 1652295001.2132
MEM 5101.414062 1652295001.3136
MEM 5101.656250 1652295001.4140
MEM 5101.656250 1652295001.5144
MEM 5101.656250 1652295001.6149
MEM 5101.664062 1652295001.7153
MEM 5101.664062 1652295001.8158
MEM 5101.664062 1652295001.9162
MEM 5101.664062 1652295002.0167
MEM 5101.921875 1652295002.1171
MEM 5101.699219 1652295002.2176
MEM 5101.656250 1652295002.3181
MEM 5101.625000 1652295002.4185
MEM 5101.593750 1652295002.5190
MEM 5101.246094 1652295002.6193
MEM 5101.246094 1652295002.7198
MEM 5101.246094 1652295002.8204
MEM 5101.246094 1652295002.9209
MEM 5101.226562 1652295003.0214
MEM 5101.226562 1652295003.1219
MEM 5101.226562 1652295003.2225
MEM 5101.214844 1652295003.3231
MEM 5063.910156 1652295003.4235
MEM 5064.230469 1652295003.5240
MEM 5064.230469 1652295003.6245
MEM 5064.230469 1652295003.7250
MEM 5064.230469 1652295003.8255
MEM 5064.230469 1652295003.9260
MEM 5066.035156 1652295004.0264
MEM 5066.035156 1652295004.1269
MEM 5066.035156 1652295004.2274
MEM 5066.035156 1652295004.3279
MEM 5066.035156 1652295004.4284
MEM 5066.496094 1652295004.5289
MEM 5067.320312 1652295004.6294
MEM 5019.007812 1652295004.7299
MEM 5022.984375 1652295004.8303
MEM 5025.562500 1652295004.9309
MEM 5025.218750 1652295005.0313
MEM 5025.218750 1652295005.1318
MEM 5025.218750 1652295005.2323
MEM 5025.218750 1652295005.3328
MEM 5025.199219 1652295005.4332
MEM 5025.199219 1652295005.5337
MEM 5025.199219 1652295005.6341
MEM 5025.199219 1652295005.7345
MEM 5025.199219 1652295005.8350
MEM 5025.199219 1652295005.9354
MEM 5025.199219 1652295006.0359
MEM 5025.199219 1652295006.1363
MEM 5025.203125 1652295006.2369
MEM 5025.382812 1652295006.3374
MEM 5025.382812 1652295006.4378
