CMDLINE /usr/bin/python3 scripts/Lasso-RF-Rhizo.py
MEM 193.148438 1652241700.9146
MEM 194.437500 1652241701.0149
MEM 194.437500 1652241701.1152
MEM 201.914062 1652241701.2155
MEM 201.914062 1652241701.3158
MEM 205.523438 1652241701.4162
MEM 205.523438 1652241701.5165
MEM 205.523438 1652241701.6168
MEM 194.437500 1652241701.7171
MEM 194.437500 1652241701.8175
MEM 194.437500 1652241701.9178
MEM 201.656250 1652241702.0181
MEM 201.656250 1652241702.1185
MEM 205.265625 1652241702.2188
MEM 205.265625 1652241702.3212
MEM 205.265625 1652241702.4215
MEM 194.437500 1652241702.5220
MEM 194.437500 1652241702.6223
MEM 194.437500 1652241702.7226
MEM 198.046875 1652241702.8229
MEM 201.656250 1652241702.9233
MEM 205.265625 1652241703.0237
MEM 205.265625 1652241703.1241
MEM 205.265625 1652241703.2245
MEM 194.437500 1652241703.3248
MEM 194.437500 1652241703.4251
MEM 194.437500 1652241703.5273
MEM 194.437500 1652241703.6277
MEM 201.656250 1652241703.7281
MEM 201.656250 1652241703.8285
MEM 205.265625 1652241703.9289
MEM 205.265625 1652241704.0292
MEM 205.265625 1652241704.1296
MEM 194.437500 1652241704.2300
MEM 201.914062 1652241704.3303
MEM 201.914062 1652241704.4306
MEM 201.914062 1652241704.5309
MEM 205.523438 1652241704.6313
MEM 205.523438 1652241704.7315
MEM 205.523438 1652241704.8321
MEM 194.437500 1652241704.9325
MEM 194.437500 1652241705.0328
MEM 201.914062 1652241705.1332
MEM 201.914062 1652241705.2337
MEM 205.523438 1652241705.3341
MEM 205.523438 1652241705.4344
MEM 205.523438 1652241705.5349
MEM 194.437500 1652241705.6351
MEM 194.437500 1652241705.7355
MEM 201.656250 1652241705.8359
MEM 201.656250 1652241705.9363
MEM 205.265625 1652241706.0366
MEM 205.265625 1652241706.1370
MEM 205.265625 1652241706.2374
MEM 205.265625 1652241706.3378
MEM 194.437500 1652241706.4382
MEM 194.437500 1652241706.5385
MEM 201.656250 1652241706.6389
MEM 201.656250 1652241706.7393
MEM 201.656250 1652241706.8396
MEM 205.265625 1652241706.9399
MEM 205.265625 1652241707.0402
MEM 205.265625 1652241707.1407
MEM 194.437500 1652241707.2411
MEM 194.437500 1652241707.3414
MEM 194.437500 1652241707.4417
MEM 201.656250 1652241707.5421
MEM 201.656250 1652241707.6425
MEM 205.265625 1652241707.7428
MEM 205.265625 1652241707.8432
MEM 194.437500 1652241707.9455
MEM 194.437500 1652241708.0458
MEM 194.437500 1652241708.1461
MEM 201.914062 1652241708.2464
MEM 202.429688 1652241708.3468
MEM 205.523438 1652241708.4471
MEM 205.523438 1652241708.5475
MEM 205.523438 1652241708.6479
MEM 194.437500 1652241708.7482
MEM 194.437500 1652241708.8485
MEM 201.914062 1652241708.9489
MEM 205.523438 1652241709.0493
MEM 205.523438 1652241709.1497
MEM 205.523438 1652241709.2500
MEM 194.437500 1652241709.3504
MEM 194.437500 1652241709.4509
MEM 194.437500 1652241709.5511
MEM 196.500000 1652241709.6514
MEM 201.656250 1652241709.7518
MEM 205.265625 1652241709.8522
MEM 205.265625 1652241709.9526
MEM 205.265625 1652241710.0530
MEM 194.437500 1652241710.1534
MEM 194.437500 1652241710.2538
MEM 201.656250 1652241710.3542
MEM 201.656250 1652241710.4545
MEM 205.265625 1652241710.5550
MEM 205.265625 1652241710.6553
MEM 205.265625 1652241710.7558
MEM 194.437500 1652241710.8562
MEM 194.437500 1652241710.9565
MEM 201.656250 1652241711.0569
MEM 201.656250 1652241711.1573
MEM 205.265625 1652241711.2576
MEM 205.265625 1652241711.3580
MEM 205.265625 1652241711.4583
MEM 205.265625 1652241711.5587
MEM 193.406250 1652241711.6591
MEM 194.437500 1652241711.7595
MEM 201.914062 1652241711.8598
MEM 201.914062 1652241711.9602
MEM 205.523438 1652241712.0606
MEM 205.523438 1652241712.1609
MEM 205.523438 1652241712.2613
MEM 205.523438 1652241712.3616
MEM 194.437500 1652241712.4620
MEM 194.437500 1652241712.5624
MEM 201.914062 1652241712.6627
MEM 201.914062 1652241712.7631
MEM 205.523438 1652241712.8634
MEM 205.523438 1652241712.9638
MEM 205.523438 1652241713.0642
MEM 205.523438 1652241713.1645
MEM 194.437500 1652241713.2648
MEM 194.437500 1652241713.3651
MEM 201.656250 1652241713.4654
MEM 201.656250 1652241713.5657
MEM 205.265625 1652241713.6661
MEM 205.265625 1652241713.7664
MEM 205.265625 1652241713.8667
MEM 194.437500 1652241713.9671
MEM 194.437500 1652241714.0675
MEM 201.656250 1652241714.1680
MEM 201.656250 1652241714.2683
MEM 205.265625 1652241714.3688
MEM 205.265625 1652241714.4692
MEM 205.265625 1652241714.5696
MEM 205.265625 1652241714.6699
MEM 194.437500 1652241714.7703
MEM 194.437500 1652241714.8706
MEM 194.437500 1652241714.9709
MEM 201.656250 1652241715.0713
MEM 205.265625 1652241715.1716
MEM 205.265625 1652241715.2719
MEM 205.265625 1652241715.3722
MEM 205.265625 1652241715.4725
MEM 194.437500 1652241715.5729
MEM 194.437500 1652241715.6731
MEM 201.914062 1652241715.7735
MEM 205.523438 1652241715.8737
MEM 205.523438 1652241715.9741
MEM 205.523438 1652241716.0743
MEM 194.437500 1652241716.1746
MEM 194.437500 1652241716.2749
MEM 194.437500 1652241716.3751
MEM 201.914062 1652241716.4754
MEM 201.914062 1652241716.5756
MEM 205.523438 1652241716.6759
MEM 205.523438 1652241716.7762
MEM 205.523438 1652241716.8764
MEM 194.437500 1652241716.9767
MEM 194.437500 1652241717.0769
MEM 201.656250 1652241717.1787
MEM 201.656250 1652241717.2790
MEM 205.265625 1652241717.3793
MEM 205.265625 1652241717.4795
MEM 194.437500 1652241717.5798
MEM 194.437500 1652241717.6801
MEM 201.656250 1652241717.7804
MEM 201.656250 1652241717.8808
MEM 205.265625 1652241717.9812
MEM 205.265625 1652241718.0815
MEM 205.265625 1652241718.1818
MEM 194.437500 1652241718.2821
MEM 194.437500 1652241718.3825
MEM 201.656250 1652241718.4829
MEM 201.656250 1652241718.5832
MEM 205.265625 1652241718.6836
MEM 205.265625 1652241718.7840
MEM 205.265625 1652241718.8843
MEM 194.437500 1652241718.9846
MEM 194.437500 1652241719.0849
MEM 201.914062 1652241719.1852
MEM 201.914062 1652241719.2855
MEM 205.523438 1652241719.3859
MEM 205.523438 1652241719.4863
MEM 205.523438 1652241719.5867
MEM 194.437500 1652241719.6900
MEM 194.437500 1652241719.7904
MEM 201.914062 1652241719.8907
MEM 205.523438 1652241719.9911
MEM 205.523438 1652241720.0914
MEM 205.523438 1652241720.1917
MEM 205.523438 1652241720.2921
MEM 194.437500 1652241720.3925
MEM 194.437500 1652241720.4928
MEM 201.656250 1652241720.5932
MEM 201.656250 1652241720.6935
MEM 205.265625 1652241720.7939
MEM 205.265625 1652241720.8942
MEM 205.265625 1652241720.9945
MEM 205.265625 1652241721.0973
MEM 194.437500 1652241721.1976
MEM 194.437500 1652241721.2980
MEM 201.656250 1652241721.3983
MEM 201.656250 1652241721.4987
MEM 202.945312 1652241721.5991
MEM 205.265625 1652241721.6994
MEM 205.265625 1652241721.7998
MEM 205.265625 1652241721.9002
MEM 205.265625 1652241722.0006
MEM 194.437500 1652241722.1009
MEM 201.656250 1652241722.2013
MEM 201.656250 1652241722.3016
MEM 205.265625 1652241722.4021
MEM 205.265625 1652241722.5024
MEM 205.265625 1652241722.6027
MEM 194.437500 1652241722.7031
MEM 194.437500 1652241722.8034
MEM 194.437500 1652241722.9038
MEM 194.437500 1652241723.0041
MEM 201.914062 1652241723.1045
MEM 205.523438 1652241723.2049
MEM 205.523438 1652241723.3052
MEM 205.523438 1652241723.4056
MEM 194.437500 1652241723.5060
MEM 194.437500 1652241723.6063
MEM 194.437500 1652241723.7066
MEM 201.914062 1652241723.8070
MEM 205.523438 1652241723.9074
MEM 205.523438 1652241724.0090
MEM 205.523438 1652241724.1093
MEM 194.437500 1652241724.2097
MEM 194.437500 1652241724.3100
MEM 201.656250 1652241724.4103
MEM 201.656250 1652241724.5107
MEM 205.265625 1652241724.6111
MEM 205.265625 1652241724.7114
MEM 205.265625 1652241724.8118
MEM 194.437500 1652241724.9121
MEM 194.437500 1652241725.0124
MEM 201.656250 1652241725.1128
MEM 201.656250 1652241725.2131
MEM 205.265625 1652241725.3134
MEM 205.265625 1652241725.4137
MEM 205.265625 1652241725.5140
MEM 194.437500 1652241725.6143
MEM 194.437500 1652241725.7146
MEM 194.437500 1652241725.8149
MEM 201.656250 1652241725.9153
MEM 201.656250 1652241726.0156
MEM 201.656250 1652241726.1159
MEM 205.265625 1652241726.2163
MEM 205.265625 1652241726.3166
MEM 205.265625 1652241726.4171
MEM 205.265625 1652241726.5175
MEM 194.437500 1652241726.6178
MEM 194.437500 1652241726.7182
MEM 201.914062 1652241726.8185
MEM 201.914062 1652241726.9189
MEM 205.523438 1652241727.0192
MEM 205.523438 1652241727.1197
MEM 205.523438 1652241727.2200
MEM 194.437500 1652241727.3204
MEM 194.437500 1652241727.4208
MEM 196.500000 1652241727.5213
MEM 201.914062 1652241727.6217
MEM 205.523438 1652241727.7221
MEM 205.523438 1652241727.8224
MEM 194.437500 1652241727.9228
MEM 194.437500 1652241728.0232
MEM 194.437500 1652241728.1236
MEM 194.437500 1652241728.2239
MEM 201.656250 1652241728.3242
MEM 201.656250 1652241728.4246
MEM 205.265625 1652241728.5250
MEM 205.265625 1652241728.6253
MEM 205.265625 1652241728.7257
MEM 194.437500 1652241728.8261
MEM 194.437500 1652241728.9266
MEM 201.656250 1652241729.0270
MEM 201.656250 1652241729.1274
MEM 205.265625 1652241729.2278
MEM 205.265625 1652241729.3282
MEM 205.265625 1652241729.4285
MEM 205.265625 1652241729.5288
MEM 191.089844 1652241729.6292
MEM 194.437500 1652241729.7295
MEM 194.437500 1652241729.8298
MEM 194.437500 1652241729.9302
MEM 201.656250 1652241730.0306
MEM 205.265625 1652241730.1310
MEM 205.265625 1652241730.2313
MEM 205.265625 1652241730.3317
MEM 194.437500 1652241730.4320
MEM 194.437500 1652241730.5323
MEM 201.914062 1652241730.6327
MEM 201.914062 1652241730.7331
MEM 205.523438 1652241730.8339
MEM 205.523438 1652241730.9343
MEM 205.523438 1652241731.0346
MEM 205.523438 1652241731.1350
MEM 194.437500 1652241731.2354
MEM 194.437500 1652241731.3357
MEM 196.757812 1652241731.4359
MEM 201.914062 1652241731.5362
MEM 205.523438 1652241731.6365
MEM 205.523438 1652241731.7369
MEM 205.523438 1652241731.8372
MEM 205.523438 1652241731.9374
MEM 191.089844 1652241732.0377
MEM 194.437500 1652241732.1380
MEM 194.437500 1652241732.2382
MEM 201.656250 1652241732.3385
MEM 201.656250 1652241732.4388
MEM 205.265625 1652241732.5391
MEM 205.265625 1652241732.6394
MEM 205.265625 1652241732.7396
MEM 191.089844 1652241732.8399
MEM 194.437500 1652241732.9402
MEM 194.437500 1652241733.0405
MEM 201.656250 1652241733.1407
MEM 205.265625 1652241733.2412
MEM 205.265625 1652241733.3414
MEM 205.265625 1652241733.4417
MEM 194.437500 1652241733.5420
MEM 194.437500 1652241733.6422
MEM 201.656250 1652241733.7426
MEM 201.656250 1652241733.8430
MEM 205.265625 1652241733.9434
MEM 205.265625 1652241734.0437
MEM 205.265625 1652241734.1440
MEM 205.265625 1652241734.2444
MEM 194.437500 1652241734.3448
MEM 201.914062 1652241734.4452
MEM 201.914062 1652241734.5456
MEM 205.523438 1652241734.6460
MEM 205.523438 1652241734.7463
MEM 205.523438 1652241734.8466
MEM 194.437500 1652241734.9470
MEM 194.437500 1652241735.0475
MEM 201.914062 1652241735.1479
MEM 205.523438 1652241735.2483
MEM 205.523438 1652241735.3487
MEM 205.523438 1652241735.4490
MEM 205.523438 1652241735.5494
MEM 194.437500 1652241735.6497
MEM 194.437500 1652241735.7501
MEM 201.656250 1652241735.8505
MEM 201.656250 1652241735.9509
MEM 205.265625 1652241736.0512
MEM 205.265625 1652241736.1517
MEM 205.265625 1652241736.2520
MEM 194.437500 1652241736.3536
MEM 194.437500 1652241736.4539
MEM 194.437500 1652241736.5543
MEM 201.656250 1652241736.6547
MEM 205.265625 1652241736.7551
MEM 205.265625 1652241736.8554
MEM 205.265625 1652241736.9558
MEM 194.437500 1652241737.0563
MEM 194.437500 1652241737.1567
MEM 201.656250 1652241737.2572
MEM 201.656250 1652241737.3575
MEM 205.265625 1652241737.4579
MEM 205.265625 1652241737.5582
MEM 205.265625 1652241737.6586
MEM 194.437500 1652241737.7590
MEM 194.437500 1652241737.8593
MEM 194.437500 1652241737.9597
MEM 201.914062 1652241738.0600
MEM 201.914062 1652241738.1604
MEM 205.523438 1652241738.2612
MEM 205.523438 1652241738.3616
MEM 205.523438 1652241738.4620
MEM 194.437500 1652241738.5624
MEM 194.437500 1652241738.6628
MEM 201.914062 1652241738.7645
MEM 205.523438 1652241738.8649
MEM 205.523438 1652241738.9651
MEM 205.523438 1652241739.0656
MEM 191.089844 1652241739.1659
MEM 194.437500 1652241739.2662
MEM 194.437500 1652241739.3667
MEM 201.656250 1652241739.4671
MEM 201.656250 1652241739.5675
MEM 205.265625 1652241739.6679
MEM 205.265625 1652241739.7683
MEM 205.265625 1652241739.8687
MEM 205.265625 1652241739.9692
MEM 194.437500 1652241740.0695
MEM 194.437500 1652241740.1700
MEM 201.656250 1652241740.2703
MEM 205.265625 1652241740.3708
MEM 205.265625 1652241740.4711
MEM 205.265625 1652241740.5714
MEM 205.265625 1652241740.6719
MEM 192.375000 1652241740.7722
MEM 194.437500 1652241740.8725
MEM 201.656250 1652241740.9729
MEM 201.656250 1652241741.0732
MEM 201.656250 1652241741.1735
MEM 205.265625 1652241741.2739
MEM 205.265625 1652241741.3742
MEM 194.437500 1652241741.4747
MEM 194.437500 1652241741.5751
MEM 201.914062 1652241741.6755
MEM 201.914062 1652241741.7760
MEM 201.914062 1652241741.8786
MEM 205.523438 1652241741.9789
MEM 205.523438 1652241742.0792
MEM 205.523438 1652241742.1795
MEM 194.437500 1652241742.2799
MEM 194.437500 1652241742.3803
MEM 194.437500 1652241742.4807
MEM 201.914062 1652241742.5811
MEM 201.914062 1652241742.6815
MEM 205.523438 1652241742.7819
MEM 205.523438 1652241742.8823
MEM 205.523438 1652241742.9827
MEM 205.523438 1652241743.0830
MEM 194.437500 1652241743.1833
MEM 194.437500 1652241743.2838
MEM 194.437500 1652241743.3842
MEM 201.656250 1652241743.4846
MEM 205.265625 1652241743.5850
MEM 205.265625 1652241743.6853
MEM 205.265625 1652241743.7857
MEM 194.437500 1652241743.8860
MEM 194.437500 1652241743.9863
MEM 194.437500 1652241744.0866
MEM 201.656250 1652241744.1896
MEM 205.265625 1652241744.2900
MEM 205.265625 1652241744.3903
MEM 205.265625 1652241744.4907
MEM 205.265625 1652241744.5911
MEM 194.437500 1652241744.6916
MEM 194.437500 1652241744.7919
MEM 194.437500 1652241744.8922
MEM 201.656250 1652241744.9926
MEM 205.265625 1652241745.0930
MEM 205.265625 1652241745.1933
MEM 205.265625 1652241745.2936
MEM 192.117188 1652241745.3941
MEM 194.437500 1652241745.4945
MEM 194.437500 1652241745.5949
MEM 201.914062 1652241745.6952
MEM 201.914062 1652241745.7955
MEM 205.523438 1652241745.8988
MEM 205.523438 1652241745.9992
MEM 205.523438 1652241746.0996
MEM 205.523438 1652241746.2000
MEM 194.437500 1652241746.3002
MEM 194.437500 1652241746.4006
MEM 194.437500 1652241746.5009
MEM 201.914062 1652241746.6013
MEM 205.523438 1652241746.7016
MEM 205.523438 1652241746.8020
MEM 205.523438 1652241746.9022
MEM 191.089844 1652241747.0026
MEM 194.437500 1652241747.1029
MEM 201.656250 1652241747.2031
MEM 201.656250 1652241747.3034
MEM 205.265625 1652241747.4037
MEM 205.265625 1652241747.5039
MEM 205.265625 1652241747.6042
MEM 191.089844 1652241747.7045
MEM 194.437500 1652241747.8052
MEM 201.656250 1652241747.9055
MEM 201.656250 1652241748.0058
MEM 205.265625 1652241748.1061
MEM 205.265625 1652241748.2064
MEM 205.265625 1652241748.3067
MEM 194.437500 1652241748.4081
MEM 194.437500 1652241748.5084
MEM 198.820312 1652241748.6087
MEM 201.656250 1652241748.7090
MEM 205.265625 1652241748.8093
MEM 205.265625 1652241748.9097
MEM 205.265625 1652241749.0099
MEM 194.437500 1652241749.1102
MEM 194.437500 1652241749.2105
MEM 201.914062 1652241749.3108
MEM 201.914062 1652241749.4128
MEM 205.523438 1652241749.5131
MEM 205.523438 1652241749.6134
MEM 205.523438 1652241749.7138
MEM 194.437500 1652241749.8142
MEM 194.437500 1652241749.9146
MEM 197.531250 1652241750.0149
MEM 201.914062 1652241750.1151
MEM 205.523438 1652241750.2156
MEM 205.523438 1652241750.3160
MEM 205.523438 1652241750.4163
MEM 194.437500 1652241750.5167
MEM 194.437500 1652241750.6171
MEM 201.656250 1652241750.7175
MEM 201.656250 1652241750.8179
MEM 201.656250 1652241750.9182
MEM 205.265625 1652241751.0185
MEM 205.265625 1652241751.1188
MEM 205.265625 1652241751.2191
MEM 205.265625 1652241751.3195
MEM 194.437500 1652241751.4198
MEM 201.656250 1652241751.5202
MEM 205.265625 1652241751.6206
MEM 205.265625 1652241751.7209
MEM 205.265625 1652241751.8212
MEM 205.265625 1652241751.9215
MEM 194.437500 1652241752.0220
MEM 194.437500 1652241752.1224
MEM 194.437500 1652241752.2228
MEM 201.656250 1652241752.3231
MEM 205.265625 1652241752.4237
MEM 205.265625 1652241752.5240
MEM 205.265625 1652241752.6244
MEM 205.265625 1652241752.7248
MEM 194.437500 1652241752.8252
MEM 194.437500 1652241752.9256
MEM 201.914062 1652241753.0260
MEM 201.914062 1652241753.1263
MEM 205.523438 1652241753.2271
MEM 205.523438 1652241753.3275
MEM 205.523438 1652241753.4278
MEM 205.523438 1652241753.5282
MEM 194.437500 1652241753.6286
MEM 194.437500 1652241753.7290
MEM 201.914062 1652241753.8294
MEM 201.914062 1652241753.9298
MEM 201.914062 1652241754.0302
MEM 205.523438 1652241754.1306
MEM 205.523438 1652241754.2309
MEM 205.523438 1652241754.3313
MEM 194.437500 1652241754.4316
MEM 194.437500 1652241754.5320
MEM 201.656250 1652241754.6324
MEM 201.656250 1652241754.7328
MEM 205.265625 1652241754.8333
MEM 205.265625 1652241754.9337
MEM 205.265625 1652241755.0340
MEM 205.265625 1652241755.1344
MEM 194.437500 1652241755.2347
MEM 194.437500 1652241755.3350
MEM 201.656250 1652241755.4354
MEM 201.656250 1652241755.5358
MEM 205.265625 1652241755.6391
MEM 205.265625 1652241755.7394
MEM 205.265625 1652241755.8397
MEM 205.265625 1652241755.9401
MEM 194.437500 1652241756.0404
MEM 194.437500 1652241756.1407
MEM 201.656250 1652241756.2411
MEM 202.171875 1652241756.3415
MEM 205.265625 1652241756.4418
MEM 205.265625 1652241756.5421
MEM 205.265625 1652241756.6425
MEM 192.632812 1652241756.7428
MEM 194.437500 1652241756.8432
MEM 201.914062 1652241756.9436
MEM 201.914062 1652241757.0440
MEM 205.523438 1652241757.1444
MEM 205.523438 1652241757.2447
MEM 205.523438 1652241757.3451
MEM 205.523438 1652241757.4454
MEM 194.437500 1652241757.5457
MEM 194.437500 1652241757.6461
MEM 201.914062 1652241757.7465
MEM 205.523438 1652241757.8470
MEM 205.523438 1652241757.9473
MEM 205.523438 1652241758.0476
MEM 205.523438 1652241758.1480
MEM 194.437500 1652241758.2483
MEM 194.437500 1652241758.3486
MEM 201.656250 1652241758.4490
MEM 201.656250 1652241758.5493
MEM 205.265625 1652241758.6497
MEM 205.265625 1652241758.7500
MEM 205.265625 1652241758.8503
MEM 193.664062 1652241758.9508
MEM 194.437500 1652241759.0512
MEM 201.656250 1652241759.1516
MEM 201.656250 1652241759.2520
MEM 201.656250 1652241759.3524
MEM 205.265625 1652241759.4528
MEM 205.265625 1652241759.5531
MEM 205.265625 1652241759.6535
MEM 194.437500 1652241759.7539
MEM 194.437500 1652241759.8542
MEM 201.656250 1652241759.9546
MEM 205.265625 1652241760.0549
MEM 205.265625 1652241760.1552
MEM 205.265625 1652241760.2555
MEM 205.265625 1652241760.3559
MEM 194.437500 1652241760.4562
MEM 194.437500 1652241760.5565
MEM 201.914062 1652241760.6569
MEM 201.914062 1652241760.7573
MEM 202.945312 1652241760.8577
MEM 205.523438 1652241760.9580
MEM 205.523438 1652241761.0583
MEM 191.089844 1652241761.1587
MEM 194.437500 1652241761.2590
MEM 194.437500 1652241761.3594
MEM 201.914062 1652241761.4597
MEM 201.914062 1652241761.5601
MEM 205.523438 1652241761.6604
MEM 205.523438 1652241761.7607
MEM 205.523438 1652241761.8611
MEM 194.437500 1652241761.9615
MEM 194.437500 1652241762.0618
MEM 201.656250 1652241762.1621
MEM 201.656250 1652241762.2625
MEM 205.265625 1652241762.3629
MEM 205.265625 1652241762.4632
MEM 205.265625 1652241762.5635
MEM 194.437500 1652241762.6639
MEM 194.437500 1652241762.7641
MEM 201.656250 1652241762.8644
MEM 205.265625 1652241762.9647
MEM 205.265625 1652241763.0649
MEM 205.265625 1652241763.1652
MEM 205.265625 1652241763.2654
MEM 205.265625 1652241763.3657
MEM 194.437500 1652241763.4660
MEM 199.851562 1652241763.5663
MEM 201.656250 1652241763.6666
MEM 205.265625 1652241763.7670
MEM 205.265625 1652241763.8673
MEM 205.265625 1652241763.9676
MEM 194.437500 1652241764.0679
MEM 194.437500 1652241764.1682
MEM 201.914062 1652241764.2685
MEM 205.523438 1652241764.3688
MEM 205.523438 1652241764.4691
MEM 205.523438 1652241764.5694
MEM 205.523438 1652241764.6697
MEM 194.437500 1652241764.7720
MEM 194.437500 1652241764.8722
MEM 201.914062 1652241764.9725
MEM 205.523438 1652241765.0729
MEM 205.523438 1652241765.1732
MEM 205.523438 1652241765.2735
MEM 205.523438 1652241765.3738
MEM 194.437500 1652241765.4799
MEM 194.437500 1652241765.5804
MEM 194.437500 1652241765.6807
MEM 201.656250 1652241765.7811
MEM 205.265625 1652241765.8816
MEM 205.265625 1652241765.9819
MEM 205.265625 1652241766.0823
MEM 205.265625 1652241766.1827
MEM 194.437500 1652241766.2831
MEM 194.437500 1652241766.3835
MEM 201.656250 1652241766.4839
MEM 205.265625 1652241766.5843
MEM 205.265625 1652241766.6847
MEM 205.265625 1652241766.7850
MEM 205.265625 1652241766.8880
MEM 194.437500 1652241766.9891
MEM 194.437500 1652241767.0895
MEM 201.656250 1652241767.1899
MEM 205.265625 1652241767.2903
MEM 205.265625 1652241767.3907
MEM 205.265625 1652241767.4911
MEM 194.437500 1652241767.5914
MEM 194.437500 1652241767.6918
MEM 201.914062 1652241767.7921
MEM 201.914062 1652241767.8925
MEM 205.523438 1652241767.9929
MEM 205.523438 1652241768.0933
MEM 205.523438 1652241768.1936
MEM 194.437500 1652241768.2939
MEM 194.437500 1652241768.3944
MEM 201.914062 1652241768.4947
MEM 201.914062 1652241768.5951
MEM 205.523438 1652241768.6955
MEM 205.523438 1652241768.7959
MEM 205.523438 1652241768.8963
MEM 194.437500 1652241768.9967
MEM 194.437500 1652241769.0970
MEM 201.656250 1652241769.1974
MEM 205.007812 1652241769.2978
MEM 205.265625 1652241769.3982
MEM 205.265625 1652241769.4986
MEM 205.265625 1652241769.5990
MEM 194.437500 1652241769.6993
MEM 194.437500 1652241769.7997
MEM 201.656250 1652241769.9001
MEM 201.656250 1652241770.0005
MEM 205.265625 1652241770.1008
MEM 205.265625 1652241770.2011
MEM 205.265625 1652241770.3016
MEM 205.265625 1652241770.4020
MEM 192.375000 1652241770.5024
MEM 194.437500 1652241770.6029
MEM 201.656250 1652241770.7032
MEM 201.656250 1652241770.8037
MEM 201.656250 1652241770.9041
MEM 205.265625 1652241771.0044
MEM 205.265625 1652241771.1048
MEM 192.890625 1652241771.2052
MEM 194.437500 1652241771.3056
MEM 198.046875 1652241771.4061
MEM 201.914062 1652241771.5064
MEM 201.914062 1652241771.6067
MEM 205.523438 1652241771.7070
MEM 205.523438 1652241771.8074
MEM 205.523438 1652241771.9111
MEM 191.089844 1652241772.0115
MEM 194.437500 1652241772.1118
MEM 194.953125 1652241772.2122
MEM 201.914062 1652241772.3126
MEM 201.914062 1652241772.4130
MEM 205.523438 1652241772.5134
MEM 205.523438 1652241772.6137
MEM 205.523438 1652241772.7141
MEM 194.437500 1652241772.8175
MEM 194.437500 1652241772.9180
MEM 194.437500 1652241773.0183
MEM 201.656250 1652241773.1187
MEM 205.265625 1652241773.2190
MEM 205.265625 1652241773.3194
MEM 205.265625 1652241773.4197
MEM 194.437500 1652241773.5200
MEM 194.437500 1652241773.6204
MEM 201.656250 1652241773.7206
MEM 201.656250 1652241773.8210
MEM 201.656250 1652241773.9214
MEM 205.265625 1652241774.0218
MEM 205.265625 1652241774.1221
MEM 205.265625 1652241774.2224
MEM 192.890625 1652241774.3228
MEM 194.437500 1652241774.4251
MEM 194.437500 1652241774.5255
MEM 201.656250 1652241774.6259
MEM 201.656250 1652241774.7262
MEM 205.265625 1652241774.8265
MEM 205.265625 1652241774.9269
MEM 205.265625 1652241775.0272
MEM 194.437500 1652241775.1276
MEM 194.437500 1652241775.2279
MEM 201.914062 1652241775.3283
MEM 201.914062 1652241775.4287
MEM 205.523438 1652241775.5290
MEM 205.523438 1652241775.6293
MEM 205.523438 1652241775.7296
MEM 194.437500 1652241775.8299
MEM 194.437500 1652241775.9303
MEM 194.437500 1652241776.0306
MEM 201.914062 1652241776.1310
MEM 201.914062 1652241776.2313
MEM 205.523438 1652241776.3317
MEM 205.523438 1652241776.4321
MEM 205.523438 1652241776.5324
MEM 194.437500 1652241776.6328
MEM 194.437500 1652241776.7331
MEM 194.437500 1652241776.8334
MEM 201.656250 1652241776.9338
MEM 201.656250 1652241777.0342
MEM 205.265625 1652241777.1346
MEM 205.265625 1652241777.2349
MEM 205.265625 1652241777.3354
MEM 205.265625 1652241777.4357
MEM 191.089844 1652241777.5361
MEM 194.437500 1652241777.6365
MEM 194.437500 1652241777.7368
MEM 201.656250 1652241777.8371
MEM 205.265625 1652241777.9375
MEM 205.265625 1652241778.0378
MEM 205.265625 1652241778.1381
MEM 205.265625 1652241778.2383
MEM 194.437500 1652241778.3386
MEM 194.437500 1652241778.4389
MEM 201.656250 1652241778.5391
MEM 205.265625 1652241778.6394
MEM 205.265625 1652241778.7397
MEM 205.265625 1652241778.8400
MEM 192.375000 1652241778.9403
MEM 194.437500 1652241779.0405
MEM 201.914062 1652241779.1408
MEM 201.914062 1652241779.2411
MEM 205.523438 1652241779.3414
MEM 205.523438 1652241779.4417
MEM 205.523438 1652241779.5420
MEM 205.523438 1652241779.6423
MEM 194.437500 1652241779.7426
MEM 194.437500 1652241779.8429
MEM 201.914062 1652241779.9431
MEM 205.523438 1652241780.0434
MEM 205.523438 1652241780.1450
MEM 205.523438 1652241780.2454
MEM 196.769531 1652241780.3457
MEM 194.437500 1652241780.4459
MEM 194.437500 1652241780.5463
MEM 201.656250 1652241780.6467
MEM 201.656250 1652241780.7471
MEM 205.265625 1652241780.8474
MEM 205.265625 1652241780.9478
MEM 205.265625 1652241781.0482
MEM 194.437500 1652241781.1485
MEM 194.437500 1652241781.2489
MEM 201.656250 1652241781.3498
MEM 205.265625 1652241781.4502
MEM 205.265625 1652241781.5505
MEM 205.265625 1652241781.6508
MEM 194.437500 1652241781.7512
MEM 194.437500 1652241781.8516
MEM 194.437500 1652241781.9519
MEM 201.656250 1652241782.0522
MEM 201.656250 1652241782.1526
MEM 205.265625 1652241782.2531
MEM 205.265625 1652241782.3534
MEM 205.265625 1652241782.4537
MEM 194.437500 1652241782.5592
MEM 195.984375 1652241782.6596
MEM 201.914062 1652241782.7600
MEM 201.914062 1652241782.8604
MEM 205.523438 1652241782.9608
MEM 205.523438 1652241783.0612
MEM 205.523438 1652241783.1616
MEM 194.437500 1652241783.2620
