CMDLINE /usr/bin/python3 scripts/Lasso-SVM-Rhizo.py
MEM 188.175781 1652241764.1184
MEM 196.425781 1652241764.2187
MEM 196.425781 1652241764.3189
MEM 199.261719 1652241764.4192
MEM 199.261719 1652241764.5195
MEM 199.261719 1652241764.6197
MEM 183.796875 1652241764.7201
MEM 188.175781 1652241764.8203
MEM 188.175781 1652241764.9206
MEM 196.683594 1652241765.0208
MEM 199.777344 1652241765.1213
MEM 199.777344 1652241765.2216
MEM 199.777344 1652241765.3219
MEM 199.777344 1652241765.4224
MEM 199.777344 1652241765.5228
MEM 188.175781 1652241765.6232
MEM 189.464844 1652241765.7236
MEM 196.683594 1652241765.8240
MEM 199.777344 1652241765.9244
MEM 199.777344 1652241766.0247
MEM 199.777344 1652241766.1251
MEM 187.917969 1652241766.2255
MEM 188.175781 1652241766.3259
MEM 188.175781 1652241766.4263
MEM 196.425781 1652241766.5267
MEM 199.261719 1652241766.6270
MEM 199.261719 1652241766.7273
MEM 188.175781 1652241766.8277
MEM 188.175781 1652241766.9280
MEM 188.175781 1652241767.0283
MEM 196.425781 1652241767.1287
MEM 196.425781 1652241767.2291
MEM 199.261719 1652241767.3295
MEM 199.261719 1652241767.4298
MEM 199.261719 1652241767.5302
MEM 183.796875 1652241767.6306
MEM 188.175781 1652241767.7309
MEM 196.425781 1652241767.8312
MEM 199.261719 1652241767.9317
MEM 199.261719 1652241768.0320
MEM 199.261719 1652241768.1324
MEM 199.261719 1652241768.2328
MEM 188.175781 1652241768.3331
MEM 188.175781 1652241768.4335
MEM 196.683594 1652241768.5339
MEM 199.777344 1652241768.6343
MEM 199.777344 1652241768.7346
MEM 199.777344 1652241768.8349
MEM 188.175781 1652241768.9352
MEM 188.175781 1652241769.0355
MEM 196.683594 1652241769.1359
MEM 196.683594 1652241769.2363
MEM 199.777344 1652241769.3366
MEM 199.777344 1652241769.4370
MEM 199.777344 1652241769.5373
MEM 188.175781 1652241769.6376
MEM 188.175781 1652241769.7379
MEM 196.425781 1652241769.8383
MEM 196.425781 1652241769.9387
MEM 199.261719 1652241770.0410
MEM 199.261719 1652241770.1414
MEM 199.261719 1652241770.2417
MEM 188.175781 1652241770.3420
MEM 188.175781 1652241770.4424
MEM 196.425781 1652241770.5428
MEM 196.425781 1652241770.6431
MEM 199.261719 1652241770.7435
MEM 199.261719 1652241770.8439
MEM 199.261719 1652241770.9442
MEM 188.175781 1652241771.0446
MEM 188.175781 1652241771.1449
MEM 196.425781 1652241771.2453
MEM 196.425781 1652241771.3457
MEM 199.261719 1652241771.4461
MEM 199.261719 1652241771.5491
MEM 199.261719 1652241771.6495
MEM 188.175781 1652241771.7499
MEM 188.175781 1652241771.8502
MEM 188.175781 1652241771.9505
MEM 196.683594 1652241772.0508
MEM 196.683594 1652241772.1512
MEM 199.777344 1652241772.2516
MEM 199.777344 1652241772.3519
MEM 199.777344 1652241772.4524
MEM 188.175781 1652241772.5527
MEM 188.175781 1652241772.6531
MEM 196.683594 1652241772.7535
MEM 196.683594 1652241772.8539
MEM 199.777344 1652241772.9566
MEM 199.777344 1652241773.0571
MEM 199.777344 1652241773.1575
MEM 188.175781 1652241773.2579
MEM 188.175781 1652241773.3582
MEM 196.425781 1652241773.4587
MEM 196.425781 1652241773.5591
MEM 199.261719 1652241773.6596
MEM 199.261719 1652241773.7599
MEM 199.261719 1652241773.8602
MEM 188.175781 1652241773.9607
MEM 188.175781 1652241774.0610
MEM 196.425781 1652241774.1614
MEM 196.425781 1652241774.2617
MEM 199.261719 1652241774.3621
MEM 199.261719 1652241774.4624
MEM 199.261719 1652241774.5628
MEM 185.855469 1652241774.6632
MEM 188.175781 1652241774.7636
MEM 188.175781 1652241774.8639
MEM 196.425781 1652241774.9643
MEM 196.425781 1652241775.0647
MEM 199.261719 1652241775.1650
MEM 199.261719 1652241775.2654
MEM 199.261719 1652241775.3657
MEM 188.175781 1652241775.4671
MEM 188.175781 1652241775.5674
MEM 188.175781 1652241775.6677
MEM 196.683594 1652241775.7681
MEM 196.683594 1652241775.8685
MEM 199.777344 1652241775.9688
MEM 199.777344 1652241776.0693
MEM 199.777344 1652241776.1696
MEM 188.175781 1652241776.2700
MEM 188.175781 1652241776.3704
MEM 188.175781 1652241776.4707
MEM 196.683594 1652241776.5711
MEM 199.777344 1652241776.6714
MEM 199.777344 1652241776.7716
MEM 199.777344 1652241776.8720
MEM 188.175781 1652241776.9724
MEM 191.785156 1652241777.0727
MEM 196.425781 1652241777.1732
MEM 196.425781 1652241777.2736
MEM 199.261719 1652241777.3740
MEM 199.261719 1652241777.4743
MEM 199.261719 1652241777.5747
MEM 188.175781 1652241777.6751
MEM 188.175781 1652241777.7755
MEM 196.425781 1652241777.8759
MEM 199.261719 1652241777.9762
MEM 199.261719 1652241778.0765
MEM 199.261719 1652241778.1768
MEM 199.261719 1652241778.2771
MEM 188.175781 1652241778.3774
MEM 194.363281 1652241778.4777
MEM 196.425781 1652241778.5780
MEM 199.261719 1652241778.6784
MEM 199.261719 1652241778.7787
MEM 199.261719 1652241778.8789
MEM 187.144531 1652241778.9792
MEM 188.175781 1652241779.0795
MEM 196.683594 1652241779.1798
MEM 196.683594 1652241779.2801
MEM 199.777344 1652241779.3803
MEM 199.777344 1652241779.4806
MEM 199.777344 1652241779.5809
MEM 199.777344 1652241779.6812
MEM 188.175781 1652241779.7815
MEM 188.175781 1652241779.8817
MEM 196.683594 1652241779.9820
MEM 196.683594 1652241780.0823
MEM 199.777344 1652241780.1825
MEM 199.777344 1652241780.2828
MEM 199.777344 1652241780.3831
MEM 199.777344 1652241780.4834
MEM 188.175781 1652241780.5838
MEM 188.175781 1652241780.6841
MEM 196.425781 1652241780.7846
MEM 196.425781 1652241780.8850
MEM 199.261719 1652241780.9853
MEM 199.261719 1652241781.0857
MEM 199.261719 1652241781.1861
MEM 199.261719 1652241781.2865
MEM 188.175781 1652241781.3868
MEM 188.175781 1652241781.4872
MEM 188.175781 1652241781.5875
MEM 196.425781 1652241781.6879
MEM 196.425781 1652241781.7899
MEM 199.261719 1652241781.8903
MEM 199.261719 1652241781.9905
MEM 199.261719 1652241782.0909
MEM 188.175781 1652241782.1911
MEM 188.175781 1652241782.2915
MEM 188.175781 1652241782.3918
MEM 196.425781 1652241782.4921
MEM 196.425781 1652241782.5924
MEM 199.261719 1652241782.6928
MEM 199.261719 1652241782.7933
MEM 199.261719 1652241782.8936
MEM 183.796875 1652241782.9940
MEM 188.175781 1652241783.0943
MEM 188.175781 1652241783.1948
MEM 196.683594 1652241783.2952
MEM 196.683594 1652241783.3955
MEM 199.777344 1652241783.4959
MEM 199.777344 1652241783.5962
MEM 199.777344 1652241783.6965
MEM 199.777344 1652241783.7969
MEM 188.175781 1652241783.8973
MEM 188.175781 1652241783.9991
MEM 196.683594 1652241784.0995
MEM 197.714844 1652241784.1999
MEM 199.777344 1652241784.3003
MEM 199.777344 1652241784.4006
MEM 199.777344 1652241784.5010
MEM 188.175781 1652241784.6013
MEM 188.175781 1652241784.7017
MEM 196.425781 1652241784.8020
MEM 199.261719 1652241784.9024
MEM 199.261719 1652241785.0028
MEM 199.261719 1652241785.1032
MEM 188.175781 1652241785.2036
MEM 188.175781 1652241785.3039
MEM 196.425781 1652241785.4042
MEM 197.714844 1652241785.5046
MEM 199.261719 1652241785.6049
MEM 199.261719 1652241785.7053
MEM 186.371094 1652241785.8057
MEM 188.175781 1652241785.9060
MEM 188.175781 1652241786.0064
MEM 196.425781 1652241786.1067
MEM 199.261719 1652241786.2072
MEM 199.261719 1652241786.3075
MEM 199.261719 1652241786.4078
MEM 199.261719 1652241786.5082
MEM 188.175781 1652241786.6085
MEM 188.175781 1652241786.7098
MEM 196.683594 1652241786.8102
MEM 196.683594 1652241786.9132
MEM 199.777344 1652241787.0135
MEM 199.777344 1652241787.1139
MEM 199.777344 1652241787.2142
MEM 199.777344 1652241787.3145
MEM 188.175781 1652241787.4149
MEM 188.175781 1652241787.5152
MEM 196.683594 1652241787.6156
MEM 196.683594 1652241787.7160
MEM 199.777344 1652241787.8164
MEM 199.777344 1652241787.9167
MEM 199.777344 1652241788.0170
MEM 199.777344 1652241788.1173
MEM 188.175781 1652241788.2177
MEM 188.175781 1652241788.3180
MEM 196.425781 1652241788.4204
MEM 196.425781 1652241788.5207
MEM 199.261719 1652241788.6210
MEM 199.261719 1652241788.7214
MEM 199.261719 1652241788.8217
MEM 186.371094 1652241788.9220
MEM 188.175781 1652241789.0223
MEM 193.589844 1652241789.1227
MEM 196.425781 1652241789.2230
MEM 199.261719 1652241789.3234
MEM 199.261719 1652241789.4237
MEM 199.261719 1652241789.5240
MEM 199.261719 1652241789.6243
MEM 184.566406 1652241789.7247
MEM 188.175781 1652241789.8250
MEM 188.175781 1652241789.9253
MEM 196.425781 1652241790.0256
MEM 196.425781 1652241790.1259
MEM 199.261719 1652241790.2262
MEM 199.261719 1652241790.3266
MEM 199.261719 1652241790.4270
MEM 188.175781 1652241790.5274
MEM 188.175781 1652241790.6277
MEM 188.175781 1652241790.7280
MEM 196.683594 1652241790.8285
MEM 196.683594 1652241790.9288
MEM 199.777344 1652241791.0292
MEM 199.777344 1652241791.1312
MEM 185.597656 1652241791.2317
MEM 188.175781 1652241791.3320
MEM 188.175781 1652241791.4351
MEM 196.683594 1652241791.5355
MEM 196.683594 1652241791.6358
MEM 199.777344 1652241791.7362
MEM 199.777344 1652241791.8366
MEM 199.777344 1652241791.9370
MEM 188.175781 1652241792.0373
MEM 188.175781 1652241792.1377
MEM 188.175781 1652241792.2380
MEM 196.425781 1652241792.3384
MEM 196.425781 1652241792.4387
MEM 199.261719 1652241792.5390
MEM 199.261719 1652241792.6393
MEM 199.261719 1652241792.7397
MEM 188.175781 1652241792.8400
MEM 188.175781 1652241792.9403
MEM 188.175781 1652241793.0406
MEM 196.425781 1652241793.1410
MEM 196.425781 1652241793.2413
MEM 199.261719 1652241793.3417
MEM 199.261719 1652241793.4420
MEM 199.261719 1652241793.5423
MEM 188.175781 1652241793.6427
MEM 188.175781 1652241793.7431
MEM 196.425781 1652241793.8436
MEM 196.425781 1652241793.9439
MEM 199.261719 1652241794.0444
MEM 199.261719 1652241794.1448
MEM 199.261719 1652241794.2452
MEM 199.261719 1652241794.3455
MEM 183.796875 1652241794.4459
MEM 188.175781 1652241794.5462
MEM 188.175781 1652241794.6466
MEM 196.683594 1652241794.7469
MEM 199.777344 1652241794.8473
MEM 199.777344 1652241794.9476
MEM 199.777344 1652241795.0480
MEM 184.308594 1652241795.1525
MEM 188.175781 1652241795.2527
MEM 195.136719 1652241795.3531
MEM 196.683594 1652241795.4533
MEM 199.777344 1652241795.5536
MEM 199.777344 1652241795.6539
MEM 188.175781 1652241795.7543
MEM 188.175781 1652241795.8560
MEM 188.175781 1652241795.9563
MEM 196.425781 1652241796.0566
MEM 199.261719 1652241796.1569
MEM 199.261719 1652241796.2607
MEM 199.261719 1652241796.3610
MEM 188.175781 1652241796.4612
MEM 188.175781 1652241796.5616
MEM 188.175781 1652241796.6619
MEM 188.175781 1652241796.7622
MEM 196.425781 1652241796.8625
MEM 199.261719 1652241796.9627
MEM 199.261719 1652241797.0630
MEM 199.261719 1652241797.1633
MEM 188.175781 1652241797.2636
MEM 188.175781 1652241797.3640
MEM 188.175781 1652241797.4643
MEM 196.425781 1652241797.5647
MEM 196.425781 1652241797.6650
MEM 199.261719 1652241797.7664
MEM 199.261719 1652241797.8668
MEM 199.261719 1652241797.9672
MEM 188.175781 1652241798.0675
MEM 188.175781 1652241798.1679
MEM 188.175781 1652241798.2682
MEM 196.683594 1652241798.3686
MEM 196.683594 1652241798.4689
MEM 199.777344 1652241798.5693
MEM 199.777344 1652241798.6697
MEM 199.777344 1652241798.7701
MEM 188.175781 1652241798.8705
MEM 188.175781 1652241798.9710
MEM 195.910156 1652241799.0713
MEM 196.683594 1652241799.1716
MEM 199.777344 1652241799.2720
MEM 199.777344 1652241799.3723
MEM 199.777344 1652241799.4727
MEM 186.371094 1652241799.5730
MEM 188.175781 1652241799.6733
MEM 188.691406 1652241799.7737
MEM 196.425781 1652241799.8741
MEM 196.425781 1652241799.9744
MEM 199.261719 1652241800.0748
MEM 199.261719 1652241800.1752
MEM 199.261719 1652241800.2756
MEM 188.175781 1652241800.3760
MEM 188.175781 1652241800.4763
MEM 196.425781 1652241800.5791
MEM 196.425781 1652241800.6795
MEM 199.261719 1652241800.7799
MEM 199.261719 1652241800.8802
MEM 199.261719 1652241800.9806
MEM 188.175781 1652241801.0809
MEM 188.175781 1652241801.1815
MEM 196.425781 1652241801.2818
MEM 199.261719 1652241801.3823
MEM 199.261719 1652241801.4831
MEM 199.261719 1652241801.5834
MEM 199.261719 1652241801.6838
MEM 188.175781 1652241801.7841
MEM 188.175781 1652241801.8845
MEM 196.683594 1652241801.9848
MEM 196.683594 1652241802.0852
MEM 199.777344 1652241802.1856
MEM 199.777344 1652241802.2860
MEM 199.777344 1652241802.3864
MEM 199.777344 1652241802.4867
MEM 188.175781 1652241802.5871
MEM 188.175781 1652241802.6874
MEM 196.683594 1652241802.7878
MEM 196.683594 1652241802.8881
MEM 196.683594 1652241802.9884
MEM 199.777344 1652241803.0888
MEM 199.777344 1652241803.1891
MEM 199.777344 1652241803.2894
MEM 187.144531 1652241803.3898
MEM 188.175781 1652241803.4901
MEM 196.425781 1652241803.5906
MEM 196.425781 1652241803.6910
MEM 199.261719 1652241803.7914
MEM 199.261719 1652241803.8917
MEM 199.261719 1652241803.9920
MEM 199.261719 1652241804.0924
MEM 187.144531 1652241804.1927
MEM 188.175781 1652241804.2931
MEM 196.425781 1652241804.3935
MEM 196.425781 1652241804.4939
MEM 199.261719 1652241804.5942
MEM 199.261719 1652241804.6946
MEM 199.261719 1652241804.7949
MEM 199.261719 1652241804.8960
MEM 188.175781 1652241804.9964
MEM 188.175781 1652241805.0967
MEM 196.425781 1652241805.1971
MEM 199.261719 1652241805.2975
MEM 199.261719 1652241805.3979
MEM 199.261719 1652241805.4982
MEM 199.261719 1652241805.5986
MEM 188.175781 1652241805.6989
MEM 188.175781 1652241805.7992
MEM 188.175781 1652241805.8996
MEM 196.683594 1652241805.9999
MEM 199.777344 1652241806.1003
MEM 199.777344 1652241806.2007
MEM 199.777344 1652241806.3011
MEM 199.777344 1652241806.4015
MEM 188.175781 1652241806.5019
MEM 188.175781 1652241806.6023
MEM 196.683594 1652241806.7027
MEM 199.777344 1652241806.8031
MEM 199.777344 1652241806.9035
MEM 199.777344 1652241807.0038
MEM 199.777344 1652241807.1041
MEM 188.175781 1652241807.2045
MEM 188.175781 1652241807.3048
MEM 196.425781 1652241807.4052
MEM 196.425781 1652241807.5056
MEM 199.261719 1652241807.6059
MEM 199.261719 1652241807.7062
MEM 199.261719 1652241807.8066
MEM 188.175781 1652241807.9069
MEM 188.175781 1652241808.0072
MEM 196.425781 1652241808.1077
MEM 199.261719 1652241808.2081
MEM 199.261719 1652241808.3084
MEM 199.261719 1652241808.4086
MEM 199.261719 1652241808.5090
MEM 188.175781 1652241808.6094
MEM 188.175781 1652241808.7097
MEM 196.425781 1652241808.8101
MEM 199.261719 1652241808.9105
MEM 199.261719 1652241809.0109
MEM 199.261719 1652241809.1111
MEM 184.050781 1652241809.2114
MEM 188.175781 1652241809.3118
MEM 189.980469 1652241809.4122
MEM 196.683594 1652241809.5125
MEM 199.777344 1652241809.6129
MEM 199.777344 1652241809.7133
MEM 199.777344 1652241809.8136
MEM 186.113281 1652241809.9140
MEM 188.175781 1652241810.0144
MEM 196.683594 1652241810.1148
MEM 196.683594 1652241810.2151
MEM 199.777344 1652241810.3155
MEM 199.777344 1652241810.4159
MEM 199.777344 1652241810.5163
MEM 184.566406 1652241810.6166
MEM 188.175781 1652241810.7168
MEM 196.425781 1652241810.8172
MEM 196.425781 1652241810.9175
MEM 199.261719 1652241811.0179
MEM 199.261719 1652241811.1181
MEM 199.261719 1652241811.2184
MEM 188.175781 1652241811.3187
MEM 188.175781 1652241811.4190
MEM 188.175781 1652241811.5193
MEM 196.425781 1652241811.6196
MEM 196.425781 1652241811.7199
MEM 199.261719 1652241811.8202
MEM 199.261719 1652241811.9205
MEM 199.261719 1652241812.0208
MEM 199.261719 1652241812.1211
MEM 188.175781 1652241812.2214
MEM 191.785156 1652241812.3217
MEM 196.425781 1652241812.4219
MEM 196.425781 1652241812.5222
MEM 199.261719 1652241812.6226
MEM 199.261719 1652241812.7242
MEM 199.261719 1652241812.8351
MEM 199.261719 1652241812.9354
MEM 188.175781 1652241813.0357
MEM 188.175781 1652241813.1359
MEM 196.683594 1652241813.2363
MEM 199.777344 1652241813.3366
MEM 199.777344 1652241813.4370
MEM 199.777344 1652241813.5374
MEM 199.777344 1652241813.6378
MEM 187.144531 1652241813.7381
MEM 188.175781 1652241813.8385
MEM 196.683594 1652241813.9388
MEM 196.683594 1652241814.0392
MEM 199.777344 1652241814.1396
MEM 199.777344 1652241814.2398
MEM 199.777344 1652241814.3402
MEM 188.175781 1652241814.4406
MEM 188.175781 1652241814.5409
MEM 196.425781 1652241814.6413
MEM 199.261719 1652241814.7418
MEM 199.261719 1652241814.8422
MEM 199.261719 1652241814.9425
MEM 199.261719 1652241815.0428
MEM 188.175781 1652241815.1432
MEM 188.175781 1652241815.2436
MEM 196.425781 1652241815.3440
MEM 196.425781 1652241815.4445
MEM 199.261719 1652241815.5448
MEM 199.261719 1652241815.6452
MEM 199.261719 1652241815.7455
MEM 188.175781 1652241815.8458
MEM 188.175781 1652241815.9462
MEM 196.425781 1652241816.0466
MEM 199.261719 1652241816.1471
MEM 199.261719 1652241816.2474
MEM 199.261719 1652241816.3478
MEM 199.261719 1652241816.4481
MEM 186.113281 1652241816.5485
MEM 188.175781 1652241816.6488
MEM 196.683594 1652241816.7492
MEM 196.683594 1652241816.8496
MEM 196.683594 1652241816.9499
MEM 199.777344 1652241817.0504
MEM 199.777344 1652241817.1508
MEM 199.777344 1652241817.2512
MEM 199.777344 1652241817.3515
MEM 188.175781 1652241817.4519
MEM 188.175781 1652241817.5524
MEM 196.683594 1652241817.6528
MEM 196.683594 1652241817.7531
MEM 196.683594 1652241817.8534
MEM 199.777344 1652241817.9537
MEM 199.777344 1652241818.0540
MEM 199.777344 1652241818.1543
MEM 188.175781 1652241818.2547
MEM 188.175781 1652241818.3551
MEM 188.175781 1652241818.4554
MEM 196.425781 1652241818.5558
MEM 196.425781 1652241818.6562
MEM 199.261719 1652241818.7565
MEM 199.261719 1652241818.8568
MEM 199.261719 1652241818.9572
MEM 183.796875 1652241819.0576
MEM 188.175781 1652241819.1580
MEM 194.878906 1652241819.2584
MEM 196.425781 1652241819.3587
MEM 196.425781 1652241819.4591
MEM 199.261719 1652241819.5594
MEM 199.261719 1652241819.6597
MEM 188.175781 1652241819.7602
MEM 188.175781 1652241819.8605
MEM 188.175781 1652241819.9609
MEM 196.425781 1652241820.0612
MEM 199.261719 1652241820.1615
MEM 199.261719 1652241820.2619
MEM 199.261719 1652241820.3623
MEM 188.175781 1652241820.4626
MEM 188.175781 1652241820.5630
MEM 196.683594 1652241820.6633
MEM 196.683594 1652241820.7637
MEM 199.777344 1652241820.8641
MEM 199.777344 1652241820.9644
MEM 199.777344 1652241821.0647
MEM 183.796875 1652241821.1650
MEM 188.175781 1652241821.2654
MEM 188.175781 1652241821.3657
MEM 196.683594 1652241821.4661
MEM 199.777344 1652241821.5665
MEM 199.777344 1652241821.6668
MEM 199.777344 1652241821.7672
MEM 185.339844 1652241821.8676
MEM 188.175781 1652241821.9679
MEM 188.175781 1652241822.0683
MEM 196.425781 1652241822.1686
MEM 196.425781 1652241822.2690
MEM 199.261719 1652241822.3694
MEM 199.261719 1652241822.4697
MEM 199.261719 1652241822.5701
MEM 188.175781 1652241822.6705
MEM 188.175781 1652241822.7709
MEM 196.425781 1652241822.8712
MEM 196.425781 1652241822.9715
MEM 199.261719 1652241823.0719
MEM 199.261719 1652241823.1722
MEM 199.261719 1652241823.2726
MEM 188.175781 1652241823.3730
MEM 195.652344 1652241823.4733
MEM 196.425781 1652241823.5737
MEM 196.425781 1652241823.6741
MEM 199.261719 1652241823.7746
MEM 199.261719 1652241823.8750
MEM 199.261719 1652241823.9753
MEM 188.175781 1652241824.0756
MEM 188.175781 1652241824.1760
MEM 196.683594 1652241824.2764
MEM 196.683594 1652241824.3767
MEM 199.777344 1652241824.4771
MEM 199.777344 1652241824.5775
MEM 199.777344 1652241824.6779
MEM 188.175781 1652241824.7783
MEM 188.175781 1652241824.8786
MEM 196.683594 1652241824.9790
MEM 196.683594 1652241825.0794
MEM 196.683594 1652241825.1797
MEM 199.777344 1652241825.2801
MEM 199.777344 1652241825.3805
MEM 199.777344 1652241825.4808
MEM 188.175781 1652241825.5812
MEM 188.175781 1652241825.6816
MEM 196.425781 1652241825.7820
MEM 196.425781 1652241825.8823
MEM 198.230469 1652241825.9827
MEM 199.261719 1652241826.0831
MEM 199.261719 1652241826.1834
MEM 188.175781 1652241826.2837
MEM 188.175781 1652241826.3840
MEM 196.425781 1652241826.4843
MEM 196.425781 1652241826.5847
MEM 196.425781 1652241826.6850
MEM 199.261719 1652241826.7852
MEM 199.261719 1652241826.8855
MEM 199.261719 1652241826.9858
MEM 188.175781 1652241827.0861
MEM 188.175781 1652241827.1864
MEM 196.425781 1652241827.2867
MEM 196.425781 1652241827.3870
MEM 199.261719 1652241827.4873
MEM 199.261719 1652241827.5876
MEM 199.261719 1652241827.6879
MEM 186.113281 1652241827.7881
MEM 188.175781 1652241827.8884
MEM 196.683594 1652241827.9887
MEM 196.683594 1652241828.0889
MEM 199.777344 1652241828.1892
MEM 199.777344 1652241828.2895
MEM 199.777344 1652241828.3898
MEM 199.777344 1652241828.4901
MEM 188.175781 1652241828.5904
MEM 196.683594 1652241828.6906
MEM 199.777344 1652241828.7910
MEM 199.777344 1652241828.8913
MEM 199.777344 1652241828.9917
MEM 199.777344 1652241829.0920
MEM 188.175781 1652241829.1924
MEM 188.175781 1652241829.2927
MEM 188.175781 1652241829.3932
MEM 196.425781 1652241829.4936
MEM 199.261719 1652241829.5940
MEM 199.261719 1652241829.6943
MEM 199.261719 1652241829.7947
MEM 199.261719 1652241829.8951
MEM 188.175781 1652241829.9954
MEM 188.175781 1652241830.0957
MEM 188.175781 1652241830.1961
MEM 196.425781 1652241830.2965
MEM 199.261719 1652241830.3969
MEM 199.261719 1652241830.4972
MEM 199.261719 1652241830.5976
MEM 183.796875 1652241830.6979
MEM 188.175781 1652241830.7983
MEM 195.394531 1652241830.8987
MEM 196.425781 1652241830.9991
MEM 199.261719 1652241831.0995
MEM 199.261719 1652241831.1998
MEM 199.261719 1652241831.3002
MEM 188.175781 1652241831.4005
MEM 188.175781 1652241831.5009
MEM 188.175781 1652241831.6013
MEM 196.683594 1652241831.7067
MEM 196.683594 1652241831.8071
MEM 199.777344 1652241831.9074
MEM 199.777344 1652241832.0078
MEM 188.175781 1652241832.1082
MEM 188.175781 1652241832.2104
MEM 188.175781 1652241832.3107
MEM 196.683594 1652241832.4111
MEM 199.777344 1652241832.5115
MEM 199.777344 1652241832.6119
MEM 199.777344 1652241832.7122
MEM 183.796875 1652241832.8126
MEM 188.175781 1652241832.9151
MEM 188.175781 1652241833.0155
MEM 192.042969 1652241833.1159
MEM 196.425781 1652241833.2162
MEM 196.425781 1652241833.3170
MEM 199.261719 1652241833.4173
MEM 199.261719 1652241833.5177
MEM 199.261719 1652241833.6181
MEM 187.144531 1652241833.7185
MEM 188.175781 1652241833.8189
MEM 190.238281 1652241833.9191
MEM 196.425781 1652241834.0195
MEM 196.425781 1652241834.1198
MEM 199.261719 1652241834.2202
MEM 199.261719 1652241834.3206
MEM 199.261719 1652241834.4209
MEM 188.175781 1652241834.5267
MEM 188.175781 1652241834.6270
MEM 196.425781 1652241834.7290
MEM 196.425781 1652241834.8293
MEM 199.261719 1652241834.9297
MEM 199.261719 1652241835.0301
MEM 199.261719 1652241835.1305
MEM 188.175781 1652241835.2308
MEM 188.175781 1652241835.3312
MEM 188.175781 1652241835.4315
MEM 196.683594 1652241835.5319
MEM 199.777344 1652241835.6324
MEM 199.777344 1652241835.7328
MEM 199.777344 1652241835.8392
MEM 199.777344 1652241835.9396
MEM 188.175781 1652241836.0399
MEM 188.175781 1652241836.1403
MEM 188.175781 1652241836.2406
MEM 196.683594 1652241836.3410
MEM 196.683594 1652241836.4414
MEM 199.777344 1652241836.5417
MEM 199.777344 1652241836.6421
MEM 188.175781 1652241836.7424
MEM 188.175781 1652241836.8427
MEM 188.175781 1652241836.9431
MEM 196.425781 1652241837.0436
MEM 196.425781 1652241837.1439
MEM 199.261719 1652241837.2443
MEM 199.261719 1652241837.3446
MEM 199.261719 1652241837.4449
MEM 188.175781 1652241837.5551
MEM 188.175781 1652241837.6555
MEM 196.425781 1652241837.7558
MEM 199.261719 1652241837.8564
MEM 199.261719 1652241837.9567
MEM 199.261719 1652241838.0571
MEM 188.175781 1652241838.1575
MEM 188.175781 1652241838.2579
MEM 188.175781 1652241838.3583
MEM 196.425781 1652241838.4587
MEM 196.425781 1652241838.5591
MEM 199.261719 1652241838.6594
MEM 199.261719 1652241838.7597
MEM 199.261719 1652241838.8600
MEM 188.175781 1652241838.9605
MEM 188.175781 1652241839.0609
MEM 196.683594 1652241839.1612
MEM 196.683594 1652241839.2615
MEM 196.683594 1652241839.3619
MEM 199.777344 1652241839.4623
MEM 199.777344 1652241839.5626
MEM 199.777344 1652241839.6630
MEM 188.175781 1652241839.7634
MEM 188.175781 1652241839.8639
MEM 196.683594 1652241839.9643
MEM 196.683594 1652241840.0646
MEM 199.777344 1652241840.1650
MEM 199.777344 1652241840.2654
MEM 199.777344 1652241840.3657
MEM 186.628906 1652241840.4661
MEM 188.175781 1652241840.5664
MEM 188.175781 1652241840.6668
MEM 195.652344 1652241840.7671
MEM 196.425781 1652241840.8675
MEM 199.261719 1652241840.9679
MEM 199.261719 1652241841.0682
MEM 199.261719 1652241841.1686
MEM 188.175781 1652241841.2690
MEM 188.175781 1652241841.3693
MEM 188.175781 1652241841.4697
MEM 196.425781 1652241841.5701
MEM 196.425781 1652241841.6705
MEM 199.261719 1652241841.7708
MEM 199.261719 1652241841.8712
MEM 199.261719 1652241841.9715
MEM 188.175781 1652241842.0720
MEM 191.785156 1652241842.1724
MEM 196.425781 1652241842.2728
MEM 196.425781 1652241842.3730
MEM 199.261719 1652241842.4733
MEM 199.261719 1652241842.5736
MEM 199.261719 1652241842.6739
MEM 188.175781 1652241842.7742
MEM 188.175781 1652241842.8745
MEM 196.683594 1652241842.9748
MEM 196.683594 1652241843.0751
MEM 199.777344 1652241843.1755
MEM 199.777344 1652241843.2758
MEM 199.777344 1652241843.3760
MEM 188.175781 1652241843.4763
MEM 188.175781 1652241843.5766
MEM 196.683594 1652241843.6770
MEM 196.683594 1652241843.7773
MEM 196.683594 1652241843.8776
MEM 199.777344 1652241843.9779
MEM 199.777344 1652241844.0782
MEM 199.777344 1652241844.1785
MEM 188.175781 1652241844.2788
MEM 188.175781 1652241844.3791
MEM 188.175781 1652241844.4793
MEM 195.652344 1652241844.5796
MEM 196.425781 1652241844.6799
MEM 196.425781 1652241844.7802
MEM 199.261719 1652241844.8806
MEM 199.261719 1652241844.9810
MEM 199.261719 1652241845.0814
MEM 187.660156 1652241845.1817
MEM 188.175781 1652241845.2821
MEM 196.425781 1652241845.3824
MEM 196.425781 1652241845.4828
MEM 199.261719 1652241845.5833
MEM 199.261719 1652241845.6837
MEM 199.261719 1652241845.7841
MEM 183.796875 1652241845.8845
MEM 188.175781 1652241845.9849
MEM 188.175781 1652241846.0853
MEM 196.425781 1652241846.1857
MEM 199.261719 1652241846.2861
MEM 199.261719 1652241846.3865
MEM 199.261719 1652241846.4869
