CMDLINE /usr/bin/python3 scripts/AE-SVM-Malaria.py
MEM 4994.585938 1652243837.1496
MEM 4994.570312 1652243837.2500
MEM 4994.570312 1652243837.3503
MEM 4994.570312 1652243837.4507
MEM 4994.570312 1652243837.5511
MEM 4994.570312 1652243837.6515
MEM 4994.570312 1652243837.7519
MEM 4994.570312 1652243837.8522
MEM 4994.570312 1652243837.9526
MEM 4994.570312 1652243838.0529
MEM 4994.570312 1652243838.1533
MEM 4994.570312 1652243838.2537
MEM 4994.570312 1652243838.3541
MEM 4994.570312 1652243838.4544
MEM 4994.570312 1652243838.5548
MEM 4994.570312 1652243838.6552
MEM 4994.570312 1652243838.7558
MEM 4995.082031 1652243838.8561
MEM 4995.082031 1652243838.9565
MEM 4994.847656 1652243839.0569
MEM 4994.832031 1652243839.1573
MEM 4994.832031 1652243839.2577
MEM 4994.816406 1652243839.3580
MEM 4994.800781 1652243839.4584
MEM 4994.789062 1652243839.5588
MEM 4994.789062 1652243839.6593
MEM 4994.773438 1652243839.7597
MEM 4994.773438 1652243839.8601
MEM 4994.757812 1652243839.9605
MEM 4994.742188 1652243840.0610
MEM 4994.726562 1652243840.1615
MEM 4994.726562 1652243840.2619
MEM 4994.394531 1652243840.3623
MEM 4994.394531 1652243840.4626
MEM 4994.394531 1652243840.5631
MEM 4994.394531 1652243840.6634
MEM 4994.394531 1652243840.7639
MEM 4994.375000 1652243840.8642
MEM 4994.375000 1652243840.9646
MEM 4994.375000 1652243841.0649
MEM 4994.375000 1652243841.1653
MEM 4994.375000 1652243841.2657
MEM 4994.375000 1652243841.3661
MEM 4994.375000 1652243841.4664
MEM 4994.375000 1652243841.5667
MEM 4994.375000 1652243841.6671
MEM 4994.375000 1652243841.7675
MEM 4994.375000 1652243841.8678
MEM 4994.375000 1652243841.9682
MEM 4994.375000 1652243842.0685
MEM 4994.375000 1652243842.1689
MEM 4994.375000 1652243842.2693
MEM 4994.375000 1652243842.3696
MEM 4994.886719 1652243842.4700
MEM 4994.652344 1652243842.5704
MEM 4994.652344 1652243842.6752
MEM 4994.636719 1652243842.7756
MEM 4994.625000 1652243842.8760
MEM 4994.625000 1652243842.9764
MEM 4994.609375 1652243843.0768
MEM 4995.375000 1652243843.1772
MEM 4995.359375 1652243843.2776
MEM 4996.632812 1652243843.3780
MEM 5000.242188 1652243843.4784
MEM 5002.027344 1652243843.5788
MEM 5002.027344 1652243843.6792
MEM 5002.011719 1652243843.7796
MEM 5002.000000 1652243843.8799
MEM 5001.996094 1652243843.9803
MEM 5001.875000 1652243844.0807
MEM 5001.875000 1652243844.1810
MEM 5001.875000 1652243844.2813
MEM 5002.128906 1652243844.3840
MEM 5002.128906 1652243844.4843
MEM 5001.929688 1652243844.5847
MEM 5001.929688 1652243844.6850
MEM 5001.929688 1652243844.7852
MEM 5001.929688 1652243844.8856
MEM 5001.929688 1652243844.9859
MEM 5001.929688 1652243845.0862
MEM 5001.929688 1652243845.1865
MEM 5001.929688 1652243845.2871
MEM 5001.929688 1652243845.3875
MEM 5001.929688 1652243845.4877
MEM 5001.929688 1652243845.5880
MEM 5001.929688 1652243845.6883
MEM 5001.929688 1652243845.7886
MEM 5001.929688 1652243845.8889
MEM 5002.441406 1652243845.9892
MEM 5002.441406 1652243846.0895
MEM 5002.207031 1652243846.1899
MEM 5004.523438 1652243846.2903
MEM 5004.507812 1652243846.3907
MEM 5009.128906 1652243846.4911
MEM 5015.574219 1652243846.5915
MEM 5019.160156 1652243846.6919
MEM 5024.832031 1652243846.7923
MEM 5032.812500 1652243846.8927
MEM 5036.402344 1652243846.9936
MEM 5040.269531 1652243847.0939
MEM 5040.257812 1652243847.1944
MEM 5040.238281 1652243847.2948
MEM 5040.238281 1652243847.3951
MEM 5040.222656 1652243847.4955
MEM 5040.222656 1652243847.5960
MEM 5040.277344 1652243847.6964
MEM 5040.277344 1652243847.7968
MEM 5040.277344 1652243847.8971
MEM 5040.277344 1652243847.9975
MEM 5040.277344 1652243848.0978
MEM 5040.253906 1652243848.1982
MEM 5040.253906 1652243848.2985
MEM 5040.253906 1652243848.3989
MEM 5040.253906 1652243848.4991
MEM 5040.253906 1652243848.5995
MEM 5040.253906 1652243848.6999
MEM 5040.253906 1652243848.8003
MEM 5040.253906 1652243848.9006
MEM 5040.253906 1652243849.0010
MEM 5040.253906 1652243849.1014
MEM 5040.253906 1652243849.2018
MEM 5040.253906 1652243849.3022
MEM 5040.253906 1652243849.4026
MEM 5040.253906 1652243849.5030
MEM 5040.253906 1652243849.6033
MEM 5040.253906 1652243849.7037
MEM 5040.765625 1652243849.8041
MEM 5040.765625 1652243849.9045
MEM 5040.531250 1652243850.0049
MEM 5040.539062 1652243850.1054
MEM 5040.515625 1652243850.2058
MEM 5040.500000 1652243850.3063
MEM 5040.500000 1652243850.4068
MEM 5040.484375 1652243850.5072
MEM 5040.496094 1652243850.6076
MEM 5040.468750 1652243850.7080
MEM 5040.453125 1652243850.8085
MEM 5040.437500 1652243850.9088
MEM 5040.437500 1652243851.0092
MEM 5040.421875 1652243851.1097
MEM 5040.421875 1652243851.2102
MEM 5040.406250 1652243851.3106
MEM 5040.093750 1652243851.4110
MEM 5040.085938 1652243851.5114
MEM 5040.085938 1652243851.6118
MEM 5040.085938 1652243851.7121
MEM 5040.085938 1652243851.8147
MEM 5040.085938 1652243851.9151
MEM 5040.875000 1652243852.0155
MEM 5041.859375 1652243852.1158
MEM 5041.859375 1652243852.2162
MEM 5041.574219 1652243852.3166
MEM 5041.574219 1652243852.4169
MEM 5041.574219 1652243852.5173
MEM 5041.574219 1652243852.6177
MEM 5041.574219 1652243852.7181
MEM 5041.574219 1652243852.8184
MEM 5041.574219 1652243852.9188
MEM 5041.574219 1652243853.0192
MEM 5041.574219 1652243853.1218
MEM 5048.789062 1652243853.2222
MEM 5048.789062 1652243853.3226
MEM 5048.789062 1652243853.4230
MEM 5048.789062 1652243853.5233
MEM 5048.789062 1652243853.6237
MEM 5048.789062 1652243853.7241
MEM 5048.789062 1652243853.8244
MEM 5049.300781 1652243853.9248
MEM 5049.066406 1652243854.0252
MEM 5052.160156 1652243854.1256
MEM 5054.722656 1652243854.2262
MEM 5056.511719 1652243854.3265
MEM 5056.511719 1652243854.4269
MEM 5056.496094 1652243854.5274
MEM 5056.496094 1652243854.6278
MEM 5056.480469 1652243854.7282
MEM 5056.464844 1652243854.8286
MEM 5056.464844 1652243854.9290
MEM 5056.449219 1652243855.0296
MEM 5056.437500 1652243855.1300
MEM 5056.437500 1652243855.2304
MEM 5056.421875 1652243855.3308
MEM 5056.222656 1652243855.4312
MEM 5056.222656 1652243855.5315
MEM 5056.222656 1652243855.6319
MEM 5056.214844 1652243855.7323
MEM 5056.214844 1652243855.8326
MEM 5056.214844 1652243855.9330
MEM 5056.214844 1652243856.0334
MEM 5056.214844 1652243856.1337
MEM 5056.191406 1652243856.2341
MEM 5056.191406 1652243856.3345
MEM 5056.191406 1652243856.4348
MEM 5056.191406 1652243856.5352
MEM 5056.191406 1652243856.6355
MEM 5056.191406 1652243856.7359
MEM 5056.191406 1652243856.8362
MEM 5056.191406 1652243856.9365
MEM 5056.191406 1652243857.0369
MEM 5056.191406 1652243857.1373
MEM 5056.191406 1652243857.2377
MEM 5056.191406 1652243857.3381
MEM 5056.191406 1652243857.4385
MEM 5056.191406 1652243857.5388
MEM 5056.191406 1652243857.6392
MEM 5056.191406 1652243857.7395
MEM 5056.703125 1652243857.8399
MEM 5056.703125 1652243857.9403
MEM 5056.468750 1652243858.0407
MEM 5056.453125 1652243858.1411
MEM 5056.453125 1652243858.2416
MEM 5056.441406 1652243858.3419
MEM 5058.214844 1652243858.4424
MEM 5061.308594 1652243858.5428
MEM 5064.906250 1652243858.6432
MEM 5064.890625 1652243858.7436
MEM 5064.890625 1652243858.8439
MEM 5064.871094 1652243858.9443
MEM 5064.890625 1652243859.0447
MEM 5064.859375 1652243859.1466
MEM 5064.843750 1652243859.2471
MEM 5065.078125 1652243859.3474
MEM 5064.691406 1652243859.4478
MEM 5064.691406 1652243859.5481
MEM 5064.691406 1652243859.6484
MEM 5064.691406 1652243859.7487
MEM 5064.683594 1652243859.8491
MEM 5064.671875 1652243859.9494
MEM 5064.671875 1652243860.0511
MEM 5064.671875 1652243860.1515
MEM 5064.671875 1652243860.2518
MEM 5064.671875 1652243860.3522
MEM 5064.671875 1652243860.4526
MEM 5064.671875 1652243860.5530
MEM 5064.671875 1652243860.6534
MEM 5064.671875 1652243860.7538
MEM 5064.671875 1652243860.8544
MEM 5064.671875 1652243860.9548
MEM 5064.671875 1652243861.0552
MEM 5064.671875 1652243861.1556
MEM 5064.671875 1652243861.2560
MEM 5064.671875 1652243861.3564
MEM 5064.671875 1652243861.4567
MEM 5065.183594 1652243861.5571
MEM 5065.183594 1652243861.6575
MEM 5064.949219 1652243861.7579
MEM 5064.933594 1652243861.8583
MEM 5064.933594 1652243861.9587
MEM 5064.914062 1652243862.0593
MEM 5068.519531 1652243862.1598
MEM 5068.507812 1652243862.2602
MEM 5068.507812 1652243862.3607
MEM 5068.488281 1652243862.4611
MEM 5068.480469 1652243862.5618
MEM 5068.480469 1652243862.6622
MEM 5068.460938 1652243862.7626
MEM 5068.460938 1652243862.8631
MEM 5068.445312 1652243862.9635
MEM 5068.429688 1652243863.0639
MEM 5068.429688 1652243863.1643
MEM 5068.234375 1652243863.2647
MEM 5068.234375 1652243863.3651
MEM 5068.234375 1652243863.4655
MEM 5068.234375 1652243863.5658
MEM 5068.234375 1652243863.6662
MEM 5068.234375 1652243863.7666
MEM 5068.468750 1652243863.8670
MEM 5068.468750 1652243863.9674
MEM 5068.468750 1652243864.0678
MEM 5068.468750 1652243864.1682
MEM 5068.468750 1652243864.2685
MEM 5068.468750 1652243864.3690
MEM 5068.468750 1652243864.4693
MEM 5068.468750 1652243864.5697
MEM 5068.468750 1652243864.6701
MEM 5068.468750 1652243864.7705
MEM 5068.468750 1652243864.8711
MEM 5068.468750 1652243864.9715
MEM 5068.468750 1652243865.0719
MEM 5068.468750 1652243865.1723
MEM 5068.468750 1652243865.2726
MEM 5068.468750 1652243865.3730
MEM 5068.468750 1652243865.4735
MEM 5068.980469 1652243865.5738
MEM 5068.980469 1652243865.6742
MEM 5068.746094 1652243865.7746
MEM 5068.730469 1652243865.8751
MEM 5068.730469 1652243865.9755
MEM 5068.714844 1652243866.0763
MEM 5068.714844 1652243866.1767
MEM 5068.699219 1652243866.2773
MEM 5068.687500 1652243866.3778
MEM 5068.687500 1652243866.4781
MEM 5068.667969 1652243866.5793
MEM 5068.667969 1652243866.6798
MEM 5068.652344 1652243866.7802
MEM 5068.652344 1652243866.8806
MEM 5068.636719 1652243866.9813
MEM 5068.636719 1652243867.0832
MEM 5068.625000 1652243867.1841
MEM 5068.625000 1652243867.2845
MEM 5068.304688 1652243867.3849
MEM 5068.304688 1652243867.4853
MEM 5068.304688 1652243867.5856
MEM 5068.304688 1652243867.6871
MEM 5068.304688 1652243867.7876
MEM 5068.285156 1652243867.8879
MEM 5068.285156 1652243867.9883
MEM 5068.285156 1652243868.0886
MEM 5068.285156 1652243868.1890
MEM 5068.285156 1652243868.2893
MEM 5068.285156 1652243868.3897
MEM 5068.285156 1652243868.4901
MEM 5068.285156 1652243868.5904
MEM 5068.285156 1652243868.6907
MEM 5068.285156 1652243868.7912
MEM 5068.285156 1652243868.8915
MEM 5068.285156 1652243868.9919
MEM 5068.285156 1652243869.0922
MEM 5068.285156 1652243869.1926
MEM 5068.285156 1652243869.2929
MEM 5068.285156 1652243869.3932
MEM 5068.796875 1652243869.4935
MEM 5068.796875 1652243869.5939
MEM 5068.566406 1652243869.6943
MEM 5068.546875 1652243869.7948
MEM 5068.546875 1652243869.8952
MEM 5072.656250 1652243869.9956
MEM 5073.925781 1652243870.0960
MEM 5075.214844 1652243870.1963
MEM 5076.492188 1652243870.2968
MEM 5076.492188 1652243870.3983
MEM 5076.476562 1652243870.4988
MEM 5076.460938 1652243870.5993
MEM 5076.460938 1652243870.6998
MEM 5076.441406 1652243870.8003
MEM 5076.421875 1652243870.9007
MEM 5076.421875 1652243871.0011
MEM 5076.191406 1652243871.1014
MEM 5076.191406 1652243871.2018
MEM 5076.191406 1652243871.3022
MEM 5076.191406 1652243871.4026
MEM 5076.191406 1652243871.5030
MEM 5076.171875 1652243871.6034
MEM 5076.171875 1652243871.7038
MEM 5076.171875 1652243871.8041
MEM 5076.171875 1652243871.9044
MEM 5076.171875 1652243872.0048
MEM 5076.171875 1652243872.1051
MEM 5076.171875 1652243872.2054
MEM 5076.171875 1652243872.3057
MEM 5076.171875 1652243872.4059
MEM 5076.171875 1652243872.5062
MEM 5076.171875 1652243872.6067
MEM 5076.171875 1652243872.7071
MEM 5076.171875 1652243872.8073
MEM 5076.171875 1652243872.9076
MEM 5076.171875 1652243873.0079
MEM 5076.171875 1652243873.1082
MEM 5076.171875 1652243873.2085
MEM 5076.683594 1652243873.3088
MEM 5076.683594 1652243873.4092
MEM 5076.449219 1652243873.5096
MEM 5076.433594 1652243873.6100
MEM 5076.433594 1652243873.7104
MEM 5076.414062 1652243873.8108
MEM 5076.414062 1652243873.9114
MEM 5076.402344 1652243874.0119
MEM 5076.398438 1652243874.1123
MEM 5076.390625 1652243874.2127
MEM 5076.371094 1652243874.3131
MEM 5076.371094 1652243874.4135
MEM 5076.371094 1652243874.5140
MEM 5076.355469 1652243874.6147
MEM 5076.343750 1652243874.7151
MEM 5076.343750 1652243874.8156
MEM 5076.324219 1652243874.9160
MEM 5076.312500 1652243875.0164
MEM 5076.003906 1652243875.1168
MEM 5076.003906 1652243875.2171
MEM 5076.003906 1652243875.3175
MEM 5076.003906 1652243875.4179
MEM 5075.988281 1652243875.5183
MEM 5075.988281 1652243875.6187
MEM 5075.988281 1652243875.7193
MEM 5075.988281 1652243875.8197
MEM 5075.988281 1652243875.9201
MEM 5075.988281 1652243876.0205
MEM 5075.988281 1652243876.1208
MEM 5075.988281 1652243876.2212
MEM 5075.988281 1652243876.3215
MEM 5075.988281 1652243876.4219
MEM 5075.988281 1652243876.5223
MEM 5075.988281 1652243876.6226
MEM 5075.988281 1652243876.7231
MEM 5075.988281 1652243876.8234
MEM 5075.988281 1652243876.9237
MEM 5075.988281 1652243877.0241
MEM 5075.988281 1652243877.1245
MEM 5075.988281 1652243877.2249
MEM 5076.500000 1652243877.3252
MEM 5076.500000 1652243877.4256
MEM 5076.265625 1652243877.5260
MEM 5076.250000 1652243877.6265
MEM 5076.250000 1652243877.7269
MEM 5077.519531 1652243877.8272
MEM 5077.500000 1652243877.9277
MEM 5077.500000 1652243878.0281
MEM 5077.488281 1652243878.1286
MEM 5077.472656 1652243878.2290
MEM 5077.472656 1652243878.3294
MEM 5077.457031 1652243878.4298
MEM 5077.457031 1652243878.5304
MEM 5077.441406 1652243878.6308
MEM 5077.429688 1652243878.7312
MEM 5077.429688 1652243878.8316
MEM 5077.187500 1652243878.9320
MEM 5077.187500 1652243879.0323
MEM 5077.187500 1652243879.1327
MEM 5077.187500 1652243879.2331
MEM 5077.187500 1652243879.3335
MEM 5077.171875 1652243879.4339
MEM 5077.171875 1652243879.5343
MEM 5077.171875 1652243879.6347
MEM 5077.171875 1652243879.7351
MEM 5077.171875 1652243879.8355
MEM 5077.171875 1652243879.9359
MEM 5077.171875 1652243880.0362
MEM 5077.171875 1652243880.1366
MEM 5077.171875 1652243880.2371
MEM 5077.171875 1652243880.3375
MEM 5077.171875 1652243880.4378
MEM 5077.171875 1652243880.5382
MEM 5077.171875 1652243880.6387
MEM 5077.171875 1652243880.7391
MEM 5077.171875 1652243880.8395
MEM 5077.683594 1652243880.9399
MEM 5077.683594 1652243881.0403
MEM 5077.445312 1652243881.1409
MEM 5077.445312 1652243881.2413
MEM 5077.433594 1652243881.3421
MEM 5077.421875 1652243881.4426
MEM 5077.421875 1652243881.5465
MEM 5077.406250 1652243881.6473
MEM 5077.390625 1652243881.7477
MEM 5077.390625 1652243881.8481
MEM 5083.523438 1652243881.9486
MEM 5083.511719 1652243882.0490
MEM 5083.511719 1652243882.1494
MEM 5083.496094 1652243882.2498
MEM 5083.472656 1652243882.3503
MEM 5083.472656 1652243882.4507
MEM 5083.167969 1652243882.5511
MEM 5083.167969 1652243882.6514
MEM 5083.167969 1652243882.7518
MEM 5083.152344 1652243882.8522
MEM 5083.152344 1652243882.9525
MEM 5083.152344 1652243883.0529
MEM 5083.152344 1652243883.1533
MEM 5083.152344 1652243883.2537
MEM 5083.132812 1652243883.3541
MEM 5083.132812 1652243883.4545
MEM 5083.132812 1652243883.5549
MEM 5083.132812 1652243883.6553
MEM 5083.132812 1652243883.7557
MEM 5083.132812 1652243883.8561
MEM 5083.132812 1652243883.9565
MEM 5083.132812 1652243884.0569
MEM 5083.132812 1652243884.1574
MEM 5083.382812 1652243884.2578
MEM 5083.382812 1652243884.3582
MEM 5083.382812 1652243884.4585
MEM 5083.382812 1652243884.5589
MEM 5083.382812 1652243884.6593
MEM 5083.382812 1652243884.7597
MEM 5083.894531 1652243884.8601
MEM 5083.894531 1652243884.9605
MEM 5084.582031 1652243885.0609
MEM 5085.402344 1652243885.1613
MEM 5085.402344 1652243885.2617
MEM 5085.128906 1652243885.3623
MEM 5086.914062 1652243885.4628
MEM 5090.523438 1652243885.5632
MEM 5094.375000 1652243885.6672
MEM 5094.355469 1652243885.7676
MEM 5094.339844 1652243885.8680
MEM 5094.339844 1652243885.9685
MEM 5096.128906 1652243886.0689
MEM 5099.722656 1652243886.1693
MEM 5099.722656 1652243886.2697
MEM 5099.710938 1652243886.3709
MEM 5099.710938 1652243886.4713
MEM 5099.691406 1652243886.5727
MEM 5099.546875 1652243886.6730
MEM 5099.546875 1652243886.7733
MEM 5099.546875 1652243886.8736
MEM 5099.546875 1652243886.9738
MEM 5099.546875 1652243887.0742
MEM 5099.527344 1652243887.1746
MEM 5099.527344 1652243887.2749
MEM 5099.527344 1652243887.3752
MEM 5099.527344 1652243887.4755
MEM 5099.527344 1652243887.5758
MEM 5099.527344 1652243887.6761
MEM 5099.527344 1652243887.7764
MEM 5099.527344 1652243887.8767
MEM 5099.527344 1652243887.9771
MEM 5099.527344 1652243888.0775
MEM 5099.527344 1652243888.1779
MEM 5099.527344 1652243888.2783
MEM 5099.527344 1652243888.3786
MEM 5099.527344 1652243888.4790
MEM 5099.527344 1652243888.5794
MEM 5100.039062 1652243888.6798
MEM 5100.039062 1652243888.7802
MEM 5099.804688 1652243888.8806
MEM 5099.792969 1652243888.9810
MEM 5099.792969 1652243889.0813
MEM 5099.773438 1652243889.1818
MEM 5099.773438 1652243889.2825
MEM 5101.046875 1652243889.3830
MEM 5101.031250 1652243889.4835
MEM 5101.031250 1652243889.5839
MEM 5101.015625 1652243889.6843
MEM 5101.003906 1652243889.7848
MEM 5101.003906 1652243889.8852
MEM 5100.984375 1652243889.9856
MEM 5100.968750 1652243890.0860
MEM 5100.968750 1652243890.1864
MEM 5100.648438 1652243890.2868
MEM 5100.648438 1652243890.3872
MEM 5100.648438 1652243890.4875
MEM 5100.648438 1652243890.5879
MEM 5100.648438 1652243890.6883
MEM 5100.628906 1652243890.7887
MEM 5100.628906 1652243890.8890
MEM 5100.628906 1652243890.9894
MEM 5100.628906 1652243891.0899
MEM 5100.628906 1652243891.1903
MEM 5100.628906 1652243891.2906
MEM 5100.628906 1652243891.3910
MEM 5100.628906 1652243891.4914
MEM 5100.628906 1652243891.5918
MEM 5100.628906 1652243891.6921
MEM 5100.628906 1652243891.7925
MEM 5100.628906 1652243891.8929
MEM 5100.628906 1652243891.9932
MEM 5100.628906 1652243892.0935
MEM 5101.140625 1652243892.1939
MEM 5101.394531 1652243892.2943
MEM 5104.765625 1652243892.3947
MEM 5104.746094 1652243892.4952
MEM 5104.730469 1652243892.5956
MEM 5104.730469 1652243892.6960
MEM 5104.718750 1652243892.7967
MEM 5104.703125 1652243892.8988
MEM 5104.703125 1652243893.0014
MEM 5104.683594 1652243893.1019
MEM 5106.542969 1652243893.2023
MEM 5106.527344 1652243893.3027
MEM 5106.507812 1652243893.4031
MEM 5107.402344 1652243893.5036
MEM 5107.394531 1652243893.6040
MEM 5107.179688 1652243893.7044
MEM 5107.179688 1652243893.8048
MEM 5107.179688 1652243893.9051
MEM 5107.179688 1652243894.0055
MEM 5107.179688 1652243894.1059
MEM 5107.179688 1652243894.2063
MEM 5107.164062 1652243894.3067
MEM 5107.164062 1652243894.4070
MEM 5107.164062 1652243894.5074
MEM 5107.164062 1652243894.6077
MEM 5107.164062 1652243894.7081
MEM 5107.164062 1652243894.8085
MEM 5107.164062 1652243894.9089
MEM 5107.164062 1652243895.0093
MEM 5107.164062 1652243895.1098
MEM 5107.164062 1652243895.2102
MEM 5107.164062 1652243895.3106
MEM 5107.164062 1652243895.4110
MEM 5107.164062 1652243895.5113
MEM 5107.164062 1652243895.6117
MEM 5107.164062 1652243895.7121
MEM 5107.675781 1652243895.8125
MEM 5107.933594 1652243895.9132
MEM 5107.699219 1652243896.0152
MEM 5107.683594 1652243896.1157
MEM 5107.667969 1652243896.2162
MEM 5107.667969 1652243896.3166
MEM 5107.652344 1652243896.4171
MEM 5107.652344 1652243896.5175
MEM 5107.636719 1652243896.6179
MEM 5107.625000 1652243896.7183
MEM 5107.625000 1652243896.8188
MEM 5107.601562 1652243896.9192
MEM 5107.589844 1652243897.0197
MEM 5107.578125 1652243897.1201
MEM 5107.578125 1652243897.2205
MEM 5107.253906 1652243897.3209
MEM 5107.253906 1652243897.4213
MEM 5107.253906 1652243897.5217
MEM 5107.253906 1652243897.6221
MEM 5107.253906 1652243897.7225
MEM 5107.253906 1652243897.8229
MEM 5107.253906 1652243897.9234
MEM 5107.234375 1652243898.0238
MEM 5107.234375 1652243898.1242
MEM 5107.234375 1652243898.2246
MEM 5107.234375 1652243898.3250
MEM 5107.234375 1652243898.4254
MEM 5107.234375 1652243898.5258
MEM 5107.234375 1652243898.6262
MEM 5107.234375 1652243898.7266
MEM 5107.234375 1652243898.8270
MEM 5107.234375 1652243898.9282
MEM 5107.234375 1652243899.0286
MEM 5107.234375 1652243899.1290
MEM 5107.234375 1652243899.2293
MEM 5107.234375 1652243899.3297
MEM 5107.234375 1652243899.4301
MEM 5107.234375 1652243899.5303
MEM 5107.234375 1652243899.6306
MEM 5107.746094 1652243899.7310
MEM 5107.746094 1652243899.8314
MEM 5107.511719 1652243899.9318
MEM 5107.492188 1652243900.0323
MEM 5107.492188 1652243900.1326
MEM 5107.480469 1652243900.2330
MEM 5107.480469 1652243900.3335
MEM 5109.003906 1652243900.4344
MEM 5108.988281 1652243900.5349
MEM 5109.761719 1652243900.6352
MEM 5111.035156 1652243900.7356
MEM 5112.046875 1652243900.8363
MEM 5112.031250 1652243900.9369
MEM 5112.031250 1652243901.0373
MEM 5112.019531 1652243901.1380
MEM 5111.945312 1652243901.2384
MEM 5111.945312 1652243901.3388
MEM 5111.945312 1652243901.4390
MEM 5111.945312 1652243901.5393
MEM 5111.945312 1652243901.6396
MEM 5111.929688 1652243901.7400
MEM 5111.929688 1652243901.8403
MEM 5111.929688 1652243901.9406
MEM 5111.929688 1652243902.0409
MEM 5111.929688 1652243902.1413
MEM 5111.929688 1652243902.2417
MEM 5111.929688 1652243902.3420
MEM 5111.929688 1652243902.4423
MEM 5111.929688 1652243902.5427
MEM 5111.929688 1652243902.6432
MEM 5111.929688 1652243902.7436
MEM 5111.929688 1652243902.8439
MEM 5111.929688 1652243902.9443
MEM 5111.929688 1652243903.0446
MEM 5111.929688 1652243903.1450
MEM 5111.929688 1652243903.2454
MEM 5112.441406 1652243903.3457
MEM 5112.441406 1652243903.4461
MEM 5112.207031 1652243903.5465
MEM 5112.195312 1652243903.6470
MEM 5112.710938 1652243903.7474
MEM 5112.691406 1652243903.8482
MEM 5112.691406 1652243903.9486
MEM 5112.679688 1652243904.0490
MEM 5112.660156 1652243904.1497
MEM 5112.660156 1652243904.2501
MEM 5112.648438 1652243904.3506
MEM 5112.648438 1652243904.4512
MEM 5112.628906 1652243904.5516
MEM 5112.613281 1652243904.6523
MEM 5112.613281 1652243904.7528
MEM 5112.597656 1652243904.8533
MEM 5112.597656 1652243904.9537
MEM 5112.277344 1652243905.0541
MEM 5112.277344 1652243905.1544
MEM 5112.277344 1652243905.2548
MEM 5112.277344 1652243905.3552
MEM 5112.277344 1652243905.4555
MEM 5112.257812 1652243905.5559
MEM 5112.257812 1652243905.6563
MEM 5112.257812 1652243905.7566
MEM 5112.257812 1652243905.8569
MEM 5112.257812 1652243905.9574
MEM 5112.257812 1652243906.0577
MEM 5112.257812 1652243906.1581
MEM 5112.257812 1652243906.2585
MEM 5112.257812 1652243906.3589
MEM 5112.257812 1652243906.4592
MEM 5112.257812 1652243906.5596
MEM 5112.511719 1652243906.6601
MEM 5112.511719 1652243906.7604
MEM 5112.511719 1652243906.8608
MEM 5112.511719 1652243906.9612
MEM 5112.511719 1652243907.0616
MEM 5112.769531 1652243907.1620
MEM 5112.550781 1652243907.2624
MEM 5112.550781 1652243907.3629
MEM 5112.535156 1652243907.4632
MEM 5112.519531 1652243907.5637
MEM 5112.519531 1652243907.6642
MEM 5112.503906 1652243907.7647
MEM 5112.488281 1652243907.8654
MEM 5112.488281 1652243907.9659
MEM 5113.507812 1652243908.0664
MEM 5113.488281 1652243908.1668
MEM 5113.472656 1652243908.2673
MEM 5113.472656 1652243908.3677
MEM 5113.457031 1652243908.4681
MEM 5113.273438 1652243908.5685
MEM 5113.273438 1652243908.6689
MEM 5113.273438 1652243908.7693
MEM 5113.273438 1652243908.8696
MEM 5113.273438 1652243908.9700
MEM 5113.250000 1652243909.0704
MEM 5113.250000 1652243909.1708
MEM 5113.250000 1652243909.2712
MEM 5113.250000 1652243909.3716
MEM 5113.250000 1652243909.4720
MEM 5113.250000 1652243909.5724
MEM 5113.250000 1652243909.6728
MEM 5113.250000 1652243909.7733
MEM 5113.250000 1652243909.8737
MEM 5113.250000 1652243909.9742
MEM 5113.250000 1652243910.0745
MEM 5113.250000 1652243910.1749
MEM 5113.250000 1652243910.2752
MEM 5113.250000 1652243910.3756
MEM 5113.250000 1652243910.4759
MEM 5113.761719 1652243910.5763
MEM 5113.527344 1652243910.6775
MEM 5116.875000 1652243910.7779
MEM 5118.152344 1652243910.8783
MEM 5118.152344 1652243910.9787
MEM 5118.132812 1652243911.0791
MEM 5118.121094 1652243911.1796
MEM 5118.121094 1652243911.2800
MEM 5118.101562 1652243911.3804
MEM 5118.085938 1652243911.4808
MEM 5118.089844 1652243911.5812
MEM 5118.074219 1652243911.6816
MEM 5118.074219 1652243911.7820
MEM 5118.058594 1652243911.8824
MEM 5119.738281 1652243911.9828
MEM 5119.488281 1652243912.0831
MEM 5119.488281 1652243912.1835
MEM 5119.488281 1652243912.2838
MEM 5119.488281 1652243912.3841
MEM 5119.488281 1652243912.4844
MEM 5119.472656 1652243912.5847
MEM 5119.472656 1652243912.6850
MEM 5119.472656 1652243912.7854
MEM 5119.472656 1652243912.8858
MEM 5119.472656 1652243912.9863
MEM 5119.472656 1652243913.0867
MEM 5119.472656 1652243913.1871
MEM 5119.472656 1652243913.2876
MEM 5119.472656 1652243913.3880
MEM 5119.472656 1652243913.4883
MEM 5119.472656 1652243913.5887
MEM 5119.472656 1652243913.6891
MEM 5119.472656 1652243913.7895
MEM 5119.472656 1652243913.8899
MEM 5119.984375 1652243913.9903
MEM 5119.984375 1652243914.0907
MEM 5119.750000 1652243914.1911
MEM 5119.738281 1652243914.2916
MEM 5119.718750 1652243914.3923
MEM 5119.718750 1652243914.4928
MEM 5119.957031 1652243914.5932
MEM 5119.937500 1652243914.6936
MEM 5119.937500 1652243914.7941
MEM 5121.207031 1652243914.8945
