CMDLINE /usr/bin/python3 scripts/tSNE-SVM-Rhizo.py
MEM 202.355469 1652243000.2703
MEM 202.355469 1652243000.3710
MEM 202.355469 1652243000.4715
MEM 202.355469 1652243000.5720
MEM 202.355469 1652243000.6724
MEM 202.355469 1652243000.7728
MEM 202.355469 1652243000.8732
MEM 202.355469 1652243000.9738
MEM 202.355469 1652243001.0743
MEM 202.355469 1652243001.1746
MEM 202.355469 1652243001.2751
MEM 202.355469 1652243001.3760
MEM 202.355469 1652243001.4764
MEM 202.355469 1652243001.5770
MEM 202.355469 1652243001.6774
MEM 202.355469 1652243001.7778
MEM 202.355469 1652243001.8781
MEM 202.355469 1652243001.9784
MEM 202.355469 1652243002.0788
MEM 202.355469 1652243002.1791
MEM 202.355469 1652243002.2795
MEM 202.355469 1652243002.3798
MEM 202.355469 1652243002.4801
MEM 202.355469 1652243002.5804
MEM 202.355469 1652243002.6808
MEM 202.355469 1652243002.7812
MEM 202.355469 1652243002.8815
MEM 202.355469 1652243002.9818
MEM 202.355469 1652243003.0822
MEM 202.355469 1652243003.1825
MEM 202.355469 1652243003.2828
MEM 202.355469 1652243003.3832
MEM 202.355469 1652243003.4835
MEM 202.355469 1652243003.5839
MEM 202.355469 1652243003.6843
MEM 202.355469 1652243003.7846
MEM 202.355469 1652243003.8849
MEM 202.355469 1652243003.9852
MEM 202.355469 1652243004.0856
MEM 202.355469 1652243004.1859
MEM 202.355469 1652243004.2863
MEM 202.355469 1652243004.3866
MEM 202.355469 1652243004.4896
MEM 202.355469 1652243004.5899
MEM 202.355469 1652243004.6903
MEM 202.355469 1652243004.7906
MEM 202.355469 1652243004.8910
MEM 202.355469 1652243004.9913
MEM 202.355469 1652243005.0917
MEM 202.355469 1652243005.1939
MEM 202.355469 1652243005.2942
MEM 202.355469 1652243005.3946
MEM 202.355469 1652243005.4950
MEM 202.355469 1652243005.5953
MEM 202.355469 1652243005.6957
MEM 202.355469 1652243005.7961
MEM 202.355469 1652243005.8964
MEM 202.355469 1652243005.9968
MEM 202.355469 1652243006.0971
MEM 202.355469 1652243006.1974
MEM 202.355469 1652243006.2978
MEM 202.355469 1652243006.3981
MEM 202.355469 1652243006.4984
MEM 202.355469 1652243006.5989
MEM 202.355469 1652243006.6992
MEM 202.355469 1652243006.7996
MEM 202.355469 1652243006.9000
MEM 202.355469 1652243007.0004
MEM 202.355469 1652243007.1008
MEM 202.355469 1652243007.2012
MEM 202.355469 1652243007.3018
MEM 202.355469 1652243007.4021
MEM 202.355469 1652243007.5030
MEM 202.355469 1652243007.6033
MEM 202.355469 1652243007.7037
MEM 202.355469 1652243007.8041
MEM 202.355469 1652243007.9045
MEM 202.355469 1652243008.0049
MEM 202.355469 1652243008.1053
MEM 202.355469 1652243008.2057
MEM 202.355469 1652243008.3060
MEM 202.355469 1652243008.4064
MEM 202.355469 1652243008.5067
MEM 202.355469 1652243008.6072
MEM 202.355469 1652243008.7075
MEM 202.355469 1652243008.8079
MEM 202.355469 1652243008.9083
MEM 202.355469 1652243009.0086
MEM 202.355469 1652243009.1090
MEM 202.355469 1652243009.2094
MEM 202.355469 1652243009.3097
MEM 202.355469 1652243009.4101
MEM 202.355469 1652243009.5109
MEM 202.355469 1652243009.6112
MEM 202.355469 1652243009.7115
MEM 202.355469 1652243009.8118
MEM 202.355469 1652243009.9122
MEM 202.355469 1652243010.0125
MEM 202.355469 1652243010.1128
MEM 202.355469 1652243010.2131
MEM 202.355469 1652243010.3134
MEM 202.355469 1652243010.4138
MEM 202.355469 1652243010.5142
MEM 202.355469 1652243010.6146
MEM 202.355469 1652243010.7150
MEM 202.355469 1652243010.8155
MEM 202.355469 1652243010.9159
MEM 202.355469 1652243011.0163
MEM 202.355469 1652243011.1167
MEM 202.355469 1652243011.2171
MEM 202.355469 1652243011.3175
MEM 202.355469 1652243011.4179
MEM 202.355469 1652243011.5184
MEM 202.355469 1652243011.6188
MEM 202.355469 1652243011.7192
MEM 202.355469 1652243011.8196
MEM 202.355469 1652243011.9200
MEM 202.355469 1652243012.0204
MEM 202.355469 1652243012.1206
MEM 202.355469 1652243012.2209
MEM 202.355469 1652243012.3211
MEM 202.355469 1652243012.4214
MEM 202.355469 1652243012.5217
MEM 202.355469 1652243012.6221
MEM 202.355469 1652243012.7223
MEM 202.355469 1652243012.8226
MEM 202.355469 1652243012.9229
MEM 202.355469 1652243013.0232
MEM 202.355469 1652243013.1234
MEM 202.355469 1652243013.2237
MEM 202.355469 1652243013.3239
MEM 202.355469 1652243013.4244
MEM 202.355469 1652243013.5248
MEM 202.355469 1652243013.6250
MEM 202.355469 1652243013.7253
MEM 202.355469 1652243013.8256
MEM 202.355469 1652243013.9259
MEM 202.355469 1652243014.0262
MEM 202.355469 1652243014.1265
MEM 202.355469 1652243014.2269
MEM 202.355469 1652243014.3272
MEM 202.355469 1652243014.4276
MEM 202.355469 1652243014.5279
MEM 202.355469 1652243014.6284
MEM 202.355469 1652243014.7288
MEM 202.355469 1652243014.8293
MEM 202.355469 1652243014.9297
MEM 202.355469 1652243015.0301
MEM 202.355469 1652243015.1305
MEM 202.355469 1652243015.2309
MEM 202.355469 1652243015.3316
MEM 202.355469 1652243015.4320
MEM 202.355469 1652243015.5324
MEM 202.355469 1652243015.6328
MEM 202.355469 1652243015.7332
MEM 202.355469 1652243015.8336
MEM 202.355469 1652243015.9339
MEM 202.355469 1652243016.0342
MEM 202.355469 1652243016.1345
MEM 202.355469 1652243016.2348
MEM 202.355469 1652243016.3351
MEM 202.355469 1652243016.4354
MEM 202.355469 1652243016.5357
MEM 202.355469 1652243016.6361
MEM 202.355469 1652243016.7364
MEM 202.355469 1652243016.8367
MEM 202.355469 1652243016.9370
MEM 202.355469 1652243017.0373
MEM 202.355469 1652243017.1376
MEM 202.355469 1652243017.2378
MEM 202.355469 1652243017.3382
MEM 202.355469 1652243017.4385
MEM 202.355469 1652243017.5389
MEM 202.355469 1652243017.6391
MEM 202.355469 1652243017.7394
MEM 202.355469 1652243017.8397
MEM 202.355469 1652243017.9400
MEM 202.355469 1652243018.0403
MEM 202.355469 1652243018.1406
MEM 202.355469 1652243018.2409
MEM 202.355469 1652243018.3412
MEM 202.355469 1652243018.4416
MEM 202.355469 1652243018.5420
MEM 202.355469 1652243018.6424
MEM 202.355469 1652243018.7428
MEM 202.355469 1652243018.8432
MEM 202.355469 1652243018.9435
MEM 202.355469 1652243019.0438
MEM 202.355469 1652243019.1442
MEM 202.355469 1652243019.2446
MEM 202.355469 1652243019.3449
MEM 202.355469 1652243019.4453
MEM 202.355469 1652243019.5456
MEM 202.355469 1652243019.6460
MEM 202.355469 1652243019.7463
MEM 202.355469 1652243019.8466
MEM 202.355469 1652243019.9470
MEM 202.355469 1652243020.0473
MEM 202.355469 1652243020.1476
MEM 202.355469 1652243020.2480
MEM 202.355469 1652243020.3483
MEM 202.355469 1652243020.4486
MEM 202.355469 1652243020.5489
MEM 202.355469 1652243020.6492
MEM 202.355469 1652243020.7495
MEM 202.355469 1652243020.8498
MEM 202.355469 1652243020.9502
MEM 202.355469 1652243021.0505
MEM 202.355469 1652243021.1507
MEM 202.355469 1652243021.2511
MEM 202.355469 1652243021.3514
MEM 202.355469 1652243021.4517
MEM 202.355469 1652243021.5520
MEM 202.355469 1652243021.6524
MEM 202.355469 1652243021.7526
MEM 202.355469 1652243021.8529
MEM 202.355469 1652243021.9532
MEM 202.355469 1652243022.0535
MEM 202.355469 1652243022.1538
MEM 202.355469 1652243022.2541
MEM 202.355469 1652243022.3544
MEM 202.355469 1652243022.4547
MEM 202.355469 1652243022.5550
MEM 202.355469 1652243022.6554
MEM 202.355469 1652243022.7557
MEM 202.355469 1652243022.8560
MEM 202.355469 1652243022.9564
MEM 202.355469 1652243023.0568
MEM 202.355469 1652243023.1571
MEM 202.355469 1652243023.2575
MEM 202.355469 1652243023.3578
MEM 202.355469 1652243023.4582
MEM 202.355469 1652243023.5585
MEM 202.355469 1652243023.6588
MEM 202.355469 1652243023.7591
MEM 202.355469 1652243023.8595
MEM 202.355469 1652243023.9599
MEM 202.355469 1652243024.0603
MEM 202.355469 1652243024.1607
MEM 202.355469 1652243024.2610
MEM 202.355469 1652243024.3613
MEM 202.355469 1652243024.4617
MEM 202.355469 1652243024.5620
MEM 202.355469 1652243024.6623
MEM 202.355469 1652243024.7626
MEM 202.355469 1652243024.8630
MEM 202.355469 1652243024.9634
MEM 202.355469 1652243025.0638
MEM 202.355469 1652243025.1649
MEM 202.355469 1652243025.2653
MEM 202.355469 1652243025.3656
MEM 202.355469 1652243025.4660
MEM 202.355469 1652243025.5664
MEM 202.355469 1652243025.6668
MEM 202.355469 1652243025.7671
MEM 202.355469 1652243025.8675
MEM 202.355469 1652243025.9680
MEM 202.355469 1652243026.0683
MEM 202.355469 1652243026.1687
MEM 202.355469 1652243026.2690
MEM 202.355469 1652243026.3694
MEM 202.355469 1652243026.4720
MEM 202.355469 1652243026.5723
MEM 202.355469 1652243026.6726
MEM 202.355469 1652243026.7728
MEM 202.355469 1652243026.8732
MEM 202.355469 1652243026.9735
MEM 202.355469 1652243027.0737
MEM 202.355469 1652243027.1741
MEM 202.355469 1652243027.2744
MEM 202.355469 1652243027.3746
MEM 202.355469 1652243027.4749
MEM 202.355469 1652243027.5751
MEM 202.355469 1652243027.6754
MEM 202.355469 1652243027.7757
MEM 202.355469 1652243027.8760
MEM 202.355469 1652243027.9764
MEM 202.355469 1652243028.0767
MEM 202.355469 1652243028.1776
MEM 202.355469 1652243028.2779
MEM 202.355469 1652243028.3782
MEM 202.355469 1652243028.4785
MEM 202.355469 1652243028.5789
MEM 202.355469 1652243028.6791
MEM 202.355469 1652243028.7794
MEM 202.355469 1652243028.8797
MEM 202.355469 1652243028.9801
MEM 202.355469 1652243029.0810
MEM 202.355469 1652243029.1814
MEM 202.355469 1652243029.2820
MEM 202.355469 1652243029.3824
MEM 202.355469 1652243029.4827
MEM 202.355469 1652243029.5831
MEM 202.355469 1652243029.6835
MEM 202.355469 1652243029.7839
MEM 202.355469 1652243029.8843
MEM 202.355469 1652243029.9846
MEM 202.355469 1652243030.0851
MEM 202.355469 1652243030.1854
MEM 202.355469 1652243030.2858
MEM 202.355469 1652243030.3862
MEM 202.355469 1652243030.4866
MEM 202.355469 1652243030.5869
MEM 202.355469 1652243030.6873
MEM 202.355469 1652243030.7876
MEM 202.355469 1652243030.8879
MEM 202.355469 1652243030.9883
MEM 202.355469 1652243031.0886
MEM 202.355469 1652243031.1889
MEM 202.355469 1652243031.2892
MEM 202.355469 1652243031.3895
MEM 202.355469 1652243031.4898
MEM 202.355469 1652243031.5902
MEM 202.355469 1652243031.6905
MEM 202.355469 1652243031.7908
MEM 202.355469 1652243031.8911
MEM 202.355469 1652243031.9915
MEM 202.355469 1652243032.0930
MEM 202.355469 1652243032.1934
MEM 202.355469 1652243032.2938
MEM 202.355469 1652243032.3941
MEM 202.355469 1652243032.4944
MEM 202.355469 1652243032.5948
MEM 202.355469 1652243032.6952
MEM 202.355469 1652243032.7955
MEM 202.355469 1652243032.8959
MEM 202.355469 1652243032.9969
MEM 202.355469 1652243033.0972
MEM 202.355469 1652243033.1976
MEM 202.355469 1652243033.2979
MEM 202.355469 1652243033.3983
MEM 202.355469 1652243033.4986
MEM 202.355469 1652243033.5990
MEM 202.355469 1652243033.6993
MEM 202.355469 1652243033.7997
MEM 202.355469 1652243033.9001
MEM 202.355469 1652243034.0005
MEM 202.355469 1652243034.1011
MEM 202.355469 1652243034.2016
MEM 202.355469 1652243034.3020
MEM 202.355469 1652243034.4024
MEM 202.355469 1652243034.5031
MEM 202.355469 1652243034.6037
MEM 202.355469 1652243034.7040
MEM 202.355469 1652243034.8044
MEM 202.355469 1652243034.9047
MEM 202.355469 1652243035.0072
MEM 202.355469 1652243035.1076
MEM 202.355469 1652243035.2079
MEM 202.355469 1652243035.3083
MEM 202.355469 1652243035.4086
MEM 202.355469 1652243035.5090
MEM 202.355469 1652243035.6093
MEM 202.355469 1652243035.7097
MEM 202.355469 1652243035.8100
MEM 202.355469 1652243035.9103
MEM 202.355469 1652243036.0107
MEM 202.355469 1652243036.1111
MEM 202.355469 1652243036.2114
MEM 202.355469 1652243036.3117
MEM 202.355469 1652243036.4121
MEM 202.355469 1652243036.5125
MEM 202.355469 1652243036.6147
MEM 202.355469 1652243036.7150
MEM 202.355469 1652243036.8153
MEM 202.355469 1652243036.9157
MEM 202.355469 1652243037.0162
MEM 202.355469 1652243037.1165
MEM 202.355469 1652243037.2169
MEM 202.355469 1652243037.3174
MEM 202.355469 1652243037.4178
MEM 202.355469 1652243037.5181
MEM 202.355469 1652243037.6184
MEM 202.355469 1652243037.7188
MEM 202.355469 1652243037.8191
MEM 202.355469 1652243037.9195
MEM 202.355469 1652243038.0198
MEM 202.355469 1652243038.1202
MEM 202.355469 1652243038.2205
MEM 202.355469 1652243038.3208
MEM 202.355469 1652243038.4211
MEM 202.355469 1652243038.5214
MEM 202.355469 1652243038.6217
MEM 202.355469 1652243038.7220
MEM 202.355469 1652243038.8222
MEM 202.355469 1652243038.9225
MEM 202.355469 1652243039.0229
MEM 202.355469 1652243039.1231
MEM 202.355469 1652243039.2234
MEM 202.355469 1652243039.3238
MEM 202.355469 1652243039.4241
MEM 202.355469 1652243039.5243
MEM 202.355469 1652243039.6246
MEM 202.355469 1652243039.7249
MEM 202.355469 1652243039.8251
MEM 202.355469 1652243039.9254
MEM 202.355469 1652243040.0257
MEM 202.355469 1652243040.1259
MEM 202.355469 1652243040.2263
MEM 202.355469 1652243040.3266
MEM 202.355469 1652243040.4271
MEM 202.355469 1652243040.5274
MEM 202.355469 1652243040.6278
MEM 202.355469 1652243040.7281
MEM 202.355469 1652243040.8285
MEM 202.355469 1652243040.9288
MEM 202.355469 1652243041.0292
MEM 202.355469 1652243041.1295
MEM 202.355469 1652243041.2298
MEM 202.355469 1652243041.3302
MEM 202.355469 1652243041.4305
MEM 202.355469 1652243041.5309
MEM 202.355469 1652243041.6311
MEM 202.355469 1652243041.7315
MEM 202.355469 1652243041.8318
MEM 202.355469 1652243041.9322
MEM 202.355469 1652243042.0325
MEM 202.355469 1652243042.1328
MEM 202.355469 1652243042.2332
MEM 202.355469 1652243042.3336
MEM 202.355469 1652243042.4339
MEM 202.355469 1652243042.5343
MEM 202.355469 1652243042.6346
MEM 202.355469 1652243042.7350
MEM 202.355469 1652243042.8354
MEM 202.355469 1652243042.9357
MEM 202.355469 1652243043.0360
MEM 202.355469 1652243043.1364
MEM 202.355469 1652243043.2368
MEM 202.355469 1652243043.3371
MEM 202.355469 1652243043.4375
MEM 202.355469 1652243043.5379
MEM 202.355469 1652243043.6383
MEM 202.355469 1652243043.7387
MEM 202.355469 1652243043.8392
MEM 202.355469 1652243043.9396
MEM 202.355469 1652243044.0400
MEM 202.355469 1652243044.1403
MEM 202.355469 1652243044.2408
MEM 202.355469 1652243044.3412
MEM 202.355469 1652243044.4416
MEM 202.355469 1652243044.5420
MEM 202.355469 1652243044.6424
MEM 202.355469 1652243044.7427
MEM 202.355469 1652243044.8431
MEM 202.355469 1652243044.9435
MEM 202.355469 1652243045.0439
MEM 202.355469 1652243045.1443
MEM 202.355469 1652243045.2447
MEM 202.355469 1652243045.3451
MEM 202.355469 1652243045.4454
MEM 202.355469 1652243045.5457
MEM 202.355469 1652243045.6461
MEM 202.355469 1652243045.7465
MEM 202.355469 1652243045.8468
MEM 202.355469 1652243045.9472
MEM 202.355469 1652243046.0476
MEM 202.355469 1652243046.1479
MEM 202.355469 1652243046.2483
MEM 202.355469 1652243046.3487
MEM 202.355469 1652243046.4490
MEM 202.355469 1652243046.5494
MEM 202.355469 1652243046.6498
MEM 202.355469 1652243046.7502
MEM 202.355469 1652243046.8505
MEM 202.355469 1652243046.9509
MEM 202.355469 1652243047.0511
MEM 202.355469 1652243047.1515
MEM 202.355469 1652243047.2518
MEM 202.355469 1652243047.3522
MEM 202.355469 1652243047.4526
MEM 202.355469 1652243047.5530
MEM 202.355469 1652243047.6533
MEM 202.355469 1652243047.7537
MEM 202.355469 1652243047.8541
MEM 202.355469 1652243047.9545
MEM 202.355469 1652243048.0550
MEM 202.355469 1652243048.1554
MEM 202.355469 1652243048.2558
MEM 202.355469 1652243048.3562
MEM 202.355469 1652243048.4566
MEM 202.355469 1652243048.5569
MEM 202.355469 1652243048.6572
MEM 202.355469 1652243048.7576
MEM 202.355469 1652243048.8580
MEM 202.355469 1652243048.9583
MEM 202.355469 1652243049.0587
MEM 202.355469 1652243049.1591
MEM 202.355469 1652243049.2595
MEM 202.355469 1652243049.3599
MEM 202.355469 1652243049.4602
MEM 202.355469 1652243049.5606
MEM 202.355469 1652243049.6610
MEM 202.355469 1652243049.7614
MEM 202.355469 1652243049.8617
MEM 202.355469 1652243049.9620
MEM 202.355469 1652243050.0623
MEM 202.355469 1652243050.1626
MEM 202.355469 1652243050.2628
MEM 202.355469 1652243050.3631
MEM 202.355469 1652243050.4634
MEM 202.355469 1652243050.5638
MEM 202.355469 1652243050.6641
MEM 202.355469 1652243050.7645
MEM 202.355469 1652243050.8649
MEM 202.355469 1652243050.9653
MEM 202.355469 1652243051.0657
MEM 202.355469 1652243051.1661
MEM 202.355469 1652243051.2665
MEM 202.355469 1652243051.3669
MEM 202.355469 1652243051.4672
MEM 202.355469 1652243051.5675
MEM 202.355469 1652243051.6678
MEM 202.355469 1652243051.7680
MEM 202.355469 1652243051.8684
MEM 202.355469 1652243051.9687
MEM 202.355469 1652243052.0691
MEM 202.355469 1652243052.1695
MEM 202.355469 1652243052.2698
MEM 202.355469 1652243052.3702
MEM 202.355469 1652243052.4706
MEM 202.355469 1652243052.5710
MEM 202.355469 1652243052.6713
MEM 202.355469 1652243052.7717
MEM 202.355469 1652243052.8745
MEM 202.355469 1652243052.9748
MEM 202.355469 1652243053.0751
MEM 202.355469 1652243053.1755
MEM 202.355469 1652243053.2758
MEM 202.355469 1652243053.3761
MEM 202.355469 1652243053.4764
MEM 202.355469 1652243053.5768
MEM 202.355469 1652243053.6771
MEM 202.355469 1652243053.7775
MEM 202.355469 1652243053.8778
MEM 202.355469 1652243053.9782
MEM 202.355469 1652243054.0785
MEM 202.355469 1652243054.1789
MEM 202.355469 1652243054.2795
MEM 202.355469 1652243054.3802
MEM 202.355469 1652243054.4806
MEM 202.355469 1652243054.5810
MEM 202.355469 1652243054.6814
MEM 202.355469 1652243054.7817
MEM 202.355469 1652243054.8820
MEM 202.355469 1652243054.9824
MEM 202.355469 1652243055.0827
MEM 202.355469 1652243055.1831
MEM 202.355469 1652243055.2834
MEM 202.355469 1652243055.3837
MEM 202.355469 1652243055.4840
MEM 202.355469 1652243055.5844
MEM 202.355469 1652243055.6847
MEM 202.355469 1652243055.7850
MEM 202.355469 1652243055.8853
MEM 202.355469 1652243055.9857
MEM 202.355469 1652243056.0860
MEM 202.355469 1652243056.1864
MEM 202.355469 1652243056.2867
MEM 202.355469 1652243056.3870
MEM 202.355469 1652243056.4874
MEM 202.355469 1652243056.5877
MEM 202.355469 1652243056.6880
MEM 202.355469 1652243056.7884
MEM 202.355469 1652243056.8887
MEM 202.355469 1652243056.9891
MEM 202.355469 1652243057.0895
MEM 202.355469 1652243057.1899
MEM 202.355469 1652243057.2903
MEM 202.355469 1652243057.3907
MEM 202.355469 1652243057.4912
MEM 202.355469 1652243057.5916
MEM 202.355469 1652243057.6920
MEM 202.355469 1652243057.7924
MEM 202.355469 1652243057.8928
MEM 202.355469 1652243057.9932
MEM 202.355469 1652243058.0936
MEM 202.355469 1652243058.1940
MEM 202.355469 1652243058.2944
MEM 202.355469 1652243058.3947
MEM 202.355469 1652243058.4952
MEM 202.355469 1652243058.5955
MEM 202.355469 1652243058.6959
MEM 202.355469 1652243058.7963
MEM 202.355469 1652243058.8966
MEM 202.355469 1652243058.9970
MEM 202.355469 1652243059.0974
MEM 202.355469 1652243059.1977
MEM 202.355469 1652243059.2981
MEM 202.355469 1652243059.3984
MEM 202.355469 1652243059.4988
MEM 202.355469 1652243059.5992
MEM 202.355469 1652243059.6995
MEM 202.355469 1652243059.7999
MEM 202.355469 1652243059.9003
MEM 202.355469 1652243060.0006
MEM 202.355469 1652243060.1010
MEM 202.355469 1652243060.2014
MEM 202.355469 1652243060.3017
MEM 202.355469 1652243060.4021
MEM 202.355469 1652243060.5025
MEM 202.355469 1652243060.6028
MEM 202.355469 1652243060.7032
MEM 202.355469 1652243060.8036
MEM 202.355469 1652243060.9043
MEM 202.355469 1652243061.0047
MEM 202.355469 1652243061.1051
MEM 202.355469 1652243061.2055
MEM 202.355469 1652243061.3059
MEM 202.355469 1652243061.4063
MEM 202.355469 1652243061.5067
MEM 202.355469 1652243061.6073
MEM 202.355469 1652243061.7077
MEM 202.355469 1652243061.8081
MEM 202.355469 1652243061.9085
MEM 202.355469 1652243062.0089
MEM 202.355469 1652243062.1091
MEM 202.355469 1652243062.2094
MEM 202.355469 1652243062.3098
MEM 202.355469 1652243062.4100
MEM 202.355469 1652243062.5105
MEM 202.355469 1652243062.6108
MEM 202.355469 1652243062.7111
MEM 202.355469 1652243062.8114
MEM 202.355469 1652243062.9117
MEM 202.355469 1652243063.0120
MEM 202.355469 1652243063.1122
MEM 202.355469 1652243063.2125
MEM 202.355469 1652243063.3129
MEM 202.355469 1652243063.4132
MEM 202.355469 1652243063.5135
MEM 202.355469 1652243063.6138
MEM 202.355469 1652243063.7141
MEM 202.355469 1652243063.8145
MEM 202.355469 1652243063.9149
MEM 202.355469 1652243064.0152
MEM 202.355469 1652243064.1155
MEM 202.355469 1652243064.2160
MEM 202.355469 1652243064.3164
MEM 202.355469 1652243064.4168
MEM 202.355469 1652243064.5172
MEM 202.355469 1652243064.6176
MEM 202.355469 1652243064.7180
MEM 202.355469 1652243064.8184
MEM 202.355469 1652243064.9189
MEM 202.355469 1652243065.0194
MEM 202.355469 1652243065.1198
MEM 202.355469 1652243065.2201
MEM 202.355469 1652243065.3205
MEM 202.355469 1652243065.4209
MEM 202.355469 1652243065.5212
MEM 202.355469 1652243065.6217
MEM 202.355469 1652243065.7221
MEM 202.355469 1652243065.8224
MEM 202.355469 1652243065.9228
MEM 202.355469 1652243066.0232
MEM 202.355469 1652243066.1235
MEM 202.355469 1652243066.2238
MEM 202.355469 1652243066.3243
MEM 202.355469 1652243066.4247
MEM 202.355469 1652243066.5251
MEM 202.355469 1652243066.6255
MEM 202.355469 1652243066.7259
MEM 202.355469 1652243066.8262
MEM 202.355469 1652243066.9265
MEM 202.355469 1652243067.0269
MEM 202.355469 1652243067.1273
MEM 202.355469 1652243067.2276
MEM 202.355469 1652243067.3280
MEM 202.355469 1652243067.4284
MEM 202.355469 1652243067.5288
MEM 202.355469 1652243067.6292
MEM 202.355469 1652243067.7296
MEM 202.355469 1652243067.8300
MEM 202.355469 1652243067.9304
MEM 202.355469 1652243068.0308
MEM 202.355469 1652243068.1312
MEM 202.355469 1652243068.2317
MEM 202.355469 1652243068.3320
MEM 202.355469 1652243068.4324
MEM 202.355469 1652243068.5327
MEM 202.355469 1652243068.6330
MEM 202.355469 1652243068.7334
MEM 202.355469 1652243068.8338
MEM 202.355469 1652243068.9342
MEM 202.355469 1652243069.0346
MEM 202.355469 1652243069.1350
MEM 202.355469 1652243069.2353
MEM 202.355469 1652243069.3357
MEM 202.355469 1652243069.4360
MEM 202.355469 1652243069.5363
MEM 202.355469 1652243069.6367
MEM 202.355469 1652243069.7370
MEM 202.355469 1652243069.8374
MEM 202.355469 1652243069.9378
MEM 202.355469 1652243070.0382
MEM 202.355469 1652243070.1385
MEM 202.355469 1652243070.2388
MEM 202.355469 1652243070.3392
MEM 202.355469 1652243070.4395
MEM 202.355469 1652243070.5399
MEM 202.355469 1652243070.6404
MEM 202.355469 1652243070.7408
MEM 202.355469 1652243070.8412
MEM 202.355469 1652243070.9416
MEM 202.355469 1652243071.0420
MEM 202.355469 1652243071.1424
MEM 202.355469 1652243071.2428
MEM 202.355469 1652243071.3432
MEM 202.355469 1652243071.4440
MEM 202.355469 1652243071.5444
MEM 202.355469 1652243071.6448
MEM 202.355469 1652243071.7457
MEM 202.355469 1652243071.8461
MEM 202.355469 1652243071.9466
MEM 202.355469 1652243072.0469
MEM 202.355469 1652243072.1473
MEM 202.355469 1652243072.2477
MEM 202.355469 1652243072.3480
MEM 202.355469 1652243072.4484
MEM 202.355469 1652243072.5488
MEM 202.355469 1652243072.6491
MEM 202.355469 1652243072.7495
MEM 202.355469 1652243072.8498
MEM 202.355469 1652243072.9501
MEM 202.355469 1652243073.0505
MEM 202.355469 1652243073.1508
MEM 202.355469 1652243073.2512
MEM 202.355469 1652243073.3516
MEM 202.355469 1652243073.4520
MEM 202.355469 1652243073.5523
MEM 202.355469 1652243073.6527
MEM 202.355469 1652243073.7531
MEM 202.355469 1652243073.8535
MEM 202.355469 1652243073.9539
MEM 202.355469 1652243074.0542
MEM 202.355469 1652243074.1546
MEM 202.355469 1652243074.2548
MEM 202.355469 1652243074.3551
MEM 202.355469 1652243074.4553
MEM 202.355469 1652243074.5556
MEM 202.355469 1652243074.6560
MEM 202.355469 1652243074.7563
MEM 202.355469 1652243074.8573
MEM 202.355469 1652243074.9577
MEM 202.355469 1652243075.0581
MEM 202.355469 1652243075.1585
MEM 202.355469 1652243075.2591
MEM 202.355469 1652243075.3595
MEM 202.355469 1652243075.4599
MEM 202.355469 1652243075.5603
MEM 202.355469 1652243075.6607
MEM 202.355469 1652243075.7611
MEM 202.355469 1652243075.8615
MEM 202.355469 1652243075.9618
MEM 202.355469 1652243076.0620
MEM 202.355469 1652243076.1623
MEM 202.355469 1652243076.2626
MEM 202.355469 1652243076.3630
MEM 202.355469 1652243076.4634
MEM 202.355469 1652243076.5638
MEM 202.355469 1652243076.6641
MEM 202.355469 1652243076.7645
MEM 202.355469 1652243076.8649
MEM 202.355469 1652243076.9652
MEM 202.355469 1652243077.0656
MEM 202.355469 1652243077.1660
MEM 202.355469 1652243077.2664
MEM 202.355469 1652243077.3668
MEM 202.355469 1652243077.4671
MEM 202.355469 1652243077.5674
MEM 202.355469 1652243077.6678
MEM 202.355469 1652243077.7681
MEM 202.355469 1652243077.8684
MEM 202.355469 1652243077.9688
MEM 202.355469 1652243078.0692
MEM 202.355469 1652243078.1696
MEM 202.355469 1652243078.2700
MEM 202.355469 1652243078.3704
MEM 202.355469 1652243078.4708
MEM 202.355469 1652243078.5712
MEM 202.355469 1652243078.6716
MEM 202.355469 1652243078.7720
MEM 202.355469 1652243078.8723
MEM 202.355469 1652243078.9727
MEM 202.355469 1652243079.0731
MEM 202.355469 1652243079.1737
MEM 202.355469 1652243079.2741
MEM 202.355469 1652243079.3745
MEM 202.355469 1652243079.4749
MEM 202.355469 1652243079.5752
MEM 202.355469 1652243079.6756
MEM 202.355469 1652243079.7759
MEM 202.355469 1652243079.8763
MEM 202.355469 1652243079.9767
MEM 202.355469 1652243080.0771
MEM 202.355469 1652243080.1775
MEM 202.355469 1652243080.2779
MEM 202.355469 1652243080.3783
MEM 202.355469 1652243080.4787
MEM 202.355469 1652243080.5791
MEM 202.355469 1652243080.6794
MEM 202.355469 1652243080.7798
MEM 202.355469 1652243080.8802
MEM 202.355469 1652243080.9806
MEM 202.355469 1652243081.0810
MEM 202.355469 1652243081.1814
MEM 202.355469 1652243081.2818
MEM 202.355469 1652243081.3821
MEM 202.355469 1652243081.4824
MEM 202.355469 1652243081.5828
MEM 202.355469 1652243081.6832
MEM 202.355469 1652243081.7838
MEM 202.355469 1652243081.8842
MEM 202.355469 1652243081.9846
MEM 202.355469 1652243082.0850
MEM 202.355469 1652243082.1854
MEM 202.355469 1652243082.2858
MEM 202.355469 1652243082.3862
MEM 202.355469 1652243082.4866
MEM 202.355469 1652243082.5870
